T_US,HALL_INF_MV,HALL_SUP_MV,PWM,SYNC_PULSE
3697361258,1494,1709,0,0
3697363258,1491,1701,0,0
3697365258,1492,1701,0,0
3697367258,1495,1713,0,0
3697369258,1496,1707,0,0
3697371258,1492,1704,0,0
3697373258,1499,1709,0,0
3697375258,1500,1703,0,0
3697377258,1497,1709,0,0
3697379258,1492,1707,0,0
3697381258,1496,1705,0,0
3697383258,1497,1700,0,0
3697385258,1498,1701,0,0
3697387258,1488,1706,0,0
3697389258,1492,1704,0,0
3697391258,1496,1703,0,0
3697393258,1501,1707,0,0
3697395258,1496,1703,0,0
3697397258,1499,1702,0,0
3697399258,1496,1700,0,0
3697401258,1500,1706,0,0
3697403258,1500,1702,0,0
3697405258,1492,1705,0,0
3697407258,1488,1709,0,0
3697409258,1492,1706,0,0
3697411258,1495,1699,0,0
3697413258,1500,1699,0,0
3697415258,1494,1709,0,0
3697417258,1488,1709,0,0
3697419258,1503,1702,0,0
3697421258,1496,1705,0,0
3697423258,1500,1700,0,0
3697425258,1500,1706,0,0
3697427258,1502,1705,0,0
3697429258,1496,1709,0,0
3697431258,1495,1705,0,0
3697433258,1488,1703,0,0
3697435258,1499,1704,0,0
3697437258,1492,1707,0,0
3697439258,1496,1705,0,0
3697441258,1496,1693,0,0
3697443258,1491,1712,0,0
3697445258,1495,1704,0,0
3697447258,1494,1709,0,0
3697449258,1497,1707,0,0
3697451258,1499,1708,0,0
3697453258,1496,1709,0,0
3697455258,1495,1709,0,0
3697457258,1501,1703,0,0
3697459258,1496,1709,0,0
3697461258,1500,1702,0,0
3697463258,1494,1710,0,0
3697465258,1495,1710,0,0
3697467258,1492,1707,0,0
3697469258,1496,1704,0,0
3697471258,1498,1702,0,0
3697473258,1502,1704,0,0
3697475258,1495,1710,0,0
3697477258,1501,1705,0,0
3697479258,1504,1709,0,0
3697481258,1498,1704,0,0
3697483258,1499,1708,0,0
3697485258,1492,1693,0,0
3697487258,1503,1709,0,0
3697489258,1496,1703,0,0
3697491258,1498,1702,0,0
3697493258,1496,1701,0,0
3697495258,1490,1709,0,0
3697497258,1500,1707,0,0
3697499258,1505,1708,0,0
3697501258,1496,1710,0,0
3697503258,1492,1701,0,0
3697505258,1499,1705,0,0
3697507258,1500,1701,0,0
3697509258,1500,1702,0,0
3697511258,1500,1705,0,0
3697513258,1497,1701,0,0
3697515258,1491,1707,0,0
3697517258,1500,1706,0,0
3697519258,1496,1712,0,0
3697521258,1504,1697,0,0
3697523258,1500,1700,0,0
3697525258,1504,1705,0,0
3697527258,1498,1704,0,0
3697529258,1504,1706,0,0
3697531258,1499,1705,0,0
3697533258,1496,1697,0,0
3697535258,1501,1706,0,0
3697537258,1490,1709,0,0
3697539258,1501,1707,0,0
3697541258,1499,1704,0,0
3697543258,1503,1704,0,0
3697545258,1492,1702,0,0
3697547258,1500,1708,0,0
3697549258,1496,1701,0,0
3697551258,1492,1709,0,0
3697553258,1498,1709,0,0
3697555258,1497,1712,0,0
3697557258,1495,1707,0,0
3697559258,1492,1705,0,0
3697561258,1504,1705,0,0
3697563258,1500,1706,0,0
3697565258,1499,1707,0,0
3697567258,1503,1706,0,0
3697569258,1502,1717,0,0
3697571258,1499,1706,0,0
3697573258,1501,1704,0,0
3697575258,1507,1704,0,0
3697577258,1501,1700,0,0
3697579258,1507,1701,0,0
3697581258,1497,1709,0,0
3697583258,1500,1706,0,0
3697585258,1498,1696,0,0
3697587258,1501,1704,0,0
3697589258,1507,1705,0,0
3697591258,1498,1703,0,0
3697593258,1504,1706,0,0
3697595258,1497,1706,0,0
3697597258,1495,1697,0,0
3697599258,1498,1704,0,0
3697601258,1497,1706,0,0
3697603258,1498,1703,0,0
3697605258,1500,1709,0,0
3697607258,1508,1706,0,0
3697609258,1502,1713,0,0
3697611258,1499,1710,0,0
3697613258,1492,1706,0,0
3697615258,1500,1705,0,0
3697617258,1497,1707,0,0
3697619258,1500,1695,0,0
3697621258,1497,1706,0,0
3697623258,1502,1704,0,0
3697625258,1500,1712,0,0
3697627258,1497,1705,0,0
3697629258,1498,1706,0,0
3697631258,1501,1706,0,0
3697633258,1497,1709,0,0
3697635258,1501,1697,0,0
3697637258,1500,1710,0,0
3697639258,1497,1708,0,0
3697641258,1496,1704,0,0
3697643258,1495,1705,0,0
3697645258,1497,1706,0,0
3697647258,1493,1710,0,0
3697649258,1499,1707,0,0
3697651258,1492,1708,0,0
3697653258,1503,1709,0,0
3697655258,1500,1706,0,0
3697657258,1508,1708,0,0
3697659258,1500,1693,0,0
3697661258,1498,1707,0,0
3697663258,1497,1700,0,0
3697665258,1494,1693,0,0
3697667258,1497,1713,0,0
3697669258,1499,1705,0,0
3697671258,1497,1702,0,0
3697673258,1492,1701,0,0
3697675258,1500,1709,0,0
3697677258,1499,1709,0,0
3697679258,1492,1710,0,0
3697681258,1492,1713,0,0
3697683258,1497,1705,0,0
3697685258,1492,1707,0,0
3697687258,1500,1707,0,0
3697689258,1500,1705,0,0
3697691258,1501,1710,0,0
3697693258,1500,1704,0,0
3697695258,1500,1707,0,0
3697697258,1495,1713,0,0
3697699258,1494,1706,0,0
3697701258,1500,1709,0,0
3697703258,1498,1702,0,0
3697705258,1494,1701,0,0
3697707258,1500,1705,0,0
3697709258,1489,1704,0,0
3697711258,1492,1709,0,0
3697713258,1507,1706,0,0
3697715258,1496,1702,0,0
3697717258,1504,1707,0,0
3697719258,1495,1706,0,0
3697721258,1490,1710,0,0
3697723258,1498,1709,0,0
3697725258,1497,1705,0,0
3697727258,1501,1710,0,0
3697729258,1491,1702,0,0
3697731258,1495,1713,0,0
3697733258,1499,1704,0,0
3697735258,1500,1704,0,0
3697737258,1498,1704,0,0
3697739258,1501,1701,0,0
3697741258,1503,1705,0,0
3697743258,1492,1705,0,0
3697745258,1502,1701,0,0
3697747258,1499,1702,0,0
3697749258,1497,1705,0,0
3697751258,1500,1701,0,0
3697753258,1499,1704,0,0
3697755258,1496,1703,0,0
3697757258,1504,1704,0,0
3697759258,1498,1705,0,0
3697761258,1502,1699,0,0
3697763258,1499,1702,0,0
3697765258,1500,1700,0,0
3697767258,1502,1705,0,0
3697769258,1503,1703,0,0
3697771258,1494,1712,0,0
3697773258,1508,1706,0,0
3697775258,1503,1710,0,0
3697777258,1502,1705,0,0
3697779258,1502,1704,0,0
3697781258,1500,1715,0,0
3697783258,1512,1703,0,0
3697785258,1501,1705,0,0
3697787258,1503,1706,0,0
3697789258,1504,1704,0,0
3697791258,1507,1702,0,0
3697793258,1507,1709,0,0
3697795258,1505,1706,0,0
3697797258,1505,1706,0,0
3697799258,1507,1709,0,0
3697801258,1504,1709,0,0
3697803258,1500,1701,0,0
3697805258,1507,1705,0,0
3697807258,1497,1701,0,0
3697809258,1502,1701,0,0
3697811258,1500,1705,0,0
3697813258,1500,1705,0,0
3697815258,1505,1709,0,0
3697817258,1500,1710,0,0
3697819258,1498,1705,0,0
3697821258,1508,1703,0,0
3697823258,1502,1702,0,0
3697825258,1498,1706,0,0
3697827258,1500,1706,0,0
3697829258,1499,1705,0,0
3697831258,1508,1700,0,0
3697833258,1503,1702,0,0
3697835258,1499,1699,0,0
3697837258,1494,1701,0,0
3697839258,1508,1703,0,0
3697841258,1495,1707,0,0
3697843258,1499,1696,0,0
3697845258,1505,1705,0,0
3697847258,1502,1705,0,0
3697849258,1500,1713,0,0
3697851258,1508,1706,0,0
3697853258,1504,1706,0,0
3697855258,1504,1703,0,0
3697857258,1512,1704,0,0
3697859258,1501,1703,0,0
3697861258,1504,1710,0,0
3697863258,1504,1703,0,0
3697865258,1504,1703,0,0
3697867258,1502,1707,0,0
3697869258,1508,1701,0,0
3697871258,1509,1701,0,0
3697873258,1505,1701,0,0
3697875258,1508,1709,0,0
3697877258,1506,1702,0,0
3697879258,1512,1701,0,0
3697881258,1508,1701,0,0
3697883258,1502,1706,0,0
3697885258,1502,1701,0,0
3697887258,1506,1707,0,0
3697889258,1508,1703,0,0
3697891258,1499,1708,0,0
3697893258,1503,1707,0,0
3697895258,1509,1700,0,0
3697897258,1504,1699,0,0
3697899258,1511,1705,0,0
3697901258,1508,1703,0,0
3697903258,1503,1702,0,0
3697905258,1508,1704,0,0
3697907258,1504,1706,0,0
3697909258,1505,1701,0,0
3697911258,1502,1704,0,0
3697913258,1508,1705,0,0
3697915258,1501,1703,0,0
3697917258,1497,1707,0,0
3697919258,1502,1701,0,0
3697921258,1504,1701,0,0
3697923258,1505,1704,0,0
3697925258,1505,1704,0,0
3697927258,1511,1708,0,0
3697929258,1496,1709,0,0
3697931258,1498,1700,0,0
3697933258,1500,1704,0,0
3697935258,1497,1710,0,0
3697937258,1496,1709,0,0
3697939258,1502,1704,0,0
3697941258,1503,1708,0,0
3697943258,1508,1707,0,0
3697945258,1499,1710,0,0
3697947258,1504,1710,0,0
3697949258,1508,1707,0,0
3697951258,1492,1713,0,0
3697953258,1507,1710,0,0
3697955258,1508,1709,0,0
3697957258,1504,1705,0,0
3697959258,1504,1702,0,0
3697961258,1512,1709,0,0
3697963258,1508,1713,0,0
3697965258,1503,1705,0,0
3697967258,1508,1705,0,0
3697969258,1508,1710,0,0
3697971258,1508,1705,0,0
3697973258,1501,1705,0,0
3697975258,1502,1705,0,0
3697977258,1502,1706,0,0
3697979258,1504,1701,0,0
3697981258,1512,1707,0,0
3697983258,1508,1707,0,0
3697985258,1515,1706,0,0
3697987258,1508,1708,0,0
3697989258,1508,1705,0,0
3697991258,1499,1704,0,0
3697993258,1504,1705,0,0
3697995258,1501,1703,0,0
3697997258,1504,1710,0,0
3697999258,1507,1704,0,0
3698001258,1504,1705,0,0
3698003258,1504,1705,0,0
3698005258,1504,1702,0,0
3698007258,1508,1697,0,0
3698009258,1504,1706,0,0
3698011258,1506,1704,0,0
3698013258,1499,1704,0,0
3698015258,1504,1703,0,0
3698017258,1509,1705,0,0
3698019258,1504,1716,0,0
3698021258,1511,1708,0,0
3698023258,1508,1704,0,0
3698025258,1500,1702,0,0
3698027258,1508,1703,0,0
3698029258,1501,1709,0,0
3698031258,1496,1705,0,0
3698033258,1498,1705,0,0
3698035258,1504,1696,0,0
3698037258,1505,1705,0,0
3698039258,1499,1697,0,0
3698041258,1509,1701,0,0
3698043258,1504,1703,0,0
3698045258,1500,1709,0,0
3698047258,1507,1704,0,0
3698049258,1501,1709,0,0
3698051258,1495,1705,0,0
3698053258,1504,1705,0,0
3698055258,1499,1707,0,0
3698057258,1509,1699,0,0
3698059258,1504,1709,0,0
3698061258,1508,1712,0,0
3698063258,1504,1710,0,0
3698065258,1504,1708,0,0
3698067258,1512,1710,0,0
3698069258,1504,1700,0,0
3698071258,1499,1701,0,0
3698073258,1503,1697,0,0
3698075258,1508,1704,0,0
3698077258,1513,1702,0,0
3698079258,1500,1701,0,0
3698081258,1508,1703,0,0
3698083258,1502,1703,0,0
3698085258,1510,1697,0,0
3698087258,1503,1707,0,0
3698089258,1506,1707,0,0
3698091258,1511,1706,0,0
3698093258,1504,1707,0,0
3698095258,1508,1706,0,0
3698097258,1510,1705,0,0
3698099258,1505,1699,0,0
3698101258,1511,1707,0,0
3698103258,1503,1705,0,0
3698105258,1504,1705,0,0
3698107258,1498,1705,0,0
3698109258,1506,1707,0,0
3698111258,1512,1697,0,0
3698113258,1509,1707,0,0
3698115258,1505,1707,0,0
3698117258,1506,1703,0,0
3698119258,1502,1707,0,0
3698121258,1513,1706,0,0
3698123258,1505,1704,0,0
3698125258,1508,1709,0,0
3698127258,1508,1709,0,0
3698129258,1500,1708,0,0
3698131258,1496,1694,0,0
3698133258,1510,1701,0,0
3698135258,1501,1709,0,0
3698137258,1508,1704,0,0
3698139258,1505,1705,0,0
3698141258,1508,1705,0,0
3698143258,1499,1696,0,0
3698145258,1511,1697,0,0
3698147258,1504,1704,0,0
3698149258,1505,1713,0,0
3698151258,1504,1706,0,0
3698153258,1500,1710,0,0
3698155258,1508,1703,0,0
3698157258,1507,1693,0,0
3698159258,1510,1712,0,0
3698161258,1502,1704,0,0
3698163258,1508,1710,0,0
3698165258,1510,1702,0,0
3698167258,1500,1705,0,0
3698169258,1502,1701,0,0
3698171258,1508,1698,0,0
3698173258,1504,1701,0,0
3698175258,1504,1697,0,0
3698177258,1508,1697,0,0
3698179258,1500,1699,0,0
3698181258,1504,1704,0,0
3698183258,1505,1707,0,0
3698185258,1504,1707,0,0
3698187258,1503,1712,0,0
3698189258,1507,1707,0,0
3698191258,1504,1708,0,0
3698193258,1505,1705,0,0
3698195258,1502,1705,0,0
3698197258,1510,1702,0,0
3698199258,1504,1705,0,0
3698201258,1507,1706,0,0
3698203258,1504,1710,0,0
3698205258,1502,1704,0,0
3698207258,1504,1706,0,0
3698209258,1504,1703,0,0
3698211258,1500,1709,0,0
3698213258,1508,1705,0,0
3698215258,1505,1709,0,0
3698217258,1507,1704,0,0
3698219258,1504,1709,0,0
3698221258,1505,1703,0,0
3698223258,1503,1705,0,0
3698225258,1504,1704,0,0
3698227258,1504,1706,0,0
3698229258,1505,1705,0,0
3698231258,1508,1697,0,0
3698233258,1504,1712,0,0
3698235258,1512,1709,0,0
3698237258,1502,1709,0,0
3698239258,1502,1704,0,0
3698241258,1512,1703,0,0
3698243258,1507,1705,0,0
3698245258,1512,1701,0,0
3698247258,1507,1709,0,0
3698249258,1500,1697,0,0
3698251258,1498,1702,0,0
3698253258,1510,1701,0,0
3698255258,1502,1710,0,0
3698257258,1508,1697,0,0
3698259258,1500,1704,0,0
3698261258,1504,1704,0,0
3698263258,1510,1705,0,0
3698265258,1512,1705,0,0
3698267258,1504,1703,0,0
3698269258,1502,1703,0,0
3698271258,1507,1709,0,0
3698273258,1508,1699,0,0
3698275258,1500,1709,0,0
3698277258,1505,1707,0,0
3698279258,1504,1703,0,0
3698281258,1500,1704,0,0
3698283258,1511,1710,0,0
3698285258,1502,1710,0,0
3698287258,1508,1709,0,0
3698289258,1502,1705,0,0
3698291258,1499,1710,0,0
3698293258,1500,1703,0,0
3698295258,1504,1713,0,0
3698297258,1510,1707,0,0
3698299258,1500,1710,0,0
3698301258,1508,1703,0,0
3698303258,1502,1706,0,0
3698305258,1512,1704,0,0
3698307258,1507,1694,0,0
3698309258,1501,1697,0,0
3698311258,1506,1709,0,0
3698313258,1512,1702,0,0
3698315258,1502,1706,0,0
3698317258,1504,1700,0,0
3698319258,1508,1709,0,0
3698321258,1503,1713,0,0
3698323258,1505,1709,0,0
3698325258,1504,1702,0,0
3698327258,1502,1700,0,0
3698329258,1504,1705,0,0
3698331258,1508,1704,0,0
3698333258,1508,1714,0,0
3698335258,1507,1705,0,0
3698337258,1509,1709,0,0
3698339258,1505,1710,0,0
3698341258,1504,1715,0,0
3698343258,1504,1705,0,0
3698345258,1503,1702,0,0
3698347258,1507,1708,0,0
3698349258,1504,1702,0,0
3698351258,1504,1702,0,0
3698353258,1498,1705,0,0
3698355258,1507,1716,0,0
3698357258,1518,1707,0,0
3698359258,1510,1703,0,0
3698361258,1504,1701,0,0
3698363258,1508,1706,0,0
3698365258,1501,1707,0,0
3698367258,1504,1710,0,0
3698369258,1508,1703,0,0
3698371258,1510,1700,0,0
3698373258,1499,1706,0,0
3698375258,1499,1704,0,0
3698377258,1504,1709,0,0
3698379258,1509,1707,0,0
3698381258,1505,1705,0,0
3698383258,1510,1705,0,0
3698385258,1510,1702,0,0
3698387258,1512,1704,0,0
3698389258,1512,1696,0,0
3698391258,1505,1697,0,0
3698393258,1502,1704,0,0
3698395258,1511,1702,0,0
3698397258,1504,1705,0,0
3698399258,1507,1705,0,0
3698401258,1507,1694,0,0
3698403258,1507,1712,0,0
3698405258,1499,1709,0,0
3698407258,1508,1701,0,0
3698409258,1509,1702,0,0
3698411258,1507,1703,0,0
3698413258,1504,1707,0,0
3698415258,1504,1702,0,0
3698417258,1511,1711,0,0
3698419258,1505,1707,0,0
3698421258,1496,1707,0,0
3698423258,1500,1705,0,0
3698425258,1505,1708,0,0
3698427258,1504,1705,0,0
3698429258,1507,1705,0,0
3698431258,1505,1709,0,0
3698433258,1507,1707,0,0
3698435258,1507,1705,0,0
3698437258,1498,1707,0,0
3698439258,1509,1706,0,0
3698441258,1512,1709,0,0
3698443258,1504,1696,0,0
3698445258,1508,1695,0,0
3698447258,1507,1709,0,0
3698449258,1505,1701,0,0
3698451258,1502,1712,0,0
3698453258,1500,1707,0,0
3698455258,1505,1706,0,0
3698457258,1507,1702,0,0
3698459258,1508,1713,0,0
3698461258,1505,1705,0,0
3698463258,1508,1697,0,0
3698465258,1509,1701,0,0
3698467258,1504,1706,0,0
3698469258,1504,1705,0,0
3698471258,1512,1707,0,0
3698473258,1507,1709,0,0
3698475258,1504,1705,0,0
3698477258,1510,1709,0,0
3698479258,1504,1715,0,0
3698481258,1504,1705,0,0
3698483258,1502,1703,0,0
3698485258,1507,1701,0,0
3698487258,1505,1706,0,0
3698489258,1510,1705,0,0
3698491258,1507,1704,0,0
3698493258,1503,1704,0,0
3698495258,1509,1705,0,0
3698497258,1501,1705,0,0
3698499258,1508,1704,0,0
3698501258,1499,1707,0,0
3698503258,1505,1707,0,0
3698505258,1508,1705,0,0
3698507258,1512,1706,0,0
3698509258,1505,1704,0,0
3698511258,1508,1710,0,0
3698513258,1503,1705,0,0
3698515258,1500,1697,0,0
3698517258,1504,1699,0,0
3698519258,1505,1705,0,0
3698521258,1498,1709,0,0
3698523258,1510,1707,0,0
3698525258,1508,1709,0,0
3698527258,1511,1709,0,0
3698529258,1512,1700,0,0
3698531258,1508,1697,0,0
3698533258,1512,1709,0,0
3698535258,1508,1704,0,0
3698537258,1500,1704,0,0
3698539258,1509,1704,0,0
3698541258,1501,1709,0,0
3698543258,1512,1705,0,0
3698545258,1504,1701,0,0
3698547258,1501,1703,0,0
3698549258,1512,1705,0,0
3698551258,1510,1700,0,0
3698553258,1511,1710,0,0
3698555258,1504,1704,0,0
3698557258,1505,1701,0,0
3698559258,1500,1707,0,0
3698561258,1502,1703,0,0
3698563258,1501,1709,0,0
3698565258,1508,1701,0,0
3698567258,1499,1715,0,0
3698569258,1505,1703,0,0
3698571258,1510,1704,0,0
3698573258,1505,1707,0,0
3698575258,1504,1710,0,0
3698577258,1512,1715,0,0
3698579258,1500,1705,0,0
3698581258,1510,1704,0,0
3698583258,1508,1709,0,0
3698585258,1512,1705,0,0
3698587258,1502,1707,0,0
3698589258,1501,1710,0,0
3698591258,1502,1702,0,0
3698593258,1509,1705,0,0
3698595258,1505,1713,0,0
3698597258,1508,1704,0,0
3698599258,1507,1701,0,0
3698601258,1504,1707,0,0
3698603258,1505,1704,0,0
3698605258,1507,1706,0,0
3698607258,1506,1706,0,0
3698609258,1507,1700,0,0
3698611258,1500,1705,0,0
3698613258,1502,1697,0,0
3698615258,1508,1707,0,0
3698617258,1504,1705,0,0
3698619258,1500,1704,0,0
3698621258,1503,1703,0,0
3698623258,1508,1704,0,0
3698625258,1502,1705,0,0
3698627258,1507,1704,0,0
3698629258,1504,1713,0,0
3698631258,1507,1705,0,0
3698633258,1501,1710,0,0
3698635258,1511,1709,0,0
3698637258,1507,1705,0,0
3698639258,1512,1708,0,0
3698641258,1502,1715,0,0
3698643258,1498,1701,0,0
3698645258,1508,1710,0,0
3698647258,1503,1712,0,0
3698649258,1508,1705,0,0
3698651258,1510,1705,0,0
3698653258,1508,1705,0,0
3698655258,1510,1701,0,0
3698657258,1507,1705,0,0
3698659258,1508,1704,0,0
3698661258,1501,1709,0,0
3698663258,1500,1694,0,0
3698665258,1505,1704,0,0
3698667258,1499,1696,0,0
3698669258,1512,1712,0,0
3698671258,1501,1702,0,0
3698673258,1512,1702,0,0
3698675258,1508,1705,0,0
3698677258,1500,1710,0,0
3698679258,1508,1704,0,0
3698681258,1498,1705,0,0
3698683258,1504,1703,0,0
3698685258,1504,1706,0,0
3698687258,1511,1708,0,0
3698689258,1514,1713,0,0
3698691258,1504,1707,0,0
3698693258,1502,1704,0,0
3698695258,1505,1701,0,0
3698697258,1508,1703,0,0
3698699258,1512,1700,0,0
3698701258,1510,1703,0,0
3698703258,1512,1713,0,0
3698705258,1510,1709,0,0
3698707258,1502,1699,0,0
3698709258,1502,1711,0,0
3698711258,1510,1699,0,0
3698713258,1512,1697,0,0
3698715258,1503,1710,0,0
3698717258,1505,1692,0,0
3698719258,1508,1703,0,0
3698721258,1508,1704,0,0
3698723258,1501,1705,0,0
3698725258,1504,1701,0,0
3698727258,1505,1701,0,0
3698729258,1508,1709,0,0
3698731258,1508,1706,0,0
3698733258,1505,1704,0,0
3698735258,1508,1707,0,0
3698737258,1508,1709,0,0
3698739258,1500,1704,0,0
3698741258,1507,1704,0,0
3698743258,1502,1708,0,0
3698745258,1510,1705,0,0
3698747258,1504,1701,0,0
3698749258,1507,1699,0,0
3698751258,1511,1704,0,0
3698753258,1510,1706,0,0
3698755258,1510,1705,0,0
3698757258,1510,1702,0,0
3698759258,1512,1703,0,0
3698761258,1511,1703,0,0
3698763258,1510,1709,0,0
3698765258,1512,1702,0,0
3698767258,1496,1710,0,0
3698769258,1504,1710,0,0
3698771258,1512,1694,0,0
3698773258,1504,1706,0,0
3698775258,1508,1705,0,0
3698777258,1508,1697,0,0
3698779258,1512,1710,0,0
3698781258,1507,1707,0,0
3698783258,1508,1701,0,0
3698785258,1512,1706,0,0
3698787258,1511,1700,0,0
3698789258,1510,1705,0,0
3698791258,1501,1704,0,0
3698793258,1499,1701,0,0
3698795258,1508,1706,0,0
3698797258,1501,1713,0,0
3698799258,1510,1703,0,0
3698801258,1504,1704,0,0
3698803258,1510,1706,0,0
3698805258,1512,1710,0,0
3698807258,1510,1709,0,0
3698809258,1511,1710,0,0
3698811258,1505,1700,0,0
3698813258,1506,1701,0,0
3698815258,1504,1699,0,0
3698817258,1512,1705,0,0
3698819258,1508,1703,0,0
3698821258,1512,1709,0,0
3698823258,1510,1710,0,0
3698825258,1503,1697,0,0
3698827258,1505,1705,0,0
3698829258,1501,1696,0,0
3698831258,1510,1709,0,0
3698833258,1507,1705,0,0
3698835258,1510,1708,0,0
3698837258,1502,1704,0,0
3698839258,1512,1704,0,0
3698841258,1504,1701,0,0
3698843258,1499,1707,0,0
3698845258,1507,1705,0,0
3698847258,1501,1707,0,0
3698849258,1500,1700,0,0
3698851258,1499,1701,0,0
3698853258,1504,1701,0,0
3698855258,1502,1701,0,0
3698857258,1500,1704,0,0
3698859258,1512,1709,0,0
3698861258,1509,1705,0,0
3698863258,1508,1704,0,0
3698865258,1500,1704,0,0
3698867258,1500,1704,0,0
3698869258,1492,1712,0,0
3698871258,1505,1707,0,0
3698873258,1507,1713,0,0
3698875258,1512,1704,0,0
3698877258,1512,1706,0,0
3698879258,1500,1707,0,0
3698881258,1502,1709,0,0
3698883258,1507,1705,0,0
3698885258,1508,1705,0,0
3698887258,1499,1701,0,0
3698889258,1504,1705,0,0
3698891258,1507,1697,0,0
3698893258,1505,1705,0,0
3698895258,1505,1705,0,0
3698897258,1510,1705,0,0
3698899258,1504,1712,0,0
3698901258,1504,1709,0,0
3698903258,1505,1702,0,0
3698905258,1508,1704,0,0
3698907258,1507,1713,0,0
3698909258,1512,1694,0,0
3698911258,1505,1702,0,0
3698913258,1511,1713,0,0
3698915258,1504,1705,0,0
3698917258,1502,1705,0,0
3698919258,1508,1703,0,0
3698921258,1510,1704,0,0
3698923258,1505,1700,0,0
3698925258,1499,1697,0,0
3698927258,1500,1701,0,0
3698929258,1512,1705,0,0
3698931258,1502,1704,0,0
3698933258,1499,1697,0,0
3698935258,1503,1704,0,0
3698937258,1505,1702,0,0
3698939258,1497,1707,0,0
3698941258,1500,1705,0,0
3698943258,1503,1704,0,0
3698945258,1501,1713,0,0
3698947258,1508,1705,0,0
3698949258,1504,1704,0,0
3698951258,1512,1710,0,0
3698953258,1511,1702,0,0
3698955258,1504,1700,0,0
3698957258,1508,1699,0,0
3698959258,1500,1702,0,0
3698961258,1503,1705,0,0
3698963258,1507,1704,0,0
3698965258,1504,1705,0,0
3698967258,1505,1703,0,0
3698969258,1505,1707,0,0
3698971258,1505,1701,0,0
3698973258,1511,1703,0,0
3698975258,1508,1705,0,0
3698977258,1507,1712,0,0
3698979258,1503,1699,0,0
3698981258,1504,1701,0,0
3698983258,1512,1702,0,0
3698985258,1500,1695,0,0
3698987258,1512,1701,0,0
3698989258,1512,1709,0,0
3698991258,1505,1706,0,0
3698993258,1499,1709,0,0
3698995258,1499,1705,0,0
3698997258,1504,1709,0,0
3698999258,1504,1709,0,0
3699001258,1500,1712,0,0
3699003258,1502,1709,0,0
3699005258,1508,1706,0,0
3699007258,1496,1700,0,0
3699009258,1500,1694,0,0
3699011258,1509,1706,0,0
3699013258,1502,1705,0,0
3699015258,1507,1709,0,0
3699017258,1507,1709,0,0
3699019258,1507,1705,0,0
3699021258,1508,1707,0,0
3699023258,1512,1705,0,0
3699025258,1505,1704,0,0
3699027258,1500,1701,0,0
3699029258,1501,1702,0,0
3699031258,1512,1700,0,0
3699033258,1512,1710,0,0
3699035258,1506,1703,0,0
3699037258,1508,1708,0,0
3699039258,1504,1705,0,0
3699041258,1504,1704,0,0
3699043258,1505,1708,0,0
3699045258,1511,1705,0,0
3699047258,1504,1704,0,0
3699049258,1507,1712,0,0
3699051258,1504,1702,0,0
3699053258,1510,1710,0,0
3699055258,1510,1699,0,0
3699057258,1504,1697,0,0
3699059258,1510,1705,0,0
3699061258,1512,1702,0,0
3699063258,1505,1708,0,0
3699065258,1512,1706,0,0
