frame,frame_sync,tempo_ms,posicao_mm,posicao_raw_mm,valid,confidence,led_on
117,0,0.0,13.705248805000615,13.705368304939332,True,0.8620321326623511,True
118,1,4.166666666666667,13.705248805000615,13.705248805000615,True,0.8618255408322132,True
119,2,8.333333333333334,13.705248805000615,13.705730462916874,True,0.8627751023726005,True
120,3,12.5,13.703109756097561,13.702963839339887,True,0.8627109496108354,True
121,4,16.666666666666668,13.703109756097561,13.703109756097561,True,0.8628247920529066,True
122,5,20.833333333333332,13.703109756097561,13.702963839339887,True,0.8635180687195354,True
123,6,25.0,13.703109756097561,13.702963839339887,True,0.8136502410110904,True
124,7,29.166666666666668,13.704921602787456,13.704921602787456,True,0.8638996123641781,True
125,8,33.333333333333336,13.713414634146343,13.713414634146343,True,0.8637948977363067,True
126,9,37.5,13.713414634146343,13.713414634146343,True,0.8632465504735937,True
127,10,41.666666666666664,13.713414634146343,13.713414634146343,True,0.8633111588879779,True
128,11,45.83333333333333,13.75072099080279,13.75072099080279,True,0.8622582183713793,True
129,12,50.0,13.772837408098962,13.772837408098962,True,0.8535445170613014,True
130,13,54.16666666666667,13.775463970303699,13.775463970303699,True,0.8613742255922023,True
131,14,58.333333333333336,13.791716240333136,13.791716240333136,True,0.8144175362781868,True
132,15,62.5,13.802237490111311,13.802237490111311,True,0.8619526904450805,True
133,16,66.66666666666667,13.837035423925666,13.837035423925666,True,0.8457842950580606,True
134,17,70.83333333333333,13.851775344284055,13.851775344284055,True,0.8543235511560697,True
135,18,75.0,13.871020840490095,13.871020840490095,True,0.8476327944272382,True
136,19,79.16666666666666,13.89837398373984,13.89837398373984,True,0.8508795619911558,True
137,20,83.33333333333333,13.962281469681422,13.962281469681422,True,0.8630402869286197,True
138,21,87.5,14.046191900598252,14.046191900598252,True,0.8631555153555817,True
139,22,91.66666666666666,14.147574939489852,14.147574939489852,True,0.8652250288727611,True
140,23,95.83333333333334,14.202506332252867,14.202506332252867,True,0.865165464001732,True
141,24,100.0,14.41814729179171,14.41814729179171,True,0.8606131821309194,True
142,25,104.16666666666667,14.58561503283302,14.58561503283302,True,0.8674791631881705,True
143,26,108.33333333333334,14.704268292682928,14.704268292682928,True,0.8647581832582815,True
144,27,112.5,15.018859114249038,15.018859114249038,True,0.8641714620040118,True
145,28,116.66666666666667,15.328832752613241,15.328832752613241,True,0.8656667889603431,True
146,29,120.83333333333333,15.715596782563573,15.715596782563573,True,0.8685196905563981,True
147,30,125.0,16.15239352020386,16.15239352020386,True,0.8668055400309229,True
148,31,129.16666666666669,16.80954088952654,16.80954088952654,True,0.8310956000782965,True
149,32,133.33333333333334,17.76466710613052,17.76466710613052,True,0.9004978583417674,True
150,33,137.5,18.92657263693849,18.92657263693849,True,0.8260919500294094,True
151,34,141.66666666666666,20.557511086474506,20.557511086474506,True,0.8066773057780668,True
152,35,145.83333333333334,23.385384908536587,23.385384908536587,True,0.9474417168686601,True
153,36,150.0,23.465189297415364,23.465189297415364,True,0.9456057391611424,True
154,37,154.16666666666669,23.465189297415364,23.53637723553867,True,0.9464845376709546,True
155,38,158.33333333333331,23.465189297415364,23.56853128313892,True,0.9447738155035373,True
156,39,162.5,23.465189297415364,23.53323923517013,True,0.9480845669327821,True
157,40,166.66666666666666,23.422937208095487,23.398053059477963,True,0.946538630802899,True
158,41,170.83333333333334,23.422937208095487,23.356810437589672,True,0.9454143386378576,True
159,42,175.0,23.422937208095487,23.388550135501355,True,0.9463454667737943,True
