T_US,HALL_INF_MV,HALL_SUP_MV,PWM,SYNC_PULSE,posição,tempo_video_ms,posicao_video_valida,tracking_interp_gap_ms,sync_pair_index,sync_fit_residual_ms
3699215258,1371,1154,210,1,13.831705735,66.028495481,1,4.166666667,,
3699217258,1371,1153,210,1,13.841852815,68.028442318,1,4.166666667,,
3699219258,1368,1151,210,1,13.848927789,70.028389155,1,4.166666667,,
3699221258,1367,1139,210,1,13.857294965,72.028335991,1,4.166666667,,
3699223258,1369,1141,210,1,13.866532557,74.028282828,1,4.166666667,,
3699225258,1368,1142,210,1,13.877770916,76.028229665,1,4.166666667,,
3699227258,1368,1133,210,1,13.890900075,78.028176502,1,4.166666667,,
3699229258,1368,1136,210,1,13.911586831,80.028123339,1,4.166666667,,
3699231258,1366,1131,210,1,13.942261609,82.028070175,1,4.166666667,,
3699233258,1363,1130,210,1,13.976271359,84.028017012,1,4.166666667,,
3699235258,1359,1128,210,1,14.016547296,86.027963849,1,4.166666667,,
3699237258,1368,1124,210,1,14.059036986,88.027910686,1,4.166666667,,
3699239258,1359,1127,210,1,14.107699551,90.027857523,1,4.166666667,,
3699241258,1355,1127,210,1,14.152336011,92.027804359,1,4.166666667,,
3699243258,1363,1123,210,1,14.178702378,94.027751196,1,4.166666667,,
3699245258,1363,1127,210,1,14.21256545,96.027698033,1,4.166666667,,
3699247258,1359,1117,210,1,14.316070359,98.02764487,1,4.166666667,,
3699249258,1359,1121,210,1,14.419256265,100.027591707,1,4.166666667,,
3699251258,1360,1129,210,1,14.499638644,102.027538543,1,4.166666667,,
3699253258,1348,1120,210,1,14.580021023,104.02748538,1,4.166666667,,
3699255258,1356,1108,210,1,14.638603648,106.027432217,1,4.166666667,,
3699257258,1356,1115,210,1,14.695555699,108.027379054,1,4.166666667,,
3699259258,1350,1111,210,1,14.832167775,110.02732589,1,4.166666667,,
3699261258,1352,1115,210,1,14.983167356,112.027272727,1,4.166666667,,
3699263258,1348,1115,210,1,15.132474587,114.027219564,1,4.166666667,,
3699265258,1339,1108,210,1,15.281257979,116.027166401,1,4.166666667,,
3699267258,1329,1103,210,1,15.455113984,118.027113238,1,4.166666667,,
3699269258,1335,1103,210,1,15.640755784,120.027060074,1,4.166666667,,
3699271258,1332,1094,210,1,15.840731036,122.027006911,1,4.166666667,,
3699273258,1318,1096,210,1,16.050387897,124.026953748,1,4.166666667,,
3699275258,1318,1102,210,1,16.314351524,126.026900585,1,4.166666667,,
3699277258,1312,1096,210,1,16.629773877,128.026847422,1,4.166666667,,
3699279258,1294,1094,210,1,17.006708189,130.026794258,1,4.166666667,,
3699281258,1280,1084,210,1,17.465156586,132.026741095,1,4.166666667,,
3699283258,1282,1084,210,1,17.958014116,134.026687932,1,4.166666667,,
3699285258,1276,1076,210,1,18.515713946,136.026634769,1,4.166666667,,
3699287258,1260,1083,210,1,19.132689962,138.026581606,1,4.166666667,,
3699289258,1248,1101,210,1,19.915519608,140.026528442,1,4.166666667,,
3699291258,1220,1154,210,1,20.801709492,142.026475279,1,4.166666667,,
3699293258,1195,1284,210,1,22.159052845,144.026422116,1,4.166666667,,
3699295258,1192,1318,210,1,23.38908213,146.026368953,1,4.166666667,,
3699297258,1193,1323,0,1,23.427387218,148.026315789,1,4.166666667,,
3699299258,1219,1357,0,1,23.465189297,150.026262626,1,4.166666667,,
3699301258,1243,1395,0,1,23.465189297,152.026209463,1,4.166666667,,
3699303258,1261,1420,0,1,23.465189297,154.0261563,1,4.166666667,,
3699305258,1276,1448,0,1,23.465189297,156.026103137,1,4.166666667,,
3699307258,1290,1461,0,1,23.465189297,158.026049973,1,4.166666667,,
3699309258,1319,1479,0,1,23.465189297,160.02599681,1,4.166666667,,
3699311258,1326,1496,0,1,23.465189297,162.025943647,1,4.166666667,,
3699313258,1346,1512,0,1,23.449716003,164.025890484,1,4.166666667,,
3699315258,1359,1538,0,1,23.429435539,166.025837321,1,4.166666667,,
3699317258,1371,1542,0,1,23.422937208,168.025784157,1,4.166666667,,
3699319258,1371,1563,0,1,23.422937208,170.025730994,1,4.166666667,,
3699321258,1394,1576,0,1,23.422937208,172.025677831,1,4.166666667,,
3699323258,1401,1580,0,1,23.422937208,174.025624668,1,4.166666667,,
3699325258,1411,1594,0,1,23.422937208,176.025571505,1,4.166666667,,
3699327258,1416,1603,0,1,23.422937208,178.025518341,1,4.166666667,,
3699329258,1427,1614,0,1,23.427067991,180.025465178,1,4.166666667,,
3699331258,1424,1610,0,1,23.436687646,182.025412015,1,4.166666667,,
3699333258,1436,1626,0,1,23.444076532,184.025358852,1,4.166666667,,
3699335258,1437,1636,0,1,23.447249286,186.025305688,1,4.166666667,,
3699337258,1448,1640,0,1,23.450386419,188.025252525,1,4.166666667,,
3699339258,1446,1641,0,1,23.453423545,190.025199362,1,4.166666667,,
3699341258,1454,1655,0,1,23.455916282,192.025146199,1,4.166666667,,
3699343258,1460,1652,0,1,23.455916282,194.025093036,1,4.166666667,,
3699345258,1462,1666,0,1,23.455916282,196.025039872,1,4.166666667,,
3699347258,1461,1665,0,0,23.455916282,198.024986709,1,4.166666667,,
3699349258,1468,1669,0,0,23.455916282,200.024933546,1,4.166666667,,
3699351258,1474,1672,0,0,23.455916282,202.024880383,1,4.166666667,,
3699353258,1474,1670,0,0,23.455916282,204.02482722,1,4.166666667,,
3699355258,1480,1674,0,0,23.427586711,206.024774056,1,4.166666667,,
3699357258,1482,1678,0,0,23.39709459,208.024720893,1,4.166666667,,
3699359258,1481,1681,0,0,23.390340784,210.02466773,1,4.166666667,,
3699361258,1479,1692,0,0,23.387918434,212.024614567,1,4.166666667,,
3699363258,1487,1688,0,0,23.380672403,214.024561404,1,4.166666667,,
3699365258,1492,1685,0,0,23.371922263,216.02450824,1,4.166666667,,
3699367258,1487,1689,0,0,23.361096153,218.024455077,1,4.166666667,,
3699369258,1488,1690,0,0,23.349288224,220.024401914,1,4.166666667,,
3699371258,1496,1693,0,0,23.312558123,222.024348751,1,4.166666667,,
3699373258,1498,1699,0,0,23.258901013,224.024295587,1,4.166666667,,
3699375258,1496,1698,0,0,22.705597006,226.024242424,1,4.166666667,,
3699377258,1497,1700,0,0,21.676323961,228.024189261,1,4.166666667,,
3699379258,1496,1679,0,0,20.904486593,230.024136098,1,4.166666667,,
3699381258,1502,1692,0,0,20.475652056,232.024082935,1,4.166666667,,
3699383258,1500,1702,0,0,20.030701409,234.024029771,1,4.166666667,,
3699385258,1489,1703,0,0,19.555201854,236.023976608,1,4.166666667,,
3699387258,1508,1692,0,0,19.060831927,238.023923445,1,4.166666667,,
3699389258,1502,1699,0,0,18.513299444,240.023870282,1,4.166666667,,
3699391258,1504,1701,0,0,17.950287336,242.023817119,1,4.166666667,,
3699393258,1499,1700,0,0,17.316073106,244.023763955,1,4.166666667,,
3699395258,1497,1702,0,0,16.679064455,246.023710792,1,4.166666667,,
3699397258,1505,1703,0,0,16.015494368,248.023657629,1,4.166666667,,
3699399258,1508,1700,0,0,15.357956928,250.023604466,1,4.166666667,,
3699401258,1505,1705,0,0,15.205517822,252.023551302,1,4.166666667,,
3699403258,1504,1710,0,0,15.053078716,254.023498139,1,4.166666667,,
3699405258,1508,1710,0,0,15.042166184,256.023444976,1,4.166666667,,
3699407258,1510,1702,0,0,15.042166184,258.023391813,1,4.166666667,,
3699409258,1512,1697,0,0,15.042166184,260.02333865,1,4.166666667,,
3699411258,1505,1709,0,0,15.042166184,262.023285486,1,4.166666667,,
3699413258,1507,1694,0,0,15.042166184,264.023232323,1,4.166666667,,
3699415258,1510,1693,0,0,15.042166184,266.02317916,1,4.166666667,,
3699417258,1501,1704,0,0,15.117403667,268.023125997,1,4.166666667,,
3699419258,1508,1703,0,0,15.228332879,270.023072834,1,4.166666667,,
3699421258,1508,1709,0,0,15.273274853,272.02301967,1,4.166666667,,
3699423258,1508,1697,0,0,15.273274853,274.022966507,1,4.166666667,,
3699425258,1512,1697,0,0,15.273274853,276.022913344,1,4.166666667,,
3699427258,1510,1717,0,0,15.273274853,278.022860181,1,4.166666667,,
3699429258,1508,1703,0,0,15.273274853,280.022807018,1,4.166666667,,
3699431258,1505,1706,0,0,15.273274853,282.022753854,1,4.166666667,,
3699433258,1500,1701,0,0,15.273274853,284.022700691,1,4.166666667,,
3699435258,1502,1712,0,0,15.273274853,286.022647528,1,4.166666667,,
3699437258,1499,1702,0,0,15.273274853,288.022594365,1,4.166666667,,
3699439258,1504,1705,0,0,15.273274853,290.022541201,1,4.166666667,,
3699441258,1505,1704,0,0,15.273274853,292.022488038,1,4.166666667,,
3699443258,1507,1699,0,0,15.273274853,294.022434875,1,4.166666667,,
3699445258,1504,1703,0,0,15.278409129,296.022381712,1,4.166666667,,
3699447258,1505,1701,0,0,15.332724739,298.022328549,1,4.166666667,,
3699449258,1507,1706,0,0,15.388400271,300.022275385,1,4.166666667,,
3699451258,1510,1697,0,0,15.564813471,302.022222222,1,4.166666667,,
3699453258,1502,1702,0,0,15.741226672,304.022169059,1,4.166666667,,
3699455258,1510,1706,0,0,15.753972653,306.022115896,1,4.166666667,,
3699457258,1504,1712,0,0,15.753972653,308.022062733,1,4.166666667,,
3699459258,1500,1697,0,0,15.753972653,310.022009569,1,4.166666667,,
3699461258,1508,1713,0,0,15.753972653,312.021956406,1,4.166666667,,
3699463258,1504,1697,0,0,15.753972653,314.021903243,1,4.166666667,,
3699465258,1509,1706,0,0,15.753972653,316.02185008,1,4.166666667,,
3699467258,1498,1709,0,0,15.745441366,318.021796917,1,4.166666667,,
3699469258,1510,1706,0,0,15.732850605,320.021743753,1,4.166666667,,
3699471258,1512,1709,0,0,15.720883775,322.02169059,1,4.166666667,,
3699473258,1498,1705,0,0,15.709343057,324.021637427,1,4.166666667,,
3699475258,1505,1709,0,0,15.682925477,326.021584264,1,4.166666667,,
3699477258,1512,1709,0,0,15.642260451,328.0215311,1,4.166666667,,
3699479258,1508,1705,0,0,15.618976349,330.021477937,1,4.166666667,,
3699481258,1512,1705,0,0,15.618976349,332.021424774,1,4.166666667,,
3699483258,1504,1701,0,0,15.627937762,334.021371611,1,4.166666667,,
3699485258,1502,1697,0,0,15.653986239,336.021318448,1,4.166666667,,
3699487258,1507,1700,0,0,15.673245452,338.021265284,1,4.166666667,,
3699489258,1501,1705,0,0,15.673245452,340.021212121,1,4.166666667,,
3699491258,1504,1708,0,0,15.673245452,342.021158958,1,4.166666667,,
3699493258,1507,1704,0,0,15.673245452,344.021105795,1,4.166666667,,
3699495258,1511,1706,0,0,15.670800486,346.021052632,1,4.166666667,,
3699497258,1500,1717,0,0,15.644752009,348.020999468,1,4.166666667,,
3699499258,1508,1709,0,0,15.618708712,350.020946305,1,4.166666667,,
3699501258,1510,1712,0,0,15.593154866,352.020893142,1,4.166666667,,
3699503258,1507,1700,0,0,15.56760102,354.020839979,1,4.166666667,,
3699505258,1512,1705,0,0,15.533364839,356.020786816,1,4.166666667,,
3699507258,1501,1704,0,0,15.498445792,358.020733652,1,4.166666667,,
3699509258,1495,1710,0,0,15.472066971,360.020680489,1,4.166666667,,
3699511258,1505,1710,0,0,15.447270321,362.020627326,1,4.166666667,,
3699513258,1507,1709,0,0,15.436151521,364.020574163,1,4.166666667,,
3699515258,1509,1701,0,0,15.429344767,366.020520999,1,4.166666667,,
3699517258,1504,1709,0,0,15.421199721,368.020467836,1,4.166666667,,
3699519258,1512,1703,0,0,15.412415932,370.020414673,1,4.166666667,,
3699521258,1508,1704,0,0,15.406276896,372.02036151,1,4.166666667,,
3699523258,1515,1705,0,0,15.401949081,374.020308347,1,4.166666667,,
3699525258,1504,1707,0,0,15.391931943,376.020255183,1,4.166666667,,
3699527258,1503,1713,0,0,15.376451679,378.02020202,1,4.166666667,,
3699529258,1504,1713,0,0,15.348757187,380.020148857,1,4.166666667,,
3699531258,1504,1705,0,0,15.304655579,382.020095694,1,4.166666667,,
3699533258,1505,1714,0,0,15.259377098,384.020042531,1,4.166666667,,
3699535258,1500,1703,0,0,15.211848005,386.019989367,1,4.166666667,,
3699537258,1500,1699,0,0,15.152148221,388.019936204,1,4.166666667,,
3699539258,1508,1718,0,0,15.057804276,390.019883041,1,4.166666667,,
3699541258,1499,1701,0,0,14.953625652,392.019829878,1,4.166666667,,
3699543258,1508,1700,0,0,14.803588373,394.019776715,1,4.166666667,,
3699545258,1512,1708,0,0,14.660333013,396.019723551,1,4.166666667,,
3699547258,1502,1706,0,0,14.583064989,398.019670388,1,4.166666667,,
3699549258,1510,1704,0,0,14.505581542,400.019617225,1,4.166666667,,
3699551258,1508,1705,0,0,14.406351364,402.019564062,1,4.166666667,,
3699553258,1505,1707,0,0,14.307121185,404.019510898,1,4.166666667,,
3699555258,1512,1710,0,0,14.212719356,406.019457735,1,4.166666667,,
3699557258,1501,1705,0,0,14.118701013,408.019404572,1,4.166666667,,
3699559258,1497,1703,0,0,14.017539886,410.019351409,1,4.166666667,,
3699561258,1508,1704,0,0,13.915048807,412.019298246,1,4.166666667,,
3699563258,1510,1700,0,0,13.890414331,414.019245082,1,4.166666667,,
3699565258,1505,1709,0,0,13.890414331,416.019191919,1,4.166666667,,
3699567258,1508,1702,0,0,13.890414331,418.019138756,1,4.166666667,,
3699569258,1508,1697,0,0,13.890414331,420.019085593,1,4.166666667,,
3699571258,1508,1701,0,0,13.890414331,422.01903243,1,4.166666667,,
3699573258,1510,1704,0,0,13.890414331,424.018979266,1,4.166666667,,
3699575258,1510,1706,0,0,13.963866878,426.018926103,1,4.166666667,,
3699577258,1510,1701,0,0,14.108039441,428.01887294,1,4.166666667,,
3699579258,1502,1694,0,0,14.235777438,430.018819777,1,4.166666667,,
3699581258,1509,1707,0,0,14.341379163,432.018766614,1,4.166666667,,
3699583258,1508,1700,0,0,14.43292342,434.01871345,1,4.166666667,,
3699585258,1510,1704,0,0,14.497505298,436.018660287,1,4.166666667,,
3699587258,1505,1705,0,0,14.572059404,438.018607124,1,4.166666667,,
3699589258,1508,1709,0,0,14.675097999,440.018553961,1,4.166666667,,
3699591258,1507,1705,0,0,14.771434201,442.018500797,1,4.166666667,,
3699593258,1505,1696,0,0,14.836374082,444.018447634,1,4.166666667,,
3699595258,1505,1702,0,0,14.904236684,446.018394471,1,4.166666667,,
3699597258,1505,1701,0,0,15.000762281,448.018341308,1,4.166666667,,
3699599258,1505,1712,0,0,15.096810057,450.018288145,1,4.166666667,,
3699601258,1502,1706,0,0,15.141082315,452.018234981,1,4.166666667,,
3699603258,1508,1696,0,0,15.185354574,454.018181818,1,4.166666667,,
3699605258,1502,1704,0,0,15.219970411,456.018128655,1,4.166666667,,
3699607258,1504,1707,0,0,15.253811816,458.018075492,1,4.166666667,,
3699609258,1505,1702,0,0,15.275139509,460.018022329,1,4.166666667,,
3699611258,1505,1705,0,0,15.294125498,462.017969165,1,4.166666667,,
3699613258,1502,1701,0,0,15.300244034,464.017916002,1,4.166666667,,
3699615258,1508,1700,0,0,15.302276369,466.017862839,1,4.166666667,,
3699617258,1508,1705,0,0,15.302935681,468.017809676,1,4.166666667,,
3699619258,1510,1705,0,0,15.302935681,470.017756512,1,4.166666667,,
3699621258,1505,1699,0,0,15.302935681,472.017703349,1,4.166666667,,
3699623258,1497,1692,0,0,15.302935681,474.017650186,1,4.166666667,,
3699625258,1505,1705,0,0,15.302935681,476.017597023,1,4.166666667,,
3699627258,1511,1703,0,0,15.302935681,478.01754386,1,4.166666667,,
3699629258,1514,1705,0,0,15.292050698,480.017490696,1,4.166666667,,
3699631258,1509,1710,0,0,15.266464461,482.017437533,1,4.166666667,,
3699633258,1502,1702,0,0,15.24468516,484.01738437,1,4.166666667,,
3699635258,1509,1704,0,0,15.230229189,486.017331207,1,4.166666667,,
3699637258,1507,1706,0,0,15.204326288,488.017278044,1,4.166666667,,
3699639258,1508,1706,0,0,15.145613171,490.01722488,1,4.166666667,,
3699641258,1510,1707,0,0,15.095556298,492.017171717,1,4.166666667,,
3699643258,1508,1704,0,0,15.086234845,494.017118554,1,4.166666667,,
3699645258,1508,1706,0,0,15.072789567,496.017065391,1,4.166666667,,
3699647258,1500,1712,0,0,15.018579749,498.017012228,1,4.166666667,,
3699649258,1508,1709,0,0,14.964492531,500.016959064,1,4.166666667,,
3699651258,1497,1709,0,0,14.92474058,502.016905901,1,4.166666667,,
3699653258,1503,1706,0,0,14.884988629,504.016852738,1,4.166666667,,
3699655258,1508,1709,0,0,14.8490713,506.016799575,1,4.166666667,,
3699657258,1510,1714,0,0,14.813464478,508.016746411,1,4.166666667,,
3699659258,1504,1702,0,0,14.75588524,510.016693248,1,4.166666667,,
3699661258,1500,1700,0,0,14.694173682,512.016640085,1,4.166666667,,
3699663258,1508,1713,0,0,14.643189257,514.016586922,1,4.166666667,,
3699665258,1512,1710,0,0,14.595623736,516.016533759,1,4.166666667,,
3699667258,1504,1703,0,0,14.518087887,518.016480595,1,4.166666667,,
3699669258,1505,1705,0,0,14.426116939,520.016427432,1,4.166666667,,
3699671258,1508,1703,0,0,14.326956206,522.016374269,1,4.166666667,,
3699673258,1511,1703,0,0,14.222830829,524.016321106,1,4.166666667,,
3699675258,1505,1710,0,0,14.131012258,526.016267943,1,4.166666667,,
3699677258,1504,1704,0,0,14.051105848,528.016214779,1,4.166666667,,
3699679258,1512,1702,0,0,14.005140386,530.016161616,1,4.166666667,,
3699681258,1505,1712,0,0,14.005140386,532.016108453,1,4.166666667,,
3699683258,1510,1706,0,0,14.005140386,534.01605529,1,4.166666667,,
3699685258,1504,1712,0,0,14.005140386,536.016002127,1,4.166666667,,
3699687258,1508,1712,0,0,14.005140386,538.015948963,1,4.166666667,,
3699689258,1508,1700,0,0,14.005140386,540.0158958,1,4.166666667,,
3699691258,1511,1702,0,0,14.020202782,542.015842637,1,4.166666667,,
3699693258,1508,1706,0,0,14.106474444,544.015789474,1,4.166666667,,
3699695258,1510,1709,0,0,14.19087373,546.01573631,1,4.166666667,,
3699697258,1510,1713,0,0,14.256615841,548.015683147,1,4.166666667,,
3699699258,1500,1697,0,0,14.322062224,550.015629984,1,4.166666667,,
3699701258,1510,1705,0,0,14.349964433,552.015576821,1,4.166666667,,
3699703258,1508,1700,0,0,14.377866641,554.015523658,1,4.166666667,,
3699705258,1508,1709,0,0,14.393895413,556.015470494,1,4.166666667,,
3699707258,1502,1707,0,0,14.408953511,558.015417331,1,4.166666667,,
3699709258,1504,1709,0,0,14.443735272,560.015364168,1,4.166666667,,
3699711258,1502,1704,0,0,14.482244949,562.015311005,1,4.166666667,,
3699713258,1502,1703,0,0,14.516934425,564.015257842,1,4.166666667,,
3699715258,1508,1702,0,0,14.550401926,566.015204678,1,4.166666667,,
3699717258,1504,1696,0,0,14.57425517,568.015151515,1,4.166666667,,
3699719258,1509,1705,0,0,14.593463702,570.015098352,1,4.166666667,,
3699721258,1511,1705,0,0,14.601322458,572.015045189,1,4.166666667,,
3699723258,1500,1707,0,0,14.601322458,574.014992026,1,4.166666667,,
3699725258,1505,1704,0,0,14.601322458,576.014938862,1,4.166666667,,
3699727258,1508,1705,0,0,14.601322458,578.014885699,1,4.166666667,,
3699729258,1508,1707,0,0,14.601322458,580.014832536,1,4.166666667,,
3699731258,1508,1703,0,0,14.601322458,582.014779373,1,4.166666667,,
3699733258,1504,1704,0,0,14.594763316,584.014726209,1,4.166666667,,
3699735258,1505,1705,0,0,14.57551167,586.014673046,1,4.166666667,,
3699737258,1504,1713,0,0,14.558903352,588.014619883,1,4.166666667,,
3699739258,1504,1704,0,0,14.549924368,590.01456672,1,4.166666667,,
3699741258,1507,1701,0,0,14.535331511,592.014513557,1,4.166666667,,
3699743258,1504,1696,0,0,14.49407555,594.014460393,1,4.166666667,,
3699745258,1508,1702,0,0,14.453893975,596.01440723,1,4.166666667,,
3699747258,1512,1703,0,0,14.424504512,598.014354067,1,4.166666667,,
3699749258,1505,1704,0,0,14.394969432,600.014300904,1,4.166666667,,
3699751258,1505,1705,0,0,14.345215652,602.014247741,1,4.166666667,,
3699753258,1507,1704,0,0,14.295461873,604.014194577,1,4.166666667,,
3699755258,1512,1703,0,0,14.242299251,606.014141414,1,4.166666667,,
3699757258,1509,1703,0,0,14.188855298,608.014088251,1,4.166666667,,
3699759258,1504,1697,0,0,14.149064304,610.014035088,1,4.166666667,,
3699761258,1505,1707,0,0,14.111866656,612.013981925,1,4.166666667,,
3699763258,1508,1701,0,0,14.061727902,614.013928761,1,4.166666667,,
3699765258,1509,1701,0,0,14.007434653,616.013875598,1,4.166666667,,
3699767258,1511,1705,0,0,13.989713108,618.013822435,1,4.166666667,,
3699769258,1505,1709,0,0,13.989713108,620.013769272,1,4.166666667,,
3699771258,1509,1710,0,0,13.989713108,622.013716108,1,4.166666667,,
3699773258,1508,1709,0,0,13.989713108,624.013662945,1,4.166666667,,
3699775258,1508,1703,0,0,13.989713108,626.013609782,1,4.166666667,,
3699777258,1504,1705,0,0,13.989713108,628.013556619,1,4.166666667,,
3699779258,1510,1710,0,0,13.998732489,630.013503456,1,4.166666667,,
3699781258,1512,1706,0,0,14.020033267,632.013450292,1,4.166666667,,
3699783258,1508,1710,0,0,14.055586312,634.013397129,1,4.166666667,,
3699785258,1508,1709,0,0,14.118800474,636.013343966,1,4.166666667,,
3699787258,1512,1709,0,0,14.168652749,638.013290803,1,4.166666667,,
3699789258,1500,1709,0,0,14.179804681,640.01323764,1,4.166666667,,
3699791258,1507,1702,0,0,14.195395934,642.013184476,1,4.166666667,,
3699793258,1500,1713,0,0,14.232169653,644.013131313,1,4.166666667,,
3699795258,1512,1712,0,0,14.268351488,646.01307815,1,4.166666667,,
3699797258,1510,1701,0,0,14.298539564,648.013024987,1,4.166666667,,
3699799258,1507,1697,0,0,14.328815712,650.012971823,1,4.166666667,,
3699801258,1512,1701,0,0,14.372582682,652.01291866,1,4.166666667,,
3699803258,1500,1709,0,0,14.416349652,654.012865497,1,4.166666667,,
3699805258,1508,1696,0,0,14.4563059,656.012812334,1,4.166666667,,
3699807258,1507,1705,0,0,14.49594468,658.012759171,1,4.166666667,,
3699809258,1504,1709,0,0,14.518182411,660.012706007,1,4.166666667,,
3699811258,1508,1693,0,0,14.53709847,662.012652844,1,4.166666667,,
3699813258,1511,1699,0,0,14.550016864,664.012599681,1,4.166666667,,
3699815258,1505,1707,0,0,14.56100286,666.012546518,1,4.166666667,,
3699817258,1511,1707,0,0,14.564596037,668.012493355,1,4.166666667,,
3699819258,1512,1704,0,0,14.564596037,670.012440191,1,4.166666667,,
3699821258,1512,1706,0,0,14.564596037,672.012387028,1,4.166666667,,
3699823258,1504,1705,0,0,14.564596037,674.012333865,1,4.166666667,,
3699825258,1512,1702,0,0,14.564596037,676.012280702,1,4.166666667,,
3699827258,1512,1704,0,0,14.564596037,678.012227539,1,4.166666667,,
3699829258,1504,1702,0,0,14.553414786,680.012174375,1,4.166666667,,
3699831258,1502,1705,0,0,14.526966883,682.012121212,1,4.166666667,,
3699833258,1513,1700,0,0,14.504190049,684.012068049,1,4.166666667,,
3699835258,1511,1702,0,0,14.488559249,686.012014886,1,4.166666667,,
3699837258,1508,1707,0,0,14.46856311,688.011961722,1,4.166666667,,
3699839258,1498,1703,0,0,14.435879383,690.011908559,1,4.166666667,,
3699841258,1512,1704,0,0,14.397158311,692.011855396,1,4.166666667,,
3699843258,1512,1709,0,0,14.32949555,694.011802233,1,4.166666667,,
3699845258,1512,1708,0,0,14.263927183,696.01174907,1,4.166666667,,
3699847258,1505,1703,0,0,14.219741481,698.011695906,1,4.166666667,,
3699849258,1497,1699,0,0,14.175565553,700.011642743,1,4.166666667,,
3699851258,1511,1700,0,0,14.133058565,702.01158958,1,4.166666667,,
3699853258,1512,1699,0,0,14.090551577,704.011536417,1,4.166666667,,
3699855258,1509,1713,0,0,14.032507626,706.011483254,1,4.166666667,,
3699857258,1510,1707,0,0,13.973157175,708.01143009,1,4.166666667,,
3699859258,1508,1704,0,0,13.922527491,710.011376927,1,4.166666667,,
3699861258,1508,1697,0,0,13.873570735,712.011323764,1,4.166666667,,
3699863258,1513,1701,0,0,13.861608415,714.011270601,1,4.166666667,,
3699865258,1512,1701,0,0,13.861608415,716.011217438,1,4.166666667,,
3699867258,1511,1697,0,0,13.861608415,718.011164274,1,4.166666667,,
3699869258,1500,1709,0,0,13.861608415,720.011111111,1,4.166666667,,
3699871258,1512,1716,0,0,13.861608415,722.011057948,1,4.166666667,,
3699873258,1512,1705,0,0,13.861608415,724.011004785,1,4.166666667,,
3699875258,1510,1705,0,0,13.893246284,726.010951621,1,4.166666667,,
3699877258,1502,1702,0,0,13.955834892,728.010898458,1,4.166666667,,
3699879258,1511,1706,0,0,14.001215569,730.010845295,1,4.166666667,,
3699881258,1504,1709,0,0,14.0230368,732.010792132,1,4.166666667,,
3699883258,1512,1706,0,0,14.048712703,734.010738969,1,4.166666667,,
3699885258,1508,1703,0,0,14.081914325,736.010685805,1,4.166666667,,
3699887258,1511,1705,0,0,14.115133734,738.010632642,1,4.166666667,,
3699889258,1511,1701,0,0,14.148405024,740.010579479,1,4.166666667,,
3699891258,1511,1700,0,0,14.18226771,742.010526316,1,4.166666667,,
3699893258,1504,1707,0,0,14.218978665,744.010473153,1,4.166666667,,
