T_US,HALL_INF_MV,HALL_SUP_MV,PWM,SYNC_PULSE
172848555,1500,1712,0,0
172850555,1488,1707,0,0
172852555,1500,1707,0,0
172854555,1492,1703,0,0
172856555,1497,1707,0,0
172858555,1496,1697,0,0
172860555,1494,1709,0,0
172862555,1498,1697,0,0
172864555,1494,1705,0,0
172866555,1492,1704,0,0
172868555,1488,1709,0,0
172870555,1496,1706,0,0
172872555,1492,1694,0,0
172874555,1495,1707,0,0
172876555,1494,1702,0,0
172878555,1489,1709,0,0
172880555,1496,1703,0,0
172882555,1497,1705,0,0
172884555,1499,1698,0,0
172886555,1499,1702,0,0
172888555,1497,1706,0,0
172890555,1496,1706,0,0
172892555,1497,1701,0,0
172894555,1499,1705,0,0
172896555,1492,1704,0,0
172898555,1493,1708,0,0
172900555,1496,1705,0,0
172902555,1499,1704,0,0
172904555,1496,1702,0,0
172906555,1497,1714,0,0
172908555,1492,1692,0,0
172910555,1501,1705,0,0
172912555,1495,1701,0,0
172914555,1496,1710,0,0
172916555,1492,1700,0,0
172918555,1492,1709,0,0
172920555,1497,1709,0,0
172922555,1496,1705,0,0
172924555,1496,1697,0,0
172926555,1492,1713,0,0
172928555,1500,1705,0,0
172930555,1494,1705,0,0
172932555,1502,1705,0,0
172934555,1494,1708,0,0
172936555,1497,1707,0,0
172938555,1491,1706,0,0
172940555,1497,1703,0,0
172942555,1499,1705,0,0
172944555,1497,1709,0,0
172946555,1496,1705,0,0
172948555,1498,1699,0,0
172950555,1497,1705,0,0
172952555,1499,1702,0,0
172954555,1496,1701,0,0
172956555,1492,1704,0,0
172958555,1497,1704,0,0
172960555,1491,1702,0,0
172962555,1499,1704,0,0
172964555,1497,1704,0,0
172966555,1500,1709,0,0
172968555,1500,1710,0,0
172970555,1499,1705,0,0
172972555,1496,1702,0,0
172974555,1499,1705,0,0
172976555,1493,1709,0,0
172978555,1498,1704,0,0
172980555,1498,1701,0,0
172982555,1498,1700,0,0
172984555,1496,1701,0,0
172986555,1492,1700,0,0
172988555,1491,1701,0,0
172990555,1498,1699,0,0
172992555,1491,1701,0,0
172994555,1500,1713,0,0
172996555,1496,1701,0,0
172998555,1500,1710,0,0
173000555,1497,1704,0,0
173002555,1494,1705,0,0
173004555,1496,1706,0,0
173006555,1500,1700,0,0
173008555,1499,1710,0,0
173010555,1492,1701,0,0
173012555,1490,1703,0,0
173014555,1497,1714,0,0
173016555,1497,1704,0,0
173018555,1495,1705,0,0
173020555,1496,1705,0,0
173022555,1500,1700,0,0
173024555,1496,1703,0,0
173026555,1500,1704,0,0
173028555,1494,1705,0,0
173030555,1494,1703,0,0
173032555,1492,1700,0,0
173034555,1498,1695,0,0
173036555,1501,1700,0,0
173038555,1494,1701,0,0
173040555,1496,1701,0,0
173042555,1496,1703,0,0
173044555,1496,1702,0,0
173046555,1496,1709,0,0
173048555,1496,1705,0,0
173050555,1498,1703,0,0
173052555,1497,1701,0,0
173054555,1494,1697,0,0
173056555,1499,1700,0,0
173058555,1500,1701,0,0
173060555,1501,1701,0,0
173062555,1500,1705,0,0
173064555,1491,1707,0,0
173066555,1497,1701,0,0
173068555,1498,1712,0,0
173070555,1496,1705,0,0
173072555,1492,1708,0,0
173074555,1492,1704,0,0
173076555,1498,1703,0,0
173078555,1499,1706,0,0
173080555,1502,1705,0,0
173082555,1499,1704,0,0
173084555,1496,1705,0,0
173086555,1500,1703,0,0
173088555,1500,1705,0,0
173090555,1496,1697,0,0
173092555,1495,1704,0,0
173094555,1488,1704,0,0
173096555,1494,1707,0,0
173098555,1498,1704,0,0
173100555,1498,1708,0,0
173102555,1492,1712,0,0
173104555,1500,1703,0,0
173106555,1499,1704,0,0
173108555,1498,1700,0,0
173110555,1493,1707,0,0
173112555,1501,1703,0,0
173114555,1497,1705,0,0
173116555,1489,1705,0,0
173118555,1496,1705,0,0
173120555,1496,1704,0,0
173122555,1492,1705,0,0
173124555,1496,1704,0,0
173126555,1504,1701,0,0
173128555,1496,1704,0,0
173130555,1497,1710,0,0
173132555,1496,1702,0,0
173134555,1500,1701,0,0
173136555,1492,1705,0,0
173138555,1499,1701,0,0
173140555,1494,1704,0,0
173142555,1497,1706,0,0
173144555,1494,1705,0,0
173146555,1496,1700,0,0
173148555,1500,1707,0,0
173150555,1500,1705,0,0
173152555,1495,1706,0,0
173154555,1494,1705,0,0
173156555,1489,1706,0,0
173158555,1497,1706,0,0
173160555,1496,1697,0,0
173162555,1498,1706,0,0
173164555,1491,1704,0,0
173166555,1499,1709,0,0
173168555,1497,1705,0,0
173170555,1492,1703,0,0
173172555,1492,1709,0,0
173174555,1497,1701,0,0
173176555,1497,1706,0,0
173178555,1500,1710,0,0
173180555,1500,1706,0,0
173182555,1496,1707,0,0
173184555,1503,1711,0,0
173186555,1496,1700,0,0
173188555,1496,1705,0,0
173190555,1495,1706,0,0
173192555,1500,1705,0,0
173194555,1492,1705,0,0
173196555,1497,1704,0,0
173198555,1492,1706,0,0
173200555,1497,1710,0,0
173202555,1495,1705,0,0
173204555,1500,1700,0,0
173206555,1498,1702,0,0
173208555,1494,1705,0,0
173210555,1498,1706,0,0
173212555,1497,1703,0,0
173214555,1500,1701,0,0
173216555,1496,1701,0,0
173218555,1497,1704,0,0
173220555,1498,1709,0,0
173222555,1500,1700,0,0
173224555,1494,1701,0,0
173226555,1497,1705,0,0
173228555,1502,1708,210,1
173230555,1484,1668,210,1
173232555,1474,1628,210,1
173234555,1461,1591,210,1
173236555,1452,1568,210,1
173238555,1440,1542,210,1
173240555,1428,1510,210,1
173242555,1430,1488,210,1
173244555,1416,1452,210,1
173246555,1410,1431,210,1
173248555,1398,1403,210,1
173250555,1393,1371,210,1
173252555,1388,1360,210,1
173254555,1371,1344,210,1
173256555,1371,1332,210,1
173258555,1369,1313,210,1
173260555,1364,1303,210,1
173262555,1360,1282,210,1
173264555,1356,1275,210,1
173266555,1353,1264,210,1
173268555,1344,1244,210,1
173270555,1344,1241,210,1
173272555,1340,1235,210,1
173274555,1337,1218,210,1
173276555,1336,1219,210,1
173278555,1332,1207,210,1
173280555,1333,1205,210,1
173282555,1329,1199,210,1
173284555,1325,1195,210,1
173286555,1326,1187,210,1
173288555,1320,1182,210,1
173290555,1320,1179,210,1
173292555,1320,1175,210,1
173294555,1319,1179,210,1
173296555,1316,1166,210,1
173298555,1317,1168,210,1
173300555,1316,1167,210,1
173302555,1318,1163,210,1
173304555,1313,1159,210,1
173306555,1313,1156,210,1
173308555,1311,1153,210,1
173310555,1316,1155,210,1
173312555,1309,1154,210,1
173314555,1308,1142,210,1
173316555,1311,1146,210,1
173318555,1310,1142,210,1
173320555,1311,1145,210,1
173322555,1308,1145,210,1
173324555,1312,1143,210,1
173326555,1312,1142,210,1
173328555,1310,1143,210,1
173330555,1312,1139,210,1
173332555,1308,1134,210,1
173334555,1308,1139,210,1
173336555,1308,1137,210,1
173338555,1308,1143,210,1
173340555,1308,1133,210,1
173342555,1313,1135,210,1
173344555,1304,1134,210,1
173346555,1308,1129,210,1
173348555,1305,1133,210,1
173350555,1308,1131,210,1
173352555,1308,1131,210,1
173354555,1308,1130,210,1
173356555,1304,1128,210,1
173358555,1309,1130,210,1
173360555,1313,1135,210,1
173362555,1308,1131,210,1
173364555,1308,1133,210,1
173366555,1304,1131,210,1
173368555,1303,1128,210,1
173370555,1300,1130,210,1
173372555,1304,1128,210,1
173374555,1308,1131,210,1
173376555,1306,1132,210,1
173378555,1300,1126,0,1
173380555,1324,1175,0,1
173382555,1332,1215,0,1
173384555,1346,1262,0,1
173386555,1360,1301,0,1
173388555,1371,1332,0,1
173390555,1388,1360,0,1
173392555,1392,1395,0,1
173394555,1404,1414,0,1
173396555,1413,1436,0,1
173398555,1421,1466,0,1
173400555,1428,1478,0,1
173402555,1439,1508,0,1
173404555,1440,1515,0,1
173406555,1441,1537,0,1
173408555,1450,1547,0,1
173410555,1456,1565,0,1
173412555,1457,1577,0,1
173414555,1460,1585,0,1
173416555,1461,1600,0,1
173418555,1467,1606,0,1
173420555,1467,1613,0,1
173422555,1470,1625,0,1
173424555,1474,1619,0,1
173426555,1478,1640,0,1
173428555,1479,1655,0,0
173430555,1484,1642,0,0
173432555,1478,1657,0,0
173434555,1487,1665,0,0
173436555,1484,1675,0,0
173438555,1482,1675,0,0
173440555,1487,1679,0,0
173442555,1493,1681,0,0
173444555,1495,1685,0,0
173446555,1494,1694,0,0
173448555,1492,1689,0,0
173450555,1497,1689,0,0
173452555,1495,1705,0,0
173454555,1496,1696,0,0
173456555,1495,1697,0,0
173458555,1499,1696,0,0
173460555,1491,1694,0,0
173462555,1496,1697,0,0
173464555,1492,1700,0,0
173466555,1500,1704,0,0
173468555,1496,1702,0,0
173470555,1496,1706,0,0
173472555,1502,1701,0,0
173474555,1497,1697,0,0
173476555,1499,1703,0,0
173478555,1497,1701,0,0
173480555,1495,1705,0,0
173482555,1500,1702,0,0
173484555,1496,1697,0,0
173486555,1497,1694,0,0
173488555,1495,1707,0,0
173490555,1494,1703,0,0
173492555,1497,1703,0,0
173494555,1502,1703,0,0
173496555,1495,1697,0,0
173498555,1500,1704,0,0
173500555,1498,1706,0,0
173502555,1496,1702,0,0
173504555,1498,1708,0,0
173506555,1494,1704,0,0
173508555,1489,1705,0,0
173510555,1498,1702,0,0
173512555,1494,1702,0,0
173514555,1501,1701,0,0
173516555,1497,1706,0,0
173518555,1496,1709,0,0
173520555,1496,1699,0,0
173522555,1498,1705,0,0
173524555,1497,1705,0,0
173526555,1497,1703,0,0
173528555,1492,1709,0,0
173530555,1504,1700,0,0
173532555,1494,1713,0,0
173534555,1494,1700,0,0
173536555,1497,1704,0,0
173538555,1500,1697,0,0
173540555,1496,1702,0,0
173542555,1494,1701,0,0
173544555,1496,1699,0,0
173546555,1500,1704,0,0
173548555,1499,1703,0,0
173550555,1500,1703,0,0
173552555,1497,1704,0,0
173554555,1500,1701,0,0
173556555,1500,1702,0,0
173558555,1497,1703,0,0
173560555,1498,1705,0,0
173562555,1499,1701,0,0
173564555,1495,1705,0,0
173566555,1500,1700,0,0
173568555,1500,1704,0,0
173570555,1491,1706,0,0
173572555,1496,1702,0,0
173574555,1495,1707,0,0
173576555,1497,1699,0,0
173578555,1499,1701,0,0
173580555,1498,1707,0,0
173582555,1496,1700,0,0
173584555,1500,1702,0,0
173586555,1496,1704,0,0
173588555,1500,1702,0,0
173590555,1500,1706,0,0
173592555,1494,1706,0,0
173594555,1500,1707,0,0
173596555,1500,1702,0,0
173598555,1498,1701,0,0
173600555,1495,1709,0,0
173602555,1493,1700,0,0
173604555,1495,1703,0,0
173606555,1497,1702,0,0
173608555,1500,1704,0,0
173610555,1500,1704,0,0
173612555,1494,1703,0,0
173614555,1500,1708,0,0
173616555,1492,1703,0,0
173618555,1498,1702,0,0
173620555,1492,1701,0,0
173622555,1504,1708,0,0
173624555,1496,1704,0,0
173626555,1501,1713,0,0
173628555,1500,1704,0,0
173630555,1500,1709,0,0
173632555,1495,1708,0,0
173634555,1500,1707,0,0
173636555,1496,1699,0,0
173638555,1498,1709,0,0
173640555,1499,1704,0,0
173642555,1498,1704,0,0
173644555,1499,1702,0,0
173646555,1500,1704,0,0
173648555,1500,1700,0,0
173650555,1499,1701,0,0
173652555,1499,1713,0,0
173654555,1500,1700,0,0
173656555,1500,1707,0,0
173658555,1499,1709,0,0
173660555,1499,1699,0,0
173662555,1500,1710,0,0
173664555,1500,1705,0,0
173666555,1497,1704,0,0
173668555,1501,1696,0,0
173670555,1502,1713,0,0
173672555,1497,1703,0,0
173674555,1498,1705,0,0
173676555,1500,1703,0,0
173678555,1500,1704,0,0
173680555,1496,1702,0,0
173682555,1498,1704,0,0
173684555,1500,1705,0,0
173686555,1500,1704,0,0
173688555,1499,1709,0,0
173690555,1500,1703,0,0
173692555,1496,1705,0,0
173694555,1500,1705,0,0
173696555,1496,1699,0,0
173698555,1497,1701,0,0
173700555,1502,1701,0,0
173702555,1498,1712,0,0
173704555,1500,1705,0,0
173706555,1496,1705,0,0
173708555,1495,1705,0,0
173710555,1500,1704,0,0
173712555,1500,1702,0,0
173714555,1494,1704,0,0
173716555,1501,1707,0,0
173718555,1501,1695,0,0
173720555,1497,1704,0,0
173722555,1503,1704,0,0
173724555,1502,1705,0,0
173726555,1500,1709,0,0
173728555,1504,1705,0,0
173730555,1499,1702,0,0
173732555,1498,1701,0,0
173734555,1500,1709,0,0
173736555,1500,1694,0,0
173738555,1496,1705,0,0
173740555,1502,1707,0,0
173742555,1492,1705,0,0
173744555,1501,1703,0,0
173746555,1500,1705,0,0
173748555,1498,1706,0,0
173750555,1496,1700,0,0
173752555,1498,1704,0,0
173754555,1500,1704,0,0
173756555,1497,1700,0,0
173758555,1496,1701,0,0
173760555,1494,1704,0,0
173762555,1496,1706,0,0
173764555,1497,1710,0,0
173766555,1499,1701,0,0
173768555,1497,1697,0,0
173770555,1504,1706,0,0
173772555,1501,1709,0,0
173774555,1498,1699,0,0
173776555,1500,1701,0,0
173778555,1496,1702,0,0
173780555,1496,1707,0,0
173782555,1491,1705,0,0
173784555,1500,1708,0,0
173786555,1498,1701,0,0
173788555,1498,1704,0,0
173790555,1500,1696,0,0
173792555,1499,1706,0,0
173794555,1494,1704,0,0
173796555,1500,1702,0,0
173798555,1499,1708,0,0
173800555,1499,1705,0,0
173802555,1498,1703,0,0
173804555,1494,1710,0,0
173806555,1500,1705,0,0
173808555,1500,1697,0,0
173810555,1500,1707,0,0
173812555,1502,1707,0,0
173814555,1500,1705,0,0
173816555,1496,1709,0,0
173818555,1500,1705,0,0
173820555,1499,1699,0,0
173822555,1500,1704,0,0
173824555,1500,1702,0,0
173826555,1496,1700,0,0
173828555,1499,1702,0,0
173830555,1494,1701,0,0
173832555,1497,1702,0,0
173834555,1499,1706,0,0
173836555,1500,1705,0,0
173838555,1500,1702,0,0
173840555,1499,1707,0,0
173842555,1500,1703,0,0
173844555,1499,1701,0,0
173846555,1501,1697,0,0
173848555,1500,1705,0,0
173850555,1498,1706,0,0
173852555,1496,1705,0,0
173854555,1496,1705,0,0
173856555,1498,1706,0,0
173858555,1504,1708,0,0
173860555,1501,1702,0,0
173862555,1500,1702,0,0
173864555,1500,1700,0,0
173866555,1499,1709,0,0
173868555,1501,1703,0,0
173870555,1502,1701,0,0
173872555,1498,1705,0,0
173874555,1502,1710,0,0
173876555,1501,1709,0,0
173878555,1497,1705,0,0
173880555,1497,1705,0,0
173882555,1500,1701,0,0
173884555,1499,1700,0,0
173886555,1496,1705,0,0
173888555,1502,1703,0,0
173890555,1497,1705,0,0
173892555,1497,1703,0,0
173894555,1499,1709,0,0
173896555,1497,1705,0,0
173898555,1497,1704,0,0
173900555,1500,1708,0,0
173902555,1500,1704,0,0
173904555,1500,1701,0,0
173906555,1498,1704,0,0
173908555,1499,1705,0,0
173910555,1496,1705,0,0
173912555,1497,1709,0,0
173914555,1501,1702,0,0
173916555,1499,1710,0,0
173918555,1500,1706,0,0
173920555,1500,1704,0,0
173922555,1502,1701,0,0
173924555,1498,1709,0,0
173926555,1496,1706,0,0
173928555,1500,1710,0,0
173930555,1499,1697,0,0
173932555,1498,1700,0,0
173934555,1491,1710,0,0
173936555,1500,1707,0,0
173938555,1495,1704,0,0
173940555,1502,1706,0,0
173942555,1497,1713,0,0
173944555,1496,1700,0,0
173946555,1499,1701,0,0
173948555,1498,1705,0,0
173950555,1500,1701,0,0
173952555,1499,1709,0,0
173954555,1497,1702,0,0
173956555,1501,1707,0,0
173958555,1501,1702,0,0
173960555,1497,1705,0,0
173962555,1499,1704,0,0
173964555,1502,1704,0,0
173966555,1497,1705,0,0
173968555,1501,1705,0,0
173970555,1498,1697,0,0
173972555,1499,1707,0,0
173974555,1499,1705,0,0
173976555,1494,1701,0,0
173978555,1495,1709,0,0
173980555,1498,1702,0,0
173982555,1499,1706,0,0
173984555,1498,1701,0,0
173986555,1500,1707,0,0
173988555,1495,1703,0,0
173990555,1501,1701,0,0
173992555,1498,1709,0,0
173994555,1501,1712,0,0
173996555,1501,1707,0,0
173998555,1501,1704,0,0
174000555,1497,1704,0,0
174002555,1501,1704,0,0
174004555,1495,1708,0,0
174006555,1496,1699,0,0
174008555,1497,1705,0,0
174010555,1500,1713,0,0
174012555,1504,1706,0,0
174014555,1496,1703,0,0
174016555,1494,1709,0,0
