frame,rank,x_center_px,y_center_px,bbox_x_px,bbox_y_px,bbox_w_px,bbox_h_px,bbox_aspect,area_px,fill_ratio,circularity,mean_gray,confidence,method,mask_threshold,q_dark,fracao_bbox_a_direita_da_regua,limite_regua_x_px,topo_ruler_mm_estimado,topo_score,valid_ball_candidate,top_valid,top_reason,y_top_blob_px,y_top_subpx,x_top_blob_px,top_columns_used
10,0,222.37308368676943,261.55746353574017,127.0,177.0,181.0,160.0,1.13125,24167.5,0.8345131215469613,0.8137192149292685,75.76810112083776,0.8631648597860676,dark_blob,75.0,70.0,0.0,324.0,15.552604166666665,0.41958912037037027,True,True,OK,178.0,178.3,230.0,181
11,0,222.37620771697527,261.55264301230994,127.0,177.0,181.0,160.0,1.13125,24167.5,0.8345131215469613,0.8137192161995241,75.76376503313425,0.8631729901029422,dark_blob,75.0,70.0,0.0,324.0,15.552604166666665,0.41958912037037027,True,True,OK,178.0,178.3,230.0,181
12,0,222.3557734069616,261.5639593803644,127.0,177.0,181.0,160.0,1.13125,24175.5,0.8347893646408839,0.8139885760310994,75.75554101578473,0.8632813720431959,dark_blob,75.0,70.0,0.0,324.0,15.552604166666665,0.41958912037037027,True,True,OK,178.0,178.3,230.0,181
13,0,222.35402403458332,261.56330279024553,127.0,177.0,181.0,160.0,1.13125,24173.5,0.8347203038674034,0.8139212360732055,75.76476361851792,0.8632241210791446,dark_blob,75.0,70.0,0.0,324.0,15.549594907407407,0.4194219393004115,True,True,OK,178.0,178.34444444444443,230.5,181
14,0,222.35948199176647,261.55464531744553,127.0,177.0,181.0,160.0,1.13125,24169.5,0.834582182320442,0.8137865564750081,75.7129417539267,0.8632417119067899,dark_blob,75.0,70.0,0.0,324.0,15.54363794191919,0.4190909967732883,True,True,OK,178.0,178.43242424242425,230.5,181
15,0,222.35277691591685,261.55559002999274,127.0,177.0,181.0,160.0,1.13125,24172.5,0.834685773480663,0.8138875664118883,75.72516461494418,0.8632968243377436,dark_blob,75.0,70.0,0.0,324.0,15.551408466312056,0.419522692572892,True,True,OK,178.0,178.31765957446808,230.5,181
16,0,222.34006824526935,261.5652293799331,127.0,177.0,181.0,160.0,1.13125,24177.5,0.8348584254143646,0.8118526229314517,75.72853287536802,0.8631041064431257,dark_blob,75.0,70.0,0.0,324.0,15.554988955458725,0.41972160863659586,True,True,OK,178.0,178.2647785039942,230.5,181
17,0,222.3409650265765,261.5692057385921,127.0,177.0,181.0,160.0,1.13125,24175.5,0.8347893646408839,0.8117854652333495,75.7244622556637,0.8630918774351016,dark_blob,75.0,70.0,0.0,324.0,15.55559324890024,0.4197551804944578,True,True,OK,178.0,178.25585355470412,230.5,181
18,0,222.3341261142018,261.5638257536588,127.0,177.0,181.0,160.0,1.13125,24176.5,0.8348238950276243,0.8118190437660071,75.72938049478634,0.8630860180427466,dark_blob,75.0,70.0,0.0,324.0,15.554108796296296,0.41967271090534974,True,True,OK,178.0,178.27777777777777,230.5,181
19,0,222.35002172249003,261.55162711794276,127.0,177.0,181.0,160.0,1.13125,24168.5,0.8345476519337016,0.813752886178471,75.73820918722134,0.8632484930244053,dark_blob,75.0,70.0,0.0,324.0,15.555477951610612,0.41974877508947844,True,True,OK,178.0,178.2575564069817,230.5,181
