frame,rank,x_center_px,y_center_px,bbox_x_px,bbox_y_px,bbox_w_px,bbox_h_px,area_px,fill_ratio,circularity,mean_gray,confidence,method,top_valid,top_reason,y_top_blob_px,y_top_subpx,x_top_blob_px,top_columns_used
966,0,256.18880737943056,260.6913858221964,147.0,176.0,161.0,158.0,13768.0,0.5412375186728516,0.354607931374857,26.15416311452117,0.6579347672328464,dark_blob,True,OK,177.0,175.97480731485473,250.5,142
967,0,256.39196089874525,260.7212941348118,147.0,176.0,161.0,158.0,13708.0,0.538878842676311,0.3555884592622248,26.103595890410958,0.6567440693122883,dark_blob,True,OK,177.0,175.97480731485473,251.5,142
968,0,256.23543309948747,260.8371318139411,147.0,176.0,161.0,158.0,13755.5,0.540746127840239,0.3650601798205614,26.150060450892543,0.6589044014547494,dark_blob,True,OK,177.0,175.97700691121744,251.5,142
969,0,256.4086037185563,260.7079718070239,147.0,176.0,161.0,158.0,13715.0,0.5391540215425741,0.3628548766614726,26.095078459343796,0.6577957133115448,dark_blob,True,OK,177.0,175.97732552736736,251.5,142
970,0,256.31781450203846,260.7566613278975,147.0,176.0,161.0,158.0,13736.0,0.5399795581413633,0.364285713403677,26.0893098782138,0.6584693409945153,dark_blob,True,OK,177.0,175.97732552736736,251.5,142
971,0,256.4082294627888,260.72016910853563,148.0,176.0,160.0,158.0,13719.0,0.5426819620253165,0.3677315870087702,26.07551879055837,0.6592510466695973,dark_blob,True,OK,177.0,175.99019607843138,251.0,142
972,0,256.3873220618957,260.70388184424036,147.0,176.0,161.0,158.0,13722.0,0.5394292004088371,0.365672633512674,26.075996292863763,0.6583333269239346,dark_blob,True,OK,177.0,175.99751243781094,251.0,142
973,0,256.4235567054136,260.6714159044808,147.0,176.0,161.0,158.0,13721.5,0.5394095447755327,0.3650362592603855,26.048905681899196,0.6582960637857833,dark_blob,True,OK,177.0,175.9949494949495,251.0,142
974,0,256.3823036572927,260.7114114332896,147.0,176.0,161.0,158.0,13726.0,0.5395864454752732,0.36666337062187027,26.057658042904997,0.6585801445831942,dark_blob,True,OK,177.0,175.9949494949495,251.0,143
975,0,256.33613577910415,260.7963192119183,147.0,176.0,161.0,158.0,13738.0,0.5400581806745813,0.36698392802777924,26.051484725486006,0.6589108214045136,dark_blob,True,OK,177.0,175.9949494949495,251.0,143
976,0,256.26266002931095,260.6393178542446,147.0,176.0,161.0,158.0,13760.5,0.5409426841732841,0.36519287653109034,26.117161950803357,0.6590989409820343,dark_blob,True,OK,177.0,175.989898989899,251.0,143
977,0,256.349291296539,260.60607494781806,147.0,176.0,161.0,158.0,13734.0,0.5399009356081453,0.3596796054902673,26.072924084888193,0.6579005589136497,dark_blob,True,OK,177.0,175.989898989899,251.0,143
978,0,256.34723840031063,260.60127887788775,147.0,176.0,161.0,158.0,13736.0,0.5399795581413633,0.3588730901133035,26.098547422386787,0.657802505804346,dark_blob,True,OK,177.0,175.989898989899,251.0,142
979,0,256.2577965095859,260.59037895578246,148.0,176.0,160.0,158.0,13761.5,0.5443631329113924,0.3634669857746751,26.030852349470393,0.6598192517490125,dark_blob,True,OK,177.0,175.989898989899,251.0,142
980,0,256.34738707250176,260.7718998033933,147.0,176.0,161.0,158.0,13733.0,0.5398616243415363,0.3684760920287958,26.038401253918497,0.6589974813594706,dark_blob,True,OK,177.0,175.989898989899,251.0,142
981,0,256.3294641340999,260.7800742304054,147.0,176.0,161.0,158.0,13741.0,0.5401761144744084,0.3686907433775387,26.029265166619197,0.6592274596599723,dark_blob,True,OK,177.0,175.989898989899,251.0,142
982,0,256.2983700793131,260.72096097407166,147.0,176.0,161.0,158.0,13743.0,0.5402547370076264,0.36062953839854,26.048402021496194,0.6582710059533399,dark_blob,True,OK,177.0,175.989898989899,251.0,142
983,0,256.27759996120363,260.6783661889867,147.0,176.0,161.0,158.0,13747.0,0.5404119820740624,0.3607345024944175,26.095139827794778,0.6582895132455184,dark_blob,True,OK,177.0,175.989898989899,251.0,142
984,0,256.2779292213378,260.7253904214977,147.0,176.0,161.0,158.0,13756.5,0.5407854391068481,0.3615957086553312,26.092092163276916,0.6586207417010719,dark_blob,True,OK,177.0,175.989898989899,251.0,142
985,0,256.21388172316483,260.73439184197457,147.0,176.0,161.0,158.0,13761.5,0.5409819954398931,0.3625954953247032,26.114025733987347,0.6588165218906685,dark_blob,True,OK,177.0,175.989898989899,251.0,141
986,0,256.2407091012638,260.76622196372097,147.0,176.0,161.0,158.0,13754.5,0.54070681657363,0.36753239811435046,26.078033859724,0.6593127312615743,dark_blob,True,OK,177.0,175.989898989899,251.0,141
987,0,256.19499049210907,260.76857672322956,147.0,176.0,161.0,158.0,13760.5,0.5409426841732841,0.3694759064525136,26.096203071672353,0.6596522024709757,dark_blob,True,OK,177.0,175.989898989899,251.0,142
988,0,256.2364903350906,260.6760952554081,147.0,176.0,161.0,158.0,13752.5,0.540628194040412,0.3674789559631977,26.109917472965282,0.6591997639348668,dark_blob,True,OK,177.0,176.0076923076923,251.0,142
989,0,256.3329811009085,260.8719574406063,147.0,176.0,161.0,158.0,13722.0,0.5394292004088371,0.36552130505571967,26.136185383244207,0.6582023129646368,dark_blob,True,OK,177.0,175.9908129784907,251.5,142
990,0,256.34243064665014,260.85021619783316,147.0,176.0,161.0,158.0,13722.0,0.5394292004088371,0.36729118288839135,26.092620320855616,0.658496382796536,dark_blob,True,OK,177.0,176.0076923076923,251.0,142
991,0,256.3583752521202,260.8600641539695,147.0,176.0,161.0,158.0,13717.0,0.5392326440757921,0.36502329530317257,26.072748020825905,0.6581445656145113,dark_blob,True,OK,177.0,176.0076923076923,251.0,142
992,0,256.2660146877045,260.888509173756,147.0,176.0,161.0,158.0,13753.0,0.5406478496737165,0.3693830551899163,26.096264674493064,0.6594655479626441,dark_blob,True,OK,177.0,176.0,251.0,142
993,0,256.2624564206856,260.8322438504745,147.0,176.0,161.0,158.0,13768.0,0.5412375186728516,0.3715838890598463,26.088699360341153,0.6600946266941325,dark_blob,True,OK,177.0,176.09420289855072,252.0,142
994,0,256.28263343989147,260.73779424585877,147.0,176.0,161.0,158.0,13764.0,0.5410802736064156,0.3714759327332684,26.080477747760558,0.6600035424710486,dark_blob,True,OK,177.0,176.09420289855072,252.0,142
995,0,256.2947404123361,260.74046078930155,147.0,176.0,161.0,158.0,13759.0,0.5408837172733706,0.37315090740063006,26.06059312993386,0.660124891855203,dark_blob,True,OK,177.0,176.09420289855072,252.0,142
996,0,256.3425282336815,260.7613692880624,147.0,176.0,161.0,158.0,13739.5,0.5401171475744948,0.3705511265153585,26.045367139092658,0.6593854350678168,dark_blob,True,OK,177.0,176.0,251.0,142
997,0,256.38173745314265,260.72738411519936,147.0,176.0,161.0,158.0,13738.5,0.5400778363078859,0.3679934153268176,26.017305227175616,0.6591077395631655,dark_blob,True,OK,177.0,176.0,251.0,142
998,0,256.4070324922016,260.71265581570356,147.0,176.0,161.0,158.0,13731.5,0.5398026574416228,0.3672852902816174,26.047384922331478,0.6588026614012288,dark_blob,True,OK,177.0,176.0,251.0,141
999,0,256.2790066954827,260.6387708401438,147.0,176.0,161.0,158.0,13765.5,0.5411392405063291,0.3690863454084275,26.076983224338925,0.6597584235937894,dark_blob,True,OK,177.0,176.0,251.0,142
1000,0,256.2425947437201,260.5341101592372,147.0,175.0,161.0,159.0,13774.0,0.5380678932770812,0.3635413227046609,26.101356630442503,0.6584985565883972,dark_blob,True,OK,176.0,175.95971563981044,251.0,141
1001,0,256.19052282840005,260.57206422905784,147.0,175.0,161.0,159.0,13784.0,0.5384585335364662,0.3650438165489224,26.096678023850085,0.6589209479823543,dark_blob,True,OK,176.0,175.94651162790697,251.0,142
1002,0,256.2108808979522,260.53600154819355,147.0,175.0,161.0,159.0,13779.5,0.538282745419743,0.3639423980990119,26.102662406815764,0.6586725631649262,dark_blob,True,OK,176.0,175.94651162790697,251.0,142
1003,0,256.2635667369543,260.66997503574976,147.0,175.0,161.0,159.0,13753.0,0.5372475487323723,0.36262630262776546,26.04986129881215,0.6579953364608779,dark_blob,True,OK,176.0,175.94651162790697,251.0,142
1004,0,256.28850938838923,260.6676619451626,147.0,175.0,161.0,159.0,13731.5,0.5364076721746943,0.35800361037855344,26.056703234078928,0.6569261473099843,dark_blob,True,OK,176.0,175.88914366442077,250.5,142
1005,0,256.2123129128037,260.7581045870448,147.0,175.0,161.0,159.0,13752.5,0.5372280167194031,0.3623583590495723,26.06167306871532,0.6579293701756621,dark_blob,True,OK,176.0,175.83023255813953,250.0,142
1006,0,256.2683766903159,260.71322539567035,147.0,175.0,161.0,159.0,13742.5,0.536837376460018,0.3591469985949246,26.026336394049398,0.6573769434408179,dark_blob,True,OK,176.0,175.83023255813953,250.0,142
1007,0,256.2539803707743,260.6155458621107,148.0,175.0,160.0,159.0,13755.0,0.5406839622641509,0.35886709941914213,26.03662352439198,0.6583529014694773,dark_blob,True,OK,176.0,175.94292237442923,251.0,141
1008,0,256.330944672802,260.50112157918346,148.0,175.0,160.0,159.0,13745.5,0.5403105345911949,0.3642808019681581,26.080996441281137,0.65869718365576,dark_blob,True,OK,176.0,175.94292237442923,251.0,141
1009,0,256.3057576639503,260.5771003104385,148.0,175.0,160.0,159.0,13744.0,0.540251572327044,0.36537679921717225,26.077514413837285,0.6588001537743993,dark_blob,True,OK,176.0,175.94239631336404,251.0,142
1010,0,256.36952720914985,260.61341395303657,148.0,175.0,160.0,159.0,13727.0,0.5395833333333333,0.36317235877124104,26.026510832383124,0.6582336979721828,dark_blob,True,OK,176.0,175.94239631336404,251.0,142
1011,0,256.39013496455965,260.55771191377806,148.0,175.0,160.0,159.0,13732.0,0.5397798742138364,0.35998379250913165,26.009758529809815,0.6579994084303873,dark_blob,True,OK,176.0,175.96656963725928,250.5,142
1012,0,256.42163331267693,260.6490479835721,148.0,175.0,160.0,159.0,13716.5,0.5391705974842768,0.35690656386657293,26.02901960784314,0.6572315501607366,dark_blob,True,OK,176.0,175.96928879310343,250.5,142
1013,0,256.4852066688556,260.6002699646127,148.0,175.0,160.0,159.0,13705.5,0.5387382075471698,0.35989783992376834,26.040251213245792,0.6573122027743381,dark_blob,True,OK,176.0,175.9488888888889,251.0,142
1014,0,256.4414903963044,260.6137004619499,147.0,175.0,161.0,159.0,13710.0,0.5355677956170163,0.3594070636978784,26.041663694085756,0.6566211233934276,dark_blob,True,OK,176.0,175.89690721649484,251.0,142
1015,0,256.3719481087384,260.38175060126815,147.0,175.0,161.0,159.0,13721.0,0.5359974999023399,0.34658789629086045,26.07903363740023,0.6552694063806843,dark_blob,True,OK,176.0,175.93322145304523,250.5,142
1016,0,256.33824760656694,260.39036317085896,147.0,175.0,161.0,159.0,13735.5,0.5365639282784483,0.3491710596524978,26.126655275523284,0.6558284090432636,dark_blob,True,OK,176.0,175.93431905520669,250.5,142
1017,0,256.42524590163936,260.5610443230115,148.0,175.0,160.0,159.0,13725.0,0.5395047169811321,0.36152853848588845,26.12207810718358,0.6578104797607567,dark_blob,True,OK,176.0,175.93791907779922,250.5,143
1018,0,256.1842582517229,260.31094184500057,147.0,175.0,161.0,159.0,13785.0,0.5384975975624048,0.35638506898663835,26.111678728536965,0.657877103928121,dark_blob,True,OK,176.0,175.93791907779922,250.5,142
1019,0,256.1023114267082,260.2804627683984,147.0,175.0,161.0,159.0,13801.0,0.539122621977421,0.3554578771464382,26.09873130625842,0.6581634289165252,dark_blob,True,OK,176.0,175.921875,251.0,142
1020,0,256.14010905969263,260.3930622559154,147.0,175.0,161.0,159.0,13784.5,0.5384780655494356,0.3532531648855364,26.04633177238541,0.6576121349915087,dark_blob,True,OK,176.0,175.92995169082127,251.0,143
1021,0,256.2791777268705,260.44995939541593,147.0,175.0,161.0,159.0,13750.5,0.5371498886675261,0.3631764553008154,26.053642572566876,0.6579959349570326,dark_blob,True,OK,176.0,175.9313725490196,251.0,143
1022,0,256.28889778004094,260.44910825785956,147.0,175.0,161.0,159.0,13746.5,0.536993632563772,0.3630708078100912,26.048534016510107,0.6578995079026382,dark_blob,True,OK,176.0,175.9313725490196,251.0,143
1023,0,256.3441717642489,260.61223177007474,147.0,175.0,161.0,159.0,13732.0,0.5364272041876635,0.3612051860165186,26.00064111696823,0.6574271188433869,dark_blob,True,OK,176.0,175.9313725490196,251.0,143
1024,0,256.25901007382623,260.4304227127808,147.0,175.0,161.0,159.0,13748.5,0.5370717606156491,0.35844683083225337,26.013162575595874,0.6574576160660688,dark_blob,True,OK,176.0,175.9131455399061,251.0,142
1025,0,256.12459658410995,260.35470379905956,147.0,175.0,161.0,159.0,13788.5,0.5386343216531896,0.364180106336817,26.029799914857385,0.6590476930966414,dark_blob,True,OK,176.0,175.91121495327104,251.0,142
1026,0,256.1048850574712,260.308895972182,147.0,175.0,161.0,159.0,13804.0,0.5392398140552366,0.3563799844901477,26.00127551020408,0.6585268073389579,dark_blob,True,OK,176.0,175.9139534883721,251.0,143
1027,0,256.2460960688109,260.1618147677025,147.0,175.0,161.0,159.0,13757.5,0.5374233368490957,0.35662381045166097,26.022680412371134,0.6574309954472006,dark_blob,True,OK,176.0,175.85449735449737,251.0,142
1028,0,256.4190823015295,260.11355911629033,148.0,175.0,160.0,159.0,13730.0,0.5397012578616353,0.3553128241474104,26.063328109417295,0.6572916781282838,dark_blob,True,OK,176.0,175.7237704685416,250.5,140
1029,0,256.4542532416336,259.9767718302342,148.0,175.0,160.0,159.0,13740.5,0.5401139937106918,0.3599542783789689,26.043781590375172,0.6581308508281734,dark_blob,True,OK,176.0,175.53296256104178,251.5,140
1030,0,256.56818706627286,259.9315030201383,148.0,175.0,160.0,158.0,13713.5,0.5424643987341772,0.3691073331460765,26.11200684882643,0.6592188001067611,dark_blob,True,OK,176.0,175.4287827557058,251.5,141
1031,0,256.60813180390153,259.95190083047174,148.0,175.0,160.0,158.0,13687.0,0.5414161392405064,0.36298620983928614,26.12121212121212,0.6578458406539323,dark_blob,True,OK,176.0,175.3395486445576,251.5,142
1032,0,256.7405099634693,259.8791433004679,148.0,175.0,160.0,158.0,13641.5,0.5396162974683544,0.3623960571833326,26.06919546823462,0.6568060253690511,dark_blob,True,OK,176.0,175.2219512195122,252.0,142
1033,0,256.71476366655673,259.47460834951215,148.0,174.0,160.0,159.0,13649.5,0.5365369496855346,0.3570698419587703,26.14166965245432,0.6554730916108964,dark_blob,True,OK,175.0,174.87948717948717,250.0,141
1034,0,256.65091565706473,259.14189329331526,148.0,174.0,160.0,159.0,13660.5,0.5369693396226415,0.3602922500223729,26.173863229502327,0.6560566588746957,dark_blob,True,OK,175.0,174.69719662058372,250.5,139
1035,0,256.8197241413102,259.2081312166201,148.0,174.0,160.0,158.0,13606.0,0.5382120253164557,0.36294402961474825,26.199712437095616,0.6557949363538169,dark_blob,True,OK,175.0,174.5009669101848,251.5,138
1036,0,256.70079498622187,259.01153461604116,148.0,174.0,160.0,158.0,13669.0,0.5407041139240506,0.361278016759949,26.066618962432916,0.657321296416925,dark_blob,True,OK,175.0,174.2817279118649,251.5,139
1037,0,256.6346303312931,258.9500510055377,148.0,174.0,160.0,158.0,13724.0,0.542879746835443,0.36697705419298177,26.06494154548047,0.6592975359662785,dark_blob,True,OK,175.0,174.18085106382978,250.5,139
1038,0,256.53267177977295,258.875904183781,148.0,174.0,160.0,158.0,13755.5,0.5441257911392405,0.3663064541877277,26.03534850640114,0.6600109165842678,dark_blob,True,OK,175.0,174.13177701237402,251.5,140
1039,0,256.3483013365149,258.70315870662955,148.0,173.0,160.0,159.0,13829.5,0.5436124213836478,0.3656266839438023,26.076057733125797,0.6608323373218175,dark_blob,True,OK,174.0,173.6893203883495,251.0,141
1040,0,256.62425519546576,258.3522622680812,148.0,173.0,160.0,159.0,13762.0,0.5409591194968554,0.35940504593238753,25.919533693488766,0.6588006974632761,dark_blob,True,OK,174.0,173.25588703424071,250.5,142
1041,0,256.3813159505888,258.1496500642249,148.0,173.0,160.0,159.0,13883.5,0.5457350628930817,0.35988999870229077,25.947501937847928,0.6616477979061748,dark_blob,True,OK,174.0,173.06678908012918,251.5,144
1042,0,255.8228502191654,258.33649311618734,148.0,172.0,160.0,160.0,14030.5,0.54806640625,0.3631940960758724,25.92494943154077,0.6647676046715241,dark_blob,True,OK,174.0,172.18622826489087,251.5,148
1043,0,255.94553034363645,258.8617592758025,147.0,172.0,161.0,160.0,13992.5,0.5431871118012422,0.3677990756924832,25.696740802909495,0.6641162648802188,dark_blob,True,OK,173.0,171.36148962148962,250.5,150
1044,0,255.3202305529303,258.42922981786785,147.0,171.0,161.0,161.0,14284.5,0.5510782763010686,0.3820767386175938,25.62576266538699,0.6720039030582898,dark_blob,True,OK,172.0,170.2826086956522,251.0,150
1045,0,258.0146235145139,258.25842587180983,177.0,170.0,131.0,162.0,13688.0,0.6449910470266704,0.4682736950412197,25.190527371739755,0.694976085095564,dark_blob,True,OK,173.0,173.1216216216216,263.0,121
1046,0,256.66518795522313,260.110023463851,147.0,169.0,161.0,163.0,13638.0,0.5196814388598865,0.312423888018847,24.59169351951307,0.6491520873450196,dark_blob,True,OK,172.0,171.6040790038643,263.5,138
1047,0,256.33374676248496,260.9727623147169,148.0,169.0,160.0,163.0,13706.5,0.525555981595092,0.3143696170388632,24.201339890243034,0.65241787234789,dark_blob,True,OK,173.0,172.24045801526717,263.0,142
1048,0,256.0196623132982,261.34818529475433,147.0,167.0,161.0,165.0,13859.0,0.5217014869188782,0.3445252633708261,23.736804967541634,0.658311878328107,dark_blob,True,OK,172.18,172.08803986710964,256.5,154
1049,0,255.2703034514709,259.97739170720405,148.0,162.0,160.0,170.0,14390.0,0.5290441176470588,0.37187455556021815,23.46553718445941,0.6715501549732259,dark_blob,True,OK,168.7,168.5625,255.5,146
1050,0,255.7702939707539,257.634238126764,150.0,161.0,158.0,171.0,14349.5,0.5311088903693834,0.2788586984401065,23.03312699816339,0.6610546077608228,dark_blob,True,OK,163.0,162.03571428571428,247.5,150
1051,0,253.78202332416802,251.42006679097793,157.0,150.0,151.0,182.0,15820.5,0.57566770977367,0.37541367082155325,23.260223048327138,0.7037040688897949,dark_blob,True,OK,153.7,152.25,242.0,146
1052,0,251.48973242715607,242.67866203138212,164.0,141.0,144.0,189.0,15964.5,0.5865850970017636,0.33450930656290123,23.101306989016383,0.7036150124253995,dark_blob,True,OK,144.52,143.6686746987952,245.5,143
1053,0,249.82234824755184,223.7654060470177,163.0,126.0,145.0,197.0,15164.5,0.5308769473131455,0.342531776391384,23.150009690548487,0.6804522174595584,dark_blob,True,OK,127.0,124.88095238095238,228.0,142
1054,0,247.16198323117973,197.23251945384106,184.0,111.0,124.0,176.0,14928.5,0.6840405058651027,0.45960162390816245,23.34260720862931,0.724278108876711,dark_blob,True,OK,112.0,111.33333333333333,225.0,122
1055,0,242.18010257835203,166.27586166973475,160.0,90.0,148.0,162.0,14395.5,0.6004129129129129,0.5148786927593824,23.63911262798635,0.7041326815869737,dark_blob,True,OK,90.68,90.61764705882354,218.0,129
1056,0,237.55204344496275,134.0238808048458,149.0,58.0,157.0,176.0,14363.0,0.5197958888245513,0.28008839071886843,23.8989253162835,0.6572946759352751,dark_blob,True,OK,60.0,61.20833333333333,216.5,145
1057,0,235.99783896907448,101.61134427497412,138.0,24.0,169.0,184.0,14653.5,0.4712342423462825,0.39830192237237066,22.05542168674699,0.6685638877830065,dark_blob,True,OK,25.0,25.807692307692307,205.0,168
1058,0,235.10345639538485,92.78402795850839,135.0,22.0,173.0,195.0,13448.5,0.3986512524084778,0.1808524235944884,21.369081986143186,0.6100418653629751,dark_blob,True,OK,23.0,23.844827586206897,204.0,165
1059,0,234.74290490482883,92.21214999430113,139.0,23.0,169.0,179.0,13160.5,0.43504346963736734,0.20377641780142053,21.44548677795834,0.616388021172422,dark_blob,True,OK,23.0,23.97826086956522,204.0,162
1060,0,232.1703781723342,93.7810713210954,134.0,24.0,173.0,178.0,13292.0,0.43164252776514905,0.20209741588633007,21.4320193081255,0.6174057824271395,dark_blob,True,OK,25.0,25.0,202.0,163
1061,0,232.91080836971247,93.1278915148778,135.0,25.0,173.0,176.0,13286.0,0.4363504992117709,0.19828746586411744,21.47483540599854,0.6178132237211147,dark_blob,True,OK,25.0,25.03939393939394,203.5,165
1062,0,233.8141720358025,93.26414906955668,137.0,24.0,171.0,177.0,13425.5,0.4435689034261737,0.1994552391336486,21.51643498407182,0.6215184788089521,dark_blob,True,OK,25.0,24.78125,205.0,164
1063,0,232.97805980823543,93.98854503800138,139.0,24.0,169.0,178.0,13749.5,0.45706734924539594,0.19064911734269538,21.496748657054,0.6282429795297082,dark_blob,True,OK,25.0,25.5,205.5,164
1064,0,233.00504881761145,94.74555444184578,138.0,26.0,170.0,174.0,13468.5,0.4553245436105477,0.21024890355199918,21.55500180570603,0.6259564607416368,dark_blob,True,OK,26.0,25.9,205.0,162
1065,0,234.9547667627468,103.88185380704084,137.0,25.0,170.0,181.0,15438.5,0.5017387065323367,0.2603602098957566,22.334852512976326,0.6697672527700214,dark_blob,True,OK,26.0,26.571428571428573,204.0,160
1066,0,234.765987320308,103.28558468068562,137.0,25.0,170.0,177.0,15431.5,0.5128447989365238,0.278078101427412,22.333988212180746,0.674229644429571,dark_blob,True,OK,26.0,26.42857142857143,203.5,161
1067,0,230.92260732345048,97.14520197657141,138.0,23.0,170.0,195.0,14469.5,0.43648567119155357,0.13345154514024726,21.549107441331817,0.6273881688160015,dark_blob,True,OK,24.0,24.47142857142857,204.5,166
1068,0,230.85167861613746,96.4770797769432,138.0,23.0,170.0,191.0,14645.0,0.4510317215891592,0.14608544513846686,21.49603017070266,0.6347866359013503,dark_blob,True,OK,23.9,24.485632183908045,204.5,166
1069,0,230.61899773595107,96.46486218587728,132.0,23.0,176.0,192.0,14796.5,0.4378699100378788,0.1299066583056956,21.62403556950438,0.6319516702965948,dark_blob,True,OK,24.0,24.73076923076923,204.0,170
1070,0,232.7731579359486,104.74482225354318,138.0,23.0,170.0,199.0,17028.0,0.5033402305645877,0.24524402987844568,22.69607899420173,0.6910837287659508,dark_blob,True,OK,24.66,25.0,204.0,162
1071,0,230.130541293332,95.07527098224773,138.0,24.0,170.0,181.0,14899.5,0.48422164445888854,0.2428550921616453,21.983230708764577,0.6565267277214393,dark_blob,True,OK,25.0,25.583333333333332,203.5,161
1072,0,229.22968519149902,94.85483577679281,138.0,25.0,170.0,198.0,14665.0,0.4356803327391563,0.18967726065673868,21.89287609445476,0.636198889480762,dark_blob,True,OK,25.0,25.71111111111111,203.5,164
1073,0,229.55535497348907,94.24755611567151,138.0,25.0,170.0,176.0,14679.5,0.490625,0.22300476651237108,21.95284898392881,0.6523607412307915,dark_blob,True,OK,25.0,25.566666666666666,203.5,165
1074,0,230.26318889832908,95.12243557065986,138.0,25.0,170.0,202.0,14712.5,0.4284362259755387,0.19841346918876165,21.97142101084943,0.6362107478700965,dark_blob,True,OK,25.0,25.298076923076923,203.5,163
1075,0,233.27344999529586,95.82690046100291,138.0,24.0,170.0,203.0,14172.0,0.4106635757751376,0.16058919168512503,21.673329682365825,0.6203533138797199,dark_blob,True,OK,25.0,25.055555555555557,205.0,165
1076,0,229.94059449525128,97.53369209944204,138.0,24.0,170.0,195.0,15144.5,0.4568476621417798,0.17520737841191758,22.00057770075101,0.6459830049027284,dark_blob,True,OK,25.0,25.211462450592883,204.5,164
1077,0,229.15681589242624,91.32901117436222,138.0,24.0,170.0,152.0,14229.0,0.5506578947368421,0.3090746380605293,21.803010516186678,0.6695000219745739,dark_blob,True,OK,25.0,25.373015873015873,204.5,165
1078,0,228.76319938261395,97.21609613582493,137.0,25.0,171.0,193.0,15117.5,0.4580644183862073,0.1702893064856178,22.023266276753002,0.6452189505257113,dark_blob,True,OK,25.0,25.5,203.5,168
1079,0,228.83424553909134,96.6674787522805,138.0,25.0,170.0,194.0,14982.0,0.4542753183747726,0.16476797272150392,21.884366087632873,0.641985508695349,dark_blob,True,OK,26.0,26.13068181818182,203.5,164
1080,0,230.33657949913257,98.62160349947317,138.0,25.0,170.0,195.0,15659.5,0.47238310708898945,0.19721726445276946,22.177678238148566,0.6593021737314573,dark_blob,True,OK,26.0,26.688235294117646,203.5,167
1081,0,230.2995182861127,99.3165895501891,137.0,25.0,171.0,193.0,15777.0,0.4780474502317971,0.20337559122027957,22.238633555720288,0.6629042150925355,dark_blob,True,OK,26.0,26.166666666666668,203.5,168
1082,0,233.4707617093327,98.15070474652673,138.0,25.0,170.0,196.0,14863.5,0.4460834333733493,0.19577550141933986,21.88748444560875,0.6421536486423689,dark_blob,True,OK,26.0,26.166666666666668,203.5,168
1083,0,229.21208530805688,98.44285369492715,137.0,25.0,171.0,205.0,15192.0,0.43337612323491653,0.16564028548555343,21.88981262390484,0.6405913041034264,dark_blob,True,OK,26.0,26.055555555555557,203.5,165
1084,0,229.2812034554662,98.1945409812553,136.0,25.0,172.0,204.0,15106.5,0.43053180574555405,0.15134725782572786,21.951836629848447,0.6368737646473894,dark_blob,True,OK,26.0,26.09166666666667,203.5,167
1085,0,229.11743834788817,99.0198934475751,136.0,25.0,172.0,204.0,15172.5,0.4324127906976744,0.14557362007962021,21.920761710013423,0.6376260510617118,dark_blob,True,OK,25.0,26.033333333333335,204.0,167
1086,0,228.9166831454749,98.59663173159318,137.0,25.0,171.0,195.0,15171.0,0.45497076023391814,0.15758291541676747,21.951951375559823,0.6439382998729983,dark_blob,True,OK,26.0,26.045454545454547,204.0,165
1087,0,229.63873236360456,99.62476521207356,134.0,25.0,174.0,194.0,15262.0,0.4521270292688707,0.1438459880532234,21.957886044591245,0.6429973894029097,dark_blob,True,OK,26.0,26.0,204.0,162
1088,0,228.86641097242315,96.93064854377641,138.0,25.0,170.0,195.0,14861.5,0.4483107088989442,0.14778192282126468,21.91370988781633,0.6368046467573363,dark_blob,True,OK,26.0,26.088461538461537,203.5,164
1089,0,231.02151567208313,108.02650032386155,131.0,25.0,177.0,206.0,17754.5,0.48693160002194064,0.25055446179399665,23.028487987657044,0.6982167393626155,dark_blob,True,OK,25.0,26.05727554179567,203.5,169
1090,0,229.28629298673164,98.02408881668019,135.0,25.0,173.0,195.0,15387.5,0.4561286497702683,0.18480458644855055,22.328632856962184,0.649947671965238,dark_blob,True,OK,26.0,26.357142857142858,203.5,169
1091,0,230.70881736628135,106.1577681856369,135.0,25.0,173.0,206.0,17259.5,0.48430046579493796,0.21314021393728808,22.94151914484475,0.6860078426502538,dark_blob,True,OK,26.0,26.633333333333333,204.0,170
1092,0,231.09517097510783,108.09392119828226,135.0,25.0,173.0,206.0,17736.5,0.49768505527807394,0.2625545434089827,23.160017657120786,0.7015050205945887,dark_blob,True,OK,26.0,26.125,204.0,169
1093,0,231.05748589968496,107.62616716654405,134.0,25.0,174.0,206.0,17671.0,0.4929974333221739,0.256320154576062,23.109290222566717,0.6988564378278745,dark_blob,True,OK,25.0,25.92016806722689,203.5,169
1094,0,230.98924120165168,106.94631965753683,131.0,25.0,177.0,205.0,17598.0,0.48499379909053325,0.2540903797519616,23.129864354013787,0.6957161360889343,dark_blob,True,OK,25.0,25.81578947368421,204.0,170
1095,0,231.22568973315242,107.48690260817126,131.0,25.0,177.0,205.0,17688.0,0.487474162877222,0.25276662795051325,23.129756637168143,0.6974300829413631,dark_blob,True,OK,25.0,25.79032258064516,204.0,170
1096,0,231.5189780324737,107.07585482330467,135.0,25.0,173.0,205.0,17450.0,0.49203440011278726,0.23947368018529067,23.14295317051311,0.6932990606175926,dark_blob,True,OK,25.0,25.94,204.0,169
1097,0,231.54090978769065,106.8569690350272,135.0,25.0,173.0,205.0,17396.0,0.49051177216974484,0.23472126349476846,23.17421348314607,0.691539047126412,dark_blob,True,OK,25.0,25.815340909090907,203.5,169
