T_US,HALL_INF_MV,HALL_SUP_MV,PWM,SYNC_PULSE,posição,tempo_video_ms,posicao_video_valida,tracking_interp_gap_ms,sync_pair_index,sync_fit_residual_ms
3996231258,1489,1692,0,0,13.913198493,3665.166666667,1,4.166666667,,
3996233258,1487,1694,0,0,13.913198493,3667.166666667,1,4.166666667,,
3996235258,1487,1700,0,0,13.913198493,3669.166666667,1,4.166666667,,
3996237258,1488,1688,0,0,13.913228804,3671.166666667,1,4.166666667,,
3996239258,1488,1697,0,0,13.913410669,3673.166666667,1,4.166666667,,
3996241258,1488,1694,0,0,13.91371021,3675.166666667,1,4.166666667,,
3996243258,1480,1693,0,0,13.915304179,3677.166666667,1,4.166666667,,
3996245258,1484,1692,0,0,13.916898148,3679.166666667,1,4.166666667,,
3996247258,1484,1695,0,0,13.927713713,3681.166666667,1,4.166666667,,
3996249258,1486,1693,0,0,13.938529278,3683.166666667,1,4.166666667,,
3996251258,1490,1692,0,0,13.939430575,3685.166666667,1,4.166666667,,
3996253258,1487,1704,0,0,13.939430575,3687.166666667,1,4.166666667,,
3996255258,1492,1689,0,0,13.939430575,3689.166666667,1,4.166666667,,
3996257258,1486,1695,0,0,13.939430575,3691.166666667,1,4.166666667,,
3996259258,1486,1690,0,0,13.939430575,3693.166666667,1,4.166666667,,
3996261258,1486,1689,0,0,13.939430575,3695.166666667,1,4.166666667,,
3996263258,1488,1701,0,0,13.9376095,3697.166666667,1,4.166666667,,
3996265258,1487,1697,0,0,13.934877888,3699.166666667,1,4.166666667,,
3996267258,1482,1697,0,0,13.933626338,3701.166666667,1,4.166666667,,
3996269258,1486,1694,0,0,13.933431975,3703.166666667,1,4.166666667,,
3996271258,1487,1692,0,0,13.933334793,3705.166666667,1,4.166666667,,
3996273258,1488,1703,0,0,13.933334793,3707.166666667,1,4.166666667,,
3996275258,1487,1694,0,0,13.933138493,3709.166666667,1,4.166666667,,
3996277258,1488,1694,0,0,13.932667372,3711.166666667,1,4.166666667,,
3996279258,1487,1697,0,0,13.93234139,3713.166666667,1,4.166666667,,
3996281258,1490,1693,0,0,13.932305686,3715.166666667,1,4.166666667,,
3996283258,1492,1690,0,0,13.931865381,3717.166666667,1,4.166666667,,
3996285258,1487,1690,0,0,13.930211269,3719.166666667,1,4.166666667,,
3996287258,1486,1697,0,0,13.928832844,3721.166666667,1,4.166666667,,
3996289258,1485,1697,0,0,13.928832844,3723.166666667,1,4.166666667,,
3996291258,1486,1702,0,0,13.928832844,3725.166666667,1,4.166666667,,
3996293258,1495,1703,0,0,13.928832844,3727.166666667,1,4.166666667,,
3996295258,1490,1692,0,0,13.928832844,3729.166666667,1,4.166666667,,
3996297258,1487,1697,0,0,13.931432385,3731.166666667,1,4.166666667,,
3996299258,1490,1697,0,0,13.934031926,3733.166666667,1,4.166666667,,
3996301258,1487,1685,0,0,13.934413077,3735.166666667,1,4.166666667,,
3996303258,1486,1695,0,0,13.934592555,3737.166666667,1,4.166666667,,
3996305258,1487,1694,0,0,13.935277985,3739.166666667,1,4.166666667,,
3996307258,1486,1694,0,0,13.936064606,3741.166666667,1,4.166666667,,
3996309258,1487,1692,0,0,13.936960016,3743.166666667,1,4.166666667,,
3996311258,1487,1691,0,0,13.937891689,3745.166666667,1,4.166666667,,
3996313258,1485,1693,0,0,13.938432074,3747.166666667,1,4.166666667,,
3996315258,1480,1692,0,0,13.938776813,3749.166666667,1,4.166666667,,
3996317258,1487,1699,0,0,13.939015029,3751.166666667,1,4.166666667,,
3996319258,1489,1699,0,0,13.939177155,3753.166666667,1,4.166666667,,
3996321258,1488,1697,0,0,13.940086165,3755.166666667,1,4.166666667,,
3996323258,1488,1693,0,0,13.941742058,3757.166666667,1,4.166666667,,
3996325258,1484,1692,0,0,13.942707995,3759.166666667,1,4.166666667,,
3996327258,1491,1695,0,0,13.942707995,3761.166666667,1,4.166666667,,
3996329258,1485,1692,0,0,13.942707995,3763.166666667,1,4.166666667,,
3996331258,1488,1692,0,0,13.942707995,3765.166666667,1,4.166666667,,
3996333258,1487,1693,0,0,13.942473243,3767.166666667,1,4.166666667,,
3996335258,1487,1692,0,0,13.941534237,3769.166666667,1,4.166666667,,
3996337258,1485,1693,0,0,13.940751732,3771.166666667,1,4.166666667,,
3996339258,1486,1691,0,0,13.940751732,3773.166666667,1,4.166666667,,
3996341258,1487,1692,0,0,13.940692334,3775.166666667,1,4.166666667,,
3996343258,1488,1693,0,0,13.939979554,3777.166666667,1,4.166666667,,
3996345258,1488,1697,0,0,13.939266774,3779.166666667,1,4.166666667,,
3996347258,1487,1697,0,0,13.939266774,3781.166666667,1,4.166666667,,
3996349258,1490,1701,0,0,13.939266774,3783.166666667,1,4.166666667,,
3996351258,1487,1696,0,0,13.939266774,3785.166666667,1,4.166666667,,
3996353258,1487,1693,0,0,13.939266774,3787.166666667,1,4.166666667,,
3996355258,1491,1692,0,0,13.939266774,3789.166666667,1,4.166666667,,
3996357258,1488,1694,0,0,13.939266774,3791.166666667,1,4.166666667,,
3996359258,1492,1697,0,0,13.939266774,3793.166666667,1,4.166666667,,
3996361258,1487,1686,0,0,13.939266774,3795.166666667,1,4.166666667,,
3996363258,1488,1695,0,0,13.939266774,3797.166666667,1,4.166666667,,
3996365258,1490,1692,0,0,13.939266774,3799.166666667,1,4.166666667,,
3996367258,1488,1692,0,0,13.938725955,3801.166666667,1,4.166666667,,
3996369258,1488,1693,0,0,13.937798836,3803.166666667,1,4.166666667,,
3996371258,1487,1692,0,0,13.936932536,3805.166666667,1,4.166666667,,
3996373258,1492,1697,0,0,13.936127056,3807.166666667,1,4.166666667,,
3996375258,1487,1692,0,0,13.934561707,3809.166666667,1,4.166666667,,
3996377258,1480,1697,0,0,13.931932542,3811.166666667,1,4.166666667,,
3996379258,1479,1697,0,0,13.927837489,3813.166666667,1,4.166666667,,
3996381258,1488,1688,0,0,13.920810661,3815.166666667,1,4.166666667,,
3996383258,1487,1692,0,0,13.91549049,3817.166666667,1,4.166666667,,
3996385258,1487,1701,0,0,13.91529029,3819.166666667,1,4.166666667,,
3996387258,1480,1695,0,0,13.915123457,3821.166666667,1,4.166666667,,
3996389258,1489,1695,0,0,13.915123457,3823.166666667,1,4.166666667,,
3996391258,1484,1693,0,0,13.915123457,3825.166666667,1,4.166666667,,
3996393258,1488,1693,0,0,13.915123457,3827.166666667,1,4.166666667,,
3996395258,1487,1693,0,0,13.915123457,3829.166666667,1,4.166666667,,
3996397258,1487,1701,0,0,13.915123457,3831.166666667,1,4.166666667,,
3996399258,1487,1692,0,0,13.915123457,3833.166666667,1,4.166666667,,
3996401258,1482,1697,0,0,13.915295843,3835.166666667,1,4.166666667,,
3996403258,1485,1693,0,0,13.915483902,3837.166666667,1,4.166666667,,
3996405258,1482,1692,0,0,13.918708062,3839.166666667,1,4.166666667,,
3996407258,1489,1696,0,0,13.922539443,3841.166666667,1,4.166666667,,
3996409258,1487,1693,0,0,13.92374322,3843.166666667,1,4.166666667,,
3996411258,1489,1692,0,0,13.924071128,3845.166666667,1,4.166666667,,
3996413258,1488,1693,0,0,13.924336232,3847.166666667,1,4.166666667,,
3996415258,1488,1692,0,0,13.924569934,3849.166666667,1,4.166666667,,
3996417258,1488,1702,0,0,13.926964167,3851.166666667,1,4.166666667,,
3996419258,1488,1697,0,0,13.930901636,3853.166666667,1,4.166666667,,
3996421258,1491,1692,0,0,13.932910408,3855.166666667,1,4.166666667,,
3996423258,1488,1696,0,0,13.932990482,3857.166666667,1,4.166666667,,
3996425258,1491,1693,0,0,13.933037192,3859.166666667,1,4.166666667,,
3996427258,1480,1699,0,0,13.933037192,3861.166666667,1,4.166666667,,
3996429258,1488,1692,0,0,13.933384941,3863.166666667,1,4.166666667,,
3996431258,1486,1700,0,0,13.934428188,3865.166666667,1,4.166666667,,
3996433258,1487,1689,0,0,13.935449679,3867.166666667,1,4.166666667,,
3996435258,1492,1690,0,0,13.936405905,3869.166666667,1,4.166666667,,
3996437258,1487,1702,0,0,13.93720276,3871.166666667,1,4.166666667,,
3996439258,1487,1701,0,0,13.93720276,3873.166666667,1,4.166666667,,
3996441258,1487,1693,0,0,13.93720276,3875.166666667,1,4.166666667,,
3996443258,1486,1699,0,0,13.93720276,3877.166666667,1,4.166666667,,
3996445258,1481,1695,0,0,13.93720276,3879.166666667,1,4.166666667,,
3996447258,1484,1694,0,0,13.93720276,3881.166666667,1,4.166666667,,
3996449258,1488,1692,0,0,13.93720276,3883.166666667,1,4.166666667,,
3996451258,1488,1691,0,0,13.936593778,3885.166666667,1,4.166666667,,
3996453258,1485,1705,0,0,13.935929433,3887.166666667,1,4.166666667,,
3996455258,1486,1681,0,0,13.935751631,3889.166666667,1,4.166666667,,
3996457258,1483,1693,0,0,13.935671138,3891.166666667,1,4.166666667,,
3996459258,1490,1693,0,0,13.933949628,3893.166666667,1,4.166666667,,
3996461258,1489,1692,0,0,13.931681113,3895.166666667,1,4.166666667,,
3996463258,1486,1692,0,0,13.930924941,3897.166666667,1,4.166666667,,
3996465258,1485,1693,230,1,13.930924941,3899.166666667,1,4.166666667,3,0.833333333
3996467258,1478,1652,230,1,13.930071372,3901.166666667,1,4.166666667,,
3996469258,1461,1605,230,1,13.928608111,3903.166666667,1,4.166666667,,
3996471258,1458,1572,230,1,13.927876481,3905.166666667,1,4.166666667,,
3996473258,1437,1534,230,1,13.927876481,3907.166666667,1,4.166666667,,
3996475258,1440,1508,230,0,13.927673525,3909.166666667,1,4.166666667,,
3996477258,1433,1472,230,0,13.927186431,3911.166666667,1,4.166666667,,
3996479258,1424,1441,230,0,13.926861702,3913.166666667,1,4.166666667,,
3996481258,1415,1411,230,0,13.926861702,3915.166666667,1,4.166666667,,
3996483258,1410,1384,230,0,13.926861702,3917.166666667,1,4.166666667,,
3996485258,1409,1356,230,0,13.926861702,3919.166666667,1,4.166666667,,
3996487258,1401,1333,230,0,13.927564618,3921.166666667,1,4.166666667,,
3996489258,1389,1307,230,0,13.931782112,3923.166666667,1,4.166666667,,
3996491258,1387,1288,230,0,13.935791083,3925.166666667,1,4.166666667,,
3996493258,1386,1269,230,0,13.937506295,3927.166666667,1,4.166666667,,
3996495258,1371,1257,230,0,13.939221508,3929.166666667,1,4.166666667,,
3996497258,1370,1239,230,0,13.941703147,3931.166666667,1,4.166666667,,
3996499258,1368,1227,230,0,13.944184787,3933.166666667,1,4.166666667,,
3996501258,1364,1205,230,0,13.957649767,3935.166666667,1,4.166666667,,
3996503258,1364,1188,230,0,13.972113232,3937.166666667,1,4.166666667,,
3996505258,1360,1179,230,0,13.979157782,3939.166666667,1,4.166666667,,
3996507258,1356,1174,230,0,13.984718549,3941.166666667,1,4.166666667,,
3996509258,1359,1162,230,0,13.991718574,3943.166666667,1,4.166666667,,
3996511258,1355,1152,230,0,13.999198352,3945.166666667,1,4.166666667,,
3996513258,1350,1154,230,0,14.002231377,3947.166666667,1,4.166666667,,
3996515258,1347,1138,230,0,14.003041025,3949.166666667,1,4.166666667,,
3996517258,1348,1132,230,0,14.01781122,3951.166666667,1,4.166666667,,
3996519258,1349,1130,230,0,14.042553235,3953.166666667,1,4.166666667,,
3996521258,1347,1110,230,0,14.063620597,3955.166666667,1,4.166666667,,
3996523258,1346,1112,230,0,14.081013306,3957.166666667,1,4.166666667,,
3996525258,1344,1111,230,0,14.107402707,3959.166666667,1,4.166666667,,
3996527258,1337,1105,230,0,14.146387479,3961.166666667,1,4.166666667,,
3996529258,1342,1103,230,0,14.186973825,3963.166666667,1,4.166666667,,
3996531258,1335,1095,230,0,14.230763321,3965.166666667,1,4.166666667,,
3996533258,1333,1096,230,0,14.278692534,3967.166666667,1,4.166666667,,
3996535258,1333,1095,230,0,14.339040903,3969.166666667,1,4.166666667,,
3996537258,1332,1084,230,0,14.403912413,3971.166666667,1,4.166666667,,
3996539258,1333,1081,230,0,14.491399629,3973.166666667,1,4.166666667,,
3996541258,1330,1078,230,0,14.580039584,3975.166666667,1,4.166666667,,
3996543258,1326,1071,230,0,14.681359661,3977.166666667,1,4.166666667,,
3996545258,1326,1072,230,0,14.782679739,3979.166666667,1,4.166666667,,
3996547258,1323,1069,230,0,14.924301156,3981.166666667,1,4.166666667,,
3996549258,1323,1067,230,0,15.065922574,3983.166666667,1,4.166666667,,
3996551258,1316,1064,230,0,15.254184924,3985.166666667,1,4.166666667,,
3996553258,1310,1064,230,0,15.446687358,3987.166666667,1,4.166666667,,
3996555258,1312,1061,230,0,15.685980607,3989.166666667,1,4.166666667,,
3996557258,1304,1052,230,0,15.934632019,3991.166666667,1,4.166666667,,
3996559258,1297,1060,230,0,16.224398582,3993.166666667,1,4.166666667,,
3996561258,1288,1050,230,0,16.527870197,3995.166666667,1,4.166666667,,
3996563258,1283,1050,230,0,16.915738633,3997.166666667,1,4.166666667,,
3996565258,1277,1033,0,0,17.34580548,3999.166666667,1,4.166666667,,
3996567258,1280,1091,0,0,17.848092593,4001.166666667,1,4.166666667,,
3996569258,1289,1140,0,0,18.401965608,4003.166666667,1,4.166666667,,
3996571258,1292,1182,0,0,19.060571669,4005.166666667,1,4.166666667,,
3996573258,1300,1226,0,0,19.823910774,4007.166666667,1,4.166666667,,
3996575258,1308,1281,0,0,20.916544012,4009.166666667,1,4.166666667,,
3996577258,1306,1364,0,0,22.470189033,4011.166666667,1,4.166666667,,
3996579258,1308,1477,0,0,23.508076923,4013.166666667,1,4.166666667,,
3996581258,1308,1510,0,0,23.514450549,4015.166666667,1,4.166666667,,
3996583258,1320,1528,0,0,23.519230769,4017.166666667,1,4.166666667,,
3996585258,1322,1543,0,0,23.519230769,4019.166666667,1,4.166666667,,
3996587258,1344,1545,0,0,23.519230769,4021.166666667,1,4.166666667,,
3996589258,1358,1564,0,0,23.519230769,4023.166666667,1,4.166666667,,
3996591258,1360,1577,0,0,23.518699634,4025.166666667,1,4.166666667,,
3996593258,1371,1590,0,0,23.512326007,4027.166666667,1,4.166666667,,
3996595258,1371,1589,0,0,23.505952381,4029.166666667,1,4.166666667,,
3996597258,1393,1601,0,0,23.488806324,4031.166666667,1,4.166666667,,
3996599258,1399,1611,0,0,23.471660268,4033.166666667,1,4.166666667,,
3996601258,1403,1615,0,0,23.446367235,4035.166666667,1,4.166666667,,
3996603258,1412,1625,0,0,23.420333568,4037.166666667,1,4.166666667,,
3996605258,1410,1629,0,0,23.415994624,4039.166666667,1,4.166666667,,
3996607258,1420,1634,0,0,23.415994624,4041.166666667,1,4.166666667,,
3996609258,1423,1642,0,0,23.415994624,4043.166666667,1,4.166666667,,
3996611258,1423,1644,0,0,23.415994624,4045.166666667,1,4.166666667,,
3996613258,1428,1654,0,0,23.415994624,4047.166666667,1,4.166666667,,
3996615258,1436,1654,0,0,23.415994624,4049.166666667,1,4.166666667,,
3996617258,1444,1652,0,0,23.431374715,4051.166666667,1,4.166666667,,
3996619258,1444,1665,0,0,23.457740586,4053.166666667,1,4.166666667,,
3996621258,1451,1661,0,0,23.470923521,4055.166666667,1,4.166666667,,
3996623258,1453,1674,0,0,23.470923521,4057.166666667,1,4.166666667,,
3996625258,1461,1676,0,0,23.470923521,4059.166666667,1,4.166666667,,
3996627258,1461,1675,0,0,23.470923521,4061.166666667,1,4.166666667,,
3996629258,1467,1673,0,0,23.470923521,4063.166666667,1,4.166666667,,
3996631258,1466,1677,0,0,23.470923521,4065.166666667,1,4.166666667,,
3996633258,1461,1678,0,0,23.463487374,4067.166666667,1,4.166666667,,
3996635258,1469,1682,0,0,23.433742785,4069.166666667,1,4.166666667,,
3996637258,1463,1679,0,0,23.403630482,4071.166666667,1,4.166666667,,
3996639258,1468,1678,0,0,23.371679607,4073.166666667,1,4.166666667,,
3996641258,1465,1681,0,0,23.340387571,4075.166666667,1,4.166666667,,
3996643258,1474,1681,0,0,23.316342776,4077.166666667,1,4.166666667,,
3996645258,1472,1690,0,0,23.29229798,4079.166666667,1,4.166666667,,
3996647258,1469,1685,0,0,22.282294234,4081.166666667,1,4.166666667,,
3996649258,1479,1688,0,0,21.272290488,4083.166666667,1,4.166666667,,
3996651258,1476,1681,0,0,20.819800223,4085.166666667,1,4.166666667,,
3996653258,1482,1685,0,0,20.417993002,4087.166666667,1,4.166666667,,
3996655258,1477,1685,0,0,19.95565573,4089.166666667,1,4.166666667,,
3996657258,1479,1691,0,0,19.481212447,4091.166666667,1,4.166666667,,
3996659258,1476,1681,0,0,18.929065041,4093.166666667,1,4.166666667,,
3996661258,1476,1685,0,0,18.35101626,4095.166666667,1,4.166666667,,
3996663258,1476,1688,0,0,17.74131746,4097.166666667,1,4.166666667,,
3996665258,1476,1692,0,0,17.115793651,4099.166666667,1,4.166666667,,
3996667258,1487,1692,0,0,16.453492063,4101.166666667,1,4.166666667,,
3996669258,1483,1689,0,0,15.764920635,4103.166666667,1,4.166666667,,
3996671258,1483,1685,0,0,15.400093065,4105.166666667,1,4.166666667,,
3996673258,1482,1691,0,0,15.359009355,4107.166666667,1,4.166666667,,
3996675258,1486,1690,0,0,15.335043857,4109.166666667,1,4.166666667,,
3996677258,1483,1689,0,0,15.335043857,4111.166666667,1,4.166666667,,
3996679258,1482,1688,0,0,15.335043857,4113.166666667,1,4.166666667,,
3996681258,1482,1691,0,0,15.335043857,4115.166666667,1,4.166666667,,
3996683258,1485,1702,0,0,15.335043857,4117.166666667,1,4.166666667,,
3996685258,1479,1690,0,0,15.335043857,4119.166666667,1,4.166666667,,
3996687258,1470,1678,0,0,15.335043857,4121.166666667,1,4.166666667,,
3996689258,1479,1672,0,0,15.335043857,4123.166666667,1,4.166666667,,
3996691258,1475,1687,0,0,15.335043857,4125.166666667,1,4.166666667,,
3996693258,1479,1683,0,0,15.335043857,4127.166666667,1,4.166666667,,
3996695258,1481,1684,0,0,15.335043857,4129.166666667,1,4.166666667,,
3996697258,1484,1684,0,0,15.335043857,4131.166666667,1,4.166666667,,
3996699258,1475,1683,0,0,15.335043857,4133.166666667,1,4.166666667,,
3996701258,1476,1680,0,0,15.205935119,4135.166666667,1,4.166666667,,
3996703258,1484,1694,0,0,15.065089223,4137.166666667,1,4.166666667,,
3996705258,1482,1684,0,0,15.041614907,4139.166666667,1,4.166666667,,
3996707258,1484,1685,0,0,15.041614907,4141.166666667,1,4.166666667,,
3996709258,1478,1687,0,0,15.041614907,4143.166666667,1,4.166666667,,
3996711258,1476,1685,0,0,15.041614907,4145.166666667,1,4.166666667,,
3996713258,1470,1681,0,0,15.041614907,4147.166666667,1,4.166666667,,
3996715258,1478,1683,0,0,15.041614907,4149.166666667,1,4.166666667,,
3996717258,1484,1693,0,0,15.186073844,4151.166666667,1,4.166666667,,
3996719258,1480,1685,0,0,15.433717736,4153.166666667,1,4.166666667,,
3996721258,1479,1680,0,0,15.650873016,4155.166666667,1,4.166666667,,
3996723258,1475,1679,0,0,15.837539683,4157.166666667,1,4.166666667,,
3996725258,1479,1684,0,0,15.946428571,4159.166666667,1,4.166666667,,
3996727258,1476,1681,0,0,15.946428571,4161.166666667,1,4.166666667,,
3996729258,1479,1681,0,0,15.946428571,4163.166666667,1,4.166666667,,
3996731258,1481,1680,0,0,15.946428571,4165.166666667,1,4.166666667,,
3996733258,1483,1686,0,0,15.946428571,4167.166666667,1,4.166666667,,
3996735258,1478,1690,0,0,15.946428571,4169.166666667,1,4.166666667,,
3996737258,1480,1689,0,0,15.940714286,4171.166666667,1,4.166666667,,
3996739258,1487,1691,0,0,15.906428571,4173.166666667,1,4.166666667,,
3996741258,1484,1692,0,0,15.875,4175.166666667,1,4.166666667,,
3996743258,1481,1691,0,0,15.875,4177.166666667,1,4.166666667,,
3996745258,1482,1692,0,0,15.875,4179.166666667,1,4.166666667,,
3996747258,1487,1692,0,0,15.875,4181.166666667,1,4.166666667,,
3996749258,1486,1684,0,0,15.875,4183.166666667,1,4.166666667,,
3996751258,1484,1690,0,0,15.82572,4185.166666667,1,4.166666667,,
3996753258,1486,1679,0,0,15.77196,4187.166666667,1,4.166666667,,
3996755258,1483,1684,0,0,15.734973913,4189.166666667,1,4.166666667,,
3996757258,1486,1689,0,0,15.701342609,4191.166666667,1,4.166666667,,
3996759258,1476,1692,0,0,15.692934783,4193.166666667,1,4.166666667,,
3996761258,1476,1690,0,0,15.692934783,4195.166666667,1,4.166666667,,
3996763258,1476,1692,0,0,15.692934783,4197.166666667,1,4.166666667,,
3996765258,1484,1692,0,0,15.692934783,4199.166666667,1,4.166666667,,
3996767258,1480,1692,0,0,15.672852437,4201.166666667,1,4.166666667,,
3996769258,1486,1692,0,0,15.63842556,4203.166666667,1,4.166666667,,
3996771258,1487,1681,0,0,15.613922662,4205.166666667,1,4.166666667,,
3996773258,1482,1687,0,0,15.599343743,4207.166666667,1,4.166666667,,
3996775258,1475,1691,0,0,15.585528642,4209.166666667,1,4.166666667,,
3996777258,1476,1692,0,0,15.572782885,4211.166666667,1,4.166666667,,
3996779258,1479,1692,0,0,15.536950427,4213.166666667,1,4.166666667,,
3996781258,1487,1692,0,0,15.454944567,4215.166666667,1,4.166666667,,
3996783258,1484,1692,0,0,15.373132112,4217.166666667,1,4.166666667,,
3996785258,1482,1692,0,0,15.291899878,4219.166666667,1,4.166666667,,
3996787258,1487,1692,0,0,15.213405258,4221.166666667,1,4.166666667,,
3996789258,1480,1692,0,0,15.14859871,4223.166666667,1,4.166666667,,
3996791258,1487,1692,0,0,15.086039163,4225.166666667,1,4.166666667,,
3996793258,1488,1692,0,0,15.048196617,4227.166666667,1,4.166666667,,
3996795258,1483,1693,0,0,15.010354071,4229.166666667,1,4.166666667,,
3996797258,1484,1689,0,0,14.997923365,4231.166666667,1,4.166666667,,
3996799258,1487,1692,0,0,14.985492659,4233.166666667,1,4.166666667,,
3996801258,1486,1693,0,0,14.984305382,4235.166666667,1,4.166666667,,
3996803258,1485,1692,0,0,14.984140234,4237.166666667,1,4.166666667,,
3996805258,1485,1689,0,0,14.960346381,4239.166666667,1,4.166666667,,
3996807258,1479,1692,0,0,14.931826787,4241.166666667,1,4.166666667,,
3996809258,1487,1692,0,0,14.865972675,4243.166666667,1,4.166666667,,
3996811258,1476,1692,0,0,14.787673724,4245.166666667,1,4.166666667,,
3996813258,1485,1693,0,0,14.708568045,4247.166666667,1,4.166666667,,
3996815258,1488,1681,0,0,14.629059001,4249.166666667,1,4.166666667,,
3996817258,1480,1687,0,0,14.547741495,4251.166666667,1,4.166666667,,
3996819258,1484,1687,0,0,14.46513223,4253.166666667,1,4.166666667,,
3996821258,1476,1691,0,0,14.386540347,4255.166666667,1,4.166666667,,
3996823258,1481,1688,0,0,14.311965845,4257.166666667,1,4.166666667,,
3996825258,1480,1692,0,0,14.24857883,4259.166666667,1,4.166666667,,
3996827258,1486,1692,0,0,14.200854296,4261.166666667,1,4.166666667,,
3996829258,1484,1689,0,0,14.145682346,4263.166666667,1,4.166666667,,
3996831258,1484,1692,0,0,14.075615563,4265.166666667,1,4.166666667,,
3996833258,1478,1693,0,0,14.023065476,4267.166666667,1,4.166666667,,
3996835258,1485,1690,0,0,14.023065476,4269.166666667,1,4.166666667,,
3996837258,1484,1692,0,0,14.023065476,4271.166666667,1,4.166666667,,
3996839258,1480,1694,0,0,14.023065476,4273.166666667,1,4.166666667,,
3996841258,1488,1690,0,0,14.023065476,4275.166666667,1,4.166666667,,
3996843258,1486,1687,0,0,14.023065476,4277.166666667,1,4.166666667,,
3996845258,1486,1694,0,0,14.023065476,4279.166666667,1,4.166666667,,
3996847258,1487,1694,0,0,14.14617324,4281.166666667,1,4.166666667,,
3996849258,1488,1693,0,0,14.269281004,4283.166666667,1,4.166666667,,
3996851258,1487,1692,0,0,14.383243541,4285.166666667,1,4.166666667,,
3996853258,1477,1685,0,0,14.496374693,4287.166666667,1,4.166666667,,
3996855258,1484,1694,0,0,14.586068635,4289.166666667,1,4.166666667,,
3996857258,1482,1689,0,0,14.671075136,4291.166666667,1,4.166666667,,
3996859258,1487,1691,0,0,14.735819188,4293.166666667,1,4.166666667,,
3996861258,1485,1692,0,0,14.793809092,4295.166666667,1,4.166666667,,
3996863258,1485,1689,0,0,14.872784748,4297.166666667,1,4.166666667,,
3996865258,1487,1696,0,0,14.96225328,4299.166666667,1,4.166666667,,
3996867258,1481,1695,0,0,15.04577397,4301.166666667,1,4.166666667,,
3996869258,1485,1693,0,0,15.125046202,4303.166666667,1,4.166666667,,
3996871258,1483,1689,0,0,15.183095069,4305.166666667,1,4.166666667,,
3996873258,1487,1689,0,0,15.219920573,4307.166666667,1,4.166666667,,
3996875258,1479,1693,0,0,15.241402116,4309.166666667,1,4.166666667,,
3996877258,1478,1691,0,0,15.241402116,4311.166666667,1,4.166666667,,
3996879258,1475,1694,0,0,15.241402116,4313.166666667,1,4.166666667,,
3996881258,1483,1691,0,0,15.241402116,4315.166666667,1,4.166666667,,
3996883258,1480,1697,0,0,15.241402116,4317.166666667,1,4.166666667,,
3996885258,1481,1699,0,0,15.241402116,4319.166666667,1,4.166666667,,
3996887258,1485,1701,0,0,15.235990577,4321.166666667,1,4.166666667,,
3996889258,1484,1692,0,0,15.203521338,4323.166666667,1,4.166666667,,
3996891258,1483,1689,0,0,15.171224797,4325.166666667,1,4.166666667,,
3996893258,1476,1684,0,0,15.140827921,4327.166666667,1,4.166666667,,
3996895258,1484,1686,0,0,15.110431044,4329.166666667,1,4.166666667,,
3996897258,1484,1684,0,0,15.072323455,4331.166666667,1,4.166666667,,
3996899258,1484,1685,0,0,15.034215866,4333.166666667,1,4.166666667,,
3996901258,1483,1692,0,0,14.974958288,4335.166666667,1,4.166666667,,
3996903258,1485,1697,0,0,14.913777985,4337.166666667,1,4.166666667,,
3996905258,1483,1692,0,0,14.860677624,4339.166666667,1,4.166666667,,
3996907258,1487,1692,0,0,14.809193253,4341.166666667,1,4.166666667,,
3996909258,1484,1688,0,0,14.771496897,4343.166666667,1,4.166666667,,
3996911258,1482,1692,0,0,14.738396546,4345.166666667,1,4.166666667,,
3996913258,1483,1697,0,0,14.702079216,4347.166666667,1,4.166666667,,
3996915258,1482,1692,0,0,14.664153395,4349.166666667,1,4.166666667,,
3996917258,1486,1696,0,0,14.614517101,4351.166666667,1,4.166666667,,
3996919258,1487,1685,0,0,14.556516182,4353.166666667,1,4.166666667,,
3996921258,1486,1692,0,0,14.496181435,4355.166666667,1,4.166666667,,
3996923258,1475,1692,0,0,14.433512858,4357.166666667,1,4.166666667,,
3996925258,1489,1696,0,0,14.383821781,4359.166666667,1,4.166666667,,
3996927258,1475,1692,0,0,14.352299204,4361.166666667,1,4.166666667,,
3996929258,1483,1701,0,0,14.317503495,4363.166666667,1,4.166666667,,
3996931258,1479,1689,0,0,14.27616152,4365.166666667,1,4.166666667,,
3996933258,1482,1692,0,0,14.235736434,4367.166666667,1,4.166666667,,
3996935258,1480,1692,0,0,14.198062016,4369.166666667,1,4.166666667,,
3996937258,1488,1692,0,0,14.163520249,4371.166666667,1,4.166666667,,
3996939258,1485,1693,0,0,14.144641745,4373.166666667,1,4.166666667,,
3996941258,1488,1693,0,0,14.127336449,4375.166666667,1,4.166666667,,
3996943258,1476,1688,0,0,14.127336449,4377.166666667,1,4.166666667,,
3996945258,1485,1692,0,0,14.127336449,4379.166666667,1,4.166666667,,
3996947258,1487,1693,0,0,14.127336449,4381.166666667,1,4.166666667,,
3996949258,1479,1693,0,0,14.127336449,4383.166666667,1,4.166666667,,
3996951258,1487,1696,0,0,14.127336449,4385.166666667,1,4.166666667,,
3996953258,1482,1693,0,0,14.127336449,4387.166666667,1,4.166666667,,
3996955258,1483,1696,0,0,14.138938098,4389.166666667,1,4.166666667,,
3996957258,1483,1691,0,0,14.152860077,4391.166666667,1,4.166666667,,
3996959258,1483,1692,0,0,14.201126148,4393.166666667,1,4.166666667,,
3996961258,1487,1693,0,0,14.260840249,4395.166666667,1,4.166666667,,
