T_US,HALL_INF_MV,HALL_SUP_MV,PWM,SYNC_PULSE
278816555,1486,1704,0,0
278818555,1488,1707,0,0
278820555,1488,1703,0,0
278822555,1488,1709,0,0
278824555,1484,1704,0,0
278826555,1487,1706,0,0
278828555,1487,1701,0,0
278830555,1491,1706,0,0
278832555,1485,1705,0,0
278834555,1487,1701,0,0
278836555,1485,1704,0,0
278838555,1487,1713,0,0
278840555,1486,1713,0,0
278842555,1487,1703,0,0
278844555,1487,1698,0,0
278846555,1487,1697,0,0
278848555,1489,1706,0,0
278850555,1492,1703,0,0
278852555,1491,1701,0,0
278854555,1502,1704,0,0
278856555,1511,1709,0,0
278858555,1512,1702,0,0
278860555,1515,1701,0,0
278862555,1512,1701,0,0
278864555,1512,1702,0,0
278866555,1515,1702,0,0
278868555,1517,1704,0,0
278870555,1522,1700,0,0
278872555,1518,1705,0,0
278874555,1517,1702,0,0
278876555,1517,1705,0,1
278878555,1520,1710,0,1
278880555,1520,1700,0,1
278882555,1520,1705,0,1
278884555,1512,1703,0,1
278886555,1515,1706,0,1
278888555,1518,1697,0,1
278890555,1524,1703,0,1
278892555,1517,1710,0,1
278894555,1515,1705,0,1
278896555,1521,1699,0,1
278898555,1520,1701,0,1
278900555,1523,1701,0,1
278902555,1518,1701,0,1
278904555,1517,1717,0,1
278906555,1520,1704,0,1
278908555,1518,1703,0,1
278910555,1523,1701,0,1
278912555,1515,1707,0,1
278914555,1521,1701,0,1
278916555,1520,1706,0,1
278918555,1520,1705,0,1
278920555,1520,1701,0,1
278922555,1512,1712,0,1
278924555,1517,1705,0,1
278926555,1520,1709,0,1
278928555,1520,1701,0,1
278930555,1515,1699,0,1
278932555,1520,1703,0,1
278934555,1521,1710,0,1
278936555,1519,1713,0,1
278938555,1523,1701,0,1
278940555,1524,1705,0,1
278942555,1520,1704,0,1
278944555,1517,1705,0,1
278946555,1521,1703,0,1
278948555,1516,1707,0,1
278950555,1516,1706,0,1
278952555,1518,1705,0,1
278954555,1516,1705,0,1
278956555,1515,1709,0,1
278958555,1516,1715,0,1
278960555,1517,1712,0,1
278962555,1515,1697,0,1
278964555,1512,1700,0,1
278966555,1520,1702,0,1
278968555,1515,1705,0,1
278970555,1516,1707,0,1
278972555,1516,1701,0,1
278974555,1518,1710,0,1
278976555,1520,1705,0,1
278978555,1515,1705,0,1
278980555,1516,1705,0,1
278982555,1513,1708,0,1
278984555,1514,1709,0,1
278986555,1514,1708,0,1
278988555,1516,1705,0,1
278990555,1520,1704,0,1
278992555,1518,1697,0,1
278994555,1515,1704,0,1
278996555,1518,1702,0,1
278998555,1514,1705,0,1
279000555,1518,1710,0,1
279002555,1520,1703,0,1
279004555,1515,1705,0,1
279006555,1517,1701,0,1
279008555,1512,1705,0,1
279010555,1514,1701,0,1
279012555,1516,1704,0,1
279014555,1512,1701,0,1
279016555,1512,1703,0,1
279018555,1512,1706,0,1
279020555,1523,1694,0,1
279022555,1516,1703,0,1
279024555,1513,1704,0,1
279026555,1517,1701,0,1
279028555,1513,1701,0,1
279030555,1512,1696,0,1
279032555,1511,1706,0,1
279034555,1513,1713,0,1
279036555,1518,1710,0,1
279038555,1512,1701,0,1
279040555,1512,1706,0,1
279042555,1512,1696,0,1
279044555,1512,1697,0,1
279046555,1507,1703,0,1
279048555,1513,1706,0,1
279050555,1515,1706,0,1
279052555,1510,1706,0,1
279054555,1510,1704,0,1
279056555,1513,1709,0,1
279058555,1512,1707,0,1
279060555,1512,1706,0,1
279062555,1512,1703,0,1
279064555,1515,1703,0,1
279066555,1519,1706,0,1
279068555,1512,1702,0,1
279070555,1517,1702,0,1
279072555,1512,1705,0,1
279074555,1513,1701,0,1
279076555,1512,1701,0,1
279078555,1515,1703,0,0
279080555,1512,1697,0,0
279082555,1512,1702,0,0
279084555,1512,1709,0,0
279086555,1513,1709,0,0
279088555,1515,1701,0,0
279090555,1512,1703,0,0
279092555,1512,1704,0,0
279094555,1513,1702,0,0
279096555,1514,1709,0,0
279098555,1515,1700,0,0
279100555,1518,1704,0,0
279102555,1513,1705,0,0
279104555,1505,1699,0,0
279106555,1512,1707,0,0
279108555,1513,1706,0,0
279110555,1513,1702,0,0
279112555,1512,1709,0,0
279114555,1512,1701,0,0
279116555,1512,1708,0,0
279118555,1510,1709,0,0
279120555,1511,1707,0,0
279122555,1512,1705,0,0
279124555,1512,1705,0,0
279126555,1507,1701,0,0
279128555,1512,1702,0,0
279130555,1512,1702,0,0
279132555,1512,1703,0,0
279134555,1511,1705,0,0
279136555,1515,1705,0,0
279138555,1512,1706,0,0
279140555,1512,1701,0,0
279142555,1512,1706,0,0
279144555,1512,1707,0,0
279146555,1512,1708,0,0
279148555,1514,1703,0,0
279150555,1512,1713,0,0
279152555,1511,1704,0,0
279154555,1510,1701,0,0
279156555,1512,1699,0,0
279158555,1513,1705,0,0
279160555,1510,1707,0,0
279162555,1513,1699,0,0
279164555,1509,1705,0,0
279166555,1512,1706,0,0
279168555,1505,1697,0,0
279170555,1512,1709,0,0
279172555,1512,1709,0,0
279174555,1500,1701,0,0
279176555,1501,1703,0,0
279178555,1476,1705,0,0
279180555,1474,1704,0,0
279182555,1470,1703,0,0
279184555,1475,1704,0,0
279186555,1483,1705,0,0
279188555,1476,1703,0,0
279190555,1474,1704,0,0
279192555,1477,1705,0,0
279194555,1480,1703,0,0
279196555,1479,1707,0,0
279198555,1475,1696,0,0
279200555,1476,1697,0,0
279202555,1478,1709,0,0
279204555,1480,1701,0,0
279206555,1480,1700,0,0
279208555,1479,1701,0,0
279210555,1477,1701,0,0
279212555,1483,1704,0,0
279214555,1487,1705,0,0
279216555,1483,1702,0,0
279218555,1480,1705,0,0
279220555,1480,1704,0,0
279222555,1479,1704,0,0
279224555,1478,1697,0,0
279226555,1485,1706,0,0
279228555,1486,1697,0,0
279230555,1479,1706,0,0
279232555,1480,1705,0,0
279234555,1480,1707,0,0
279236555,1479,1706,0,0
279238555,1480,1705,0,0
279240555,1476,1697,0,0
279242555,1476,1704,0,0
279244555,1483,1702,0,0
279246555,1478,1706,0,0
279248555,1483,1707,0,0
279250555,1483,1710,0,0
279252555,1482,1695,0,0
279254555,1481,1706,0,0
279256555,1483,1706,0,0
279258555,1480,1703,0,0
279260555,1482,1704,0,0
279262555,1483,1710,0,0
279264555,1480,1702,0,0
279266555,1478,1701,0,0
279268555,1483,1702,0,0
279270555,1487,1709,0,0
279272555,1486,1704,0,0
279274555,1478,1707,0,0
279276555,1483,1697,0,0
279278555,1483,1709,0,0
279280555,1485,1705,0,0
279282555,1484,1709,0,0
279284555,1483,1700,0,0
279286555,1482,1702,0,0
279288555,1484,1707,0,0
279290555,1486,1704,0,0
279292555,1485,1707,0,0
279294555,1487,1705,0,0
279296555,1487,1706,0,0
279298555,1481,1709,0,0
279300555,1480,1703,0,0
279302555,1485,1702,0,0
279304555,1486,1701,0,0
279306555,1481,1707,0,0
279308555,1487,1709,0,0
279310555,1487,1706,0,0
279312555,1487,1701,0,0
279314555,1487,1706,0,0
279316555,1487,1708,0,0
279318555,1483,1705,0,0
279320555,1483,1704,0,0
279322555,1487,1707,0,0
279324555,1484,1697,0,0
279326555,1484,1705,0,0
279328555,1485,1703,0,0
279330555,1487,1705,0,0
279332555,1485,1702,0,0
279334555,1483,1704,0,0
279336555,1487,1709,0,0
279338555,1488,1707,0,0
279340555,1485,1705,0,0
279342555,1484,1705,0,0
279344555,1483,1701,0,0
279346555,1486,1707,0,0
279348555,1488,1706,0,0
279350555,1488,1703,0,0
279352555,1485,1707,0,0
279354555,1488,1707,0,0
279356555,1487,1708,0,0
279358555,1485,1706,0,0
279360555,1476,1709,0,0
279362555,1486,1708,0,0
279364555,1484,1712,0,0
279366555,1483,1710,0,0
279368555,1487,1705,0,0
279370555,1486,1705,0,0
279372555,1485,1707,0,0
279374555,1487,1703,0,0
279376555,1479,1717,0,0
279378555,1486,1697,0,0
279380555,1487,1694,0,0
279382555,1487,1707,0,0
279384555,1488,1703,0,0
279386555,1489,1707,0,0
279388555,1492,1706,0,0
279390555,1487,1705,0,0
279392555,1499,1702,0,0
279394555,1493,1710,0,0
279396555,1505,1704,0,0
279398555,1496,1705,0,0
279400555,1500,1704,0,0
279402555,1496,1703,0,0
279404555,1491,1704,0,0
279406555,1494,1705,0,0
279408555,1504,1700,0,0
279410555,1498,1705,0,0
279412555,1496,1707,0,0
279414555,1503,1703,0,0
279416555,1505,1701,0,0
279418555,1511,1705,0,0
279420555,1513,1706,0,0
279422555,1512,1705,0,0
279424555,1512,1696,0,0
279426555,1513,1703,0,0
279428555,1512,1697,0,0
279430555,1515,1704,0,0
279432555,1514,1704,0,0
279434555,1520,1701,0,0
279436555,1518,1706,0,0
279438555,1515,1701,0,0
279440555,1523,1702,0,0
279442555,1515,1702,0,0
279444555,1515,1700,0,0
279446555,1522,1707,0,0
279448555,1521,1704,0,0
279450555,1521,1705,0,0
279452555,1517,1701,0,0
279454555,1520,1705,0,0
279456555,1520,1701,0,0
279458555,1520,1709,0,0
279460555,1520,1699,0,0
279462555,1515,1699,0,0
279464555,1521,1701,0,0
279466555,1517,1697,0,0
279468555,1520,1694,0,0
279470555,1520,1705,0,0
279472555,1521,1704,0,0
279474555,1520,1704,0,0
279476555,1517,1708,0,0
279478555,1518,1702,0,0
279480555,1520,1701,0,0
279482555,1523,1707,0,0
279484555,1517,1706,0,0
279486555,1517,1709,0,0
279488555,1520,1705,0,0
279490555,1516,1709,0,0
279492555,1520,1706,0,0
279494555,1520,1706,0,0
279496555,1524,1713,0,0
279498555,1524,1705,0,0
279500555,1524,1701,0,0
279502555,1521,1713,0,0
279504555,1522,1709,0,0
279506555,1518,1700,0,0
279508555,1519,1709,0,0
279510555,1520,1705,0,0
279512555,1520,1699,0,0
279514555,1516,1705,0,0
279516555,1517,1706,0,0
279518555,1521,1702,0,0
279520555,1517,1704,0,0
279522555,1521,1705,0,0
279524555,1520,1706,0,0
279526555,1516,1711,0,0
279528555,1520,1701,0,0
279530555,1516,1699,0,0
279532555,1521,1700,0,0
279534555,1520,1707,0,0
279536555,1517,1697,0,0
279538555,1513,1707,0,0
279540555,1513,1705,0,0
279542555,1514,1702,0,0
279544555,1513,1704,0,0
279546555,1512,1702,0,0
279548555,1516,1703,0,0
279550555,1519,1705,0,0
279552555,1512,1701,0,0
279554555,1513,1703,0,0
279556555,1512,1702,0,0
279558555,1514,1703,0,0
279560555,1512,1704,0,0
279562555,1514,1701,0,0
279564555,1512,1707,0,0
279566555,1513,1710,0,0
279568555,1515,1697,0,0
279570555,1517,1702,0,0
279572555,1517,1703,0,0
279574555,1513,1705,0,0
279576555,1512,1693,0,0
279578555,1513,1705,0,0
279580555,1512,1709,0,0
279582555,1512,1708,0,0
279584555,1515,1699,0,0
279586555,1514,1704,0,0
279588555,1512,1701,0,0
279590555,1513,1709,0,0
279592555,1510,1710,0,0
279594555,1511,1701,0,0
279596555,1512,1702,0,0
279598555,1512,1705,0,0
279600555,1512,1705,0,0
279602555,1512,1702,0,0
279604555,1512,1704,0,0
279606555,1517,1706,0,0
279608555,1516,1710,0,0
279610555,1512,1705,0,0
279612555,1516,1706,0,0
279614555,1512,1704,0,0
279616555,1515,1709,0,0
279618555,1512,1709,0,0
279620555,1512,1709,0,0
279622555,1516,1707,0,0
279624555,1512,1709,0,0
279626555,1512,1705,0,0
279628555,1512,1710,0,0
279630555,1515,1707,0,0
279632555,1507,1705,0,0
279634555,1512,1703,0,0
279636555,1512,1703,0,0
279638555,1510,1702,0,0
279640555,1507,1714,0,0
279642555,1512,1707,0,0
279644555,1512,1696,0,0
279646555,1512,1709,0,0
279648555,1511,1709,0,0
279650555,1512,1708,0,0
279652555,1508,1705,0,0
279654555,1511,1708,0,0
279656555,1510,1704,0,0
279658555,1505,1703,0,0
279660555,1508,1706,0,0
279662555,1508,1706,0,0
279664555,1492,1709,0,0
279666555,1472,1707,0,0
279668555,1476,1705,0,0
279670555,1483,1701,0,0
279672555,1487,1696,0,0
279674555,1482,1704,0,0
279676555,1487,1705,0,0
279678555,1487,1703,0,0
279680555,1483,1713,0,0
279682555,1492,1706,0,0
279684555,1488,1701,0,0
279686555,1486,1700,0,0
279688555,1485,1704,0,0
279690555,1487,1704,0,0
279692555,1487,1699,0,0
279694555,1490,1707,0,0
279696555,1490,1695,0,0
279698555,1487,1701,0,0
279700555,1491,1701,0,0
279702555,1487,1703,0,0
279704555,1495,1703,0,0
279706555,1494,1700,0,0
279708555,1488,1701,0,0
279710555,1488,1704,0,0
279712555,1496,1706,0,0
279714555,1487,1705,0,0
279716555,1497,1704,0,0
279718555,1487,1702,0,0
279720555,1492,1710,0,0
279722555,1488,1701,0,0
279724555,1488,1697,0,0
279726555,1488,1702,0,0
279728555,1494,1702,0,0
279730555,1497,1706,0,0
