T_US,HALL_INF_MV,HALL_SUP_MV,PWM,SYNC_PULSE
3990905258,1492,1687,0,0
3990907258,1494,1693,0,0
3990909258,1496,1692,0,0
3990911258,1491,1695,0,0
3990913258,1496,1693,0,0
3990915258,1497,1692,0,0
3990917258,1495,1690,0,0
3990919258,1487,1694,0,0
3990921258,1499,1693,0,0
3990923258,1494,1689,0,0
3990925258,1492,1689,0,0
3990927258,1492,1692,0,0
3990929258,1492,1692,0,0
3990931258,1492,1693,0,0
3990933258,1492,1697,0,0
3990935258,1488,1686,0,0
3990937258,1496,1695,0,0
3990939258,1492,1689,0,0
3990941258,1496,1692,0,0
3990943258,1491,1692,0,0
3990945258,1498,1690,0,0
3990947258,1492,1688,0,0
3990949258,1494,1697,0,0
3990951258,1489,1692,0,0
3990953258,1498,1692,0,0
3990955258,1494,1692,0,0
3990957258,1491,1687,0,0
3990959258,1492,1692,0,0
3990961258,1496,1701,0,0
3990963258,1494,1691,0,0
3990965258,1497,1692,0,0
3990967258,1492,1701,0,0
3990969258,1487,1691,0,0
3990971258,1492,1688,0,0
3990973258,1492,1693,0,0
3990975258,1496,1701,0,0
3990977258,1492,1694,0,0
3990979258,1487,1684,0,0
3990981258,1496,1692,0,0
3990983258,1491,1685,0,0
3990985258,1501,1692,0,0
3990987258,1500,1692,0,0
3990989258,1501,1681,0,0
3990991258,1494,1691,0,0
3990993258,1494,1692,0,0
3990995258,1493,1692,0,0
3990997258,1489,1692,0,0
3990999258,1498,1685,0,0
3991001258,1492,1692,0,0
3991003258,1488,1685,0,0
3991005258,1497,1691,0,0
3991007258,1497,1689,0,0
3991009258,1499,1692,0,0
3991011258,1498,1696,0,0
3991013258,1489,1692,0,0
3991015258,1496,1689,0,0
3991017258,1496,1684,0,0
3991019258,1492,1694,0,0
3991021258,1500,1689,0,0
3991023258,1501,1693,0,0
3991025258,1488,1686,0,0
3991027258,1490,1690,0,0
3991029258,1495,1692,0,0
3991031258,1492,1691,0,0
3991033258,1489,1688,0,0
3991035258,1498,1694,0,0
3991037258,1500,1694,0,0
3991039258,1487,1695,0,0
3991041258,1496,1693,0,0
3991043258,1491,1689,0,0
3991045258,1497,1692,0,0
