frame,rank,x_center_px,y_center_px,radius_px,x_left_px,y_top_px,x_right_px,y_bottom_px,confidence,method,area,circularity,fill_ratio,brightness,motion,template_score
191,1,503.0,186.0,74.0,429.0,112.0,577.0,260.0,0.5179596224794305,hough,17203.36137105771,1.0,0.78,169.54876984819404,18.572209620194265,0.0
191,2,357.0,240.0,80.0,277.0,160.0,437.0,320.0,0.4841705316835269,hough,20106.192982974677,1.0,0.78,207.5380708132065,11.570240525870226,0.0
192,0,256.0,222.0,49.0,207.0,173.0,305.0,271.0,0.7280380363669245,hough,7542.963961269093,1.0,0.78,215.2859800664452,22.83468438538206,0.0
192,1,513.0,193.0,63.0,450.0,130.0,576.0,256.0,0.5833592099093293,hough,12468.981242097889,1.0,0.78,186.90845579378464,9.583072352043684,0.0
192,2,364.0,268.0,75.0,289.0,193.0,439.0,343.0,0.5144501994489681,hough,17671.458676442588,1.0,0.78,207.45309934899518,9.716784602320974,0.0
192,3,354.0,163.0,79.0,275.0,84.0,433.0,242.0,0.48627637430394427,hough,19606.6797510539,1.0,0.78,205.6711957909792,10.629820707973643,0.0
193,0,509.0,183.0,74.0,435.0,109.0,583.0,257.0,0.5088872215479069,hough,17203.36137105771,1.0,0.78,170.2370732274763,15.9729541092305,0.0
193,1,360.0,265.0,78.0,282.0,187.0,438.0,343.0,0.49267870750509996,hough,19113.4497044403,1.0,0.78,207.32257051651055,9.915327855984092,0.0
193,2,353.0,148.0,79.0,274.0,69.0,432.0,227.0,0.48822154405596424,hough,19606.6797510539,1.0,0.78,198.57077182407926,13.00485263319201,0.0
194,0,256.0,256.0,50.0,206.0,206.0,306.0,306.0,0.7521210078278051,hough,7853.981633974483,1.0,0.78,214.5154875717017,27.468196303377944,0.0
194,1,328.0,150.0,71.0,257.0,79.0,399.0,221.0,0.5404722003467102,hough,15836.768566746148,1.0,0.78,204.96053879719216,9.347435654208562,0.0
194,2,503.0,187.0,74.0,429.0,113.0,577.0,261.0,0.5145691708820523,hough,17203.36137105771,1.0,0.78,169.06165299831326,17.795440004653056,0.0
194,3,357.0,263.0,80.0,277.0,183.0,437.0,343.0,0.47823735638661663,hough,20106.192982974677,1.0,0.78,207.25068472685624,10.063194064040635,0.0
195,0,364.0,256.0,74.0,290.0,182.0,438.0,330.0,0.5247460868179723,hough,17203.36137105771,1.0,0.78,208.7237247717094,10.140115163147792,0.0
195,1,503.0,187.0,74.0,429.0,113.0,577.0,261.0,0.5141405550979268,hough,17203.36137105771,1.0,0.78,168.93392659803408,17.71453498516838,0.0
195,2,224.0,261.0,83.0,141.0,178.0,307.0,344.0,0.46118200855589936,hough,21642.431790580085,1.0,0.78,144.0442881397041,28.00979869027407,0.0
195,3,351.0,162.0,83.0,268.0,79.0,434.0,245.0,0.45808579840758623,hough,21642.431790580085,1.0,0.78,202.98469647232884,11.774885570299135,0.0
196,0,525.0,168.0,53.0,472.0,115.0,578.0,221.0,0.6455807286961053,hough,8824.73376393373,1.0,0.78,185.27029174707687,6.703258031558634,0.0
196,1,364.0,256.0,74.0,290.0,182.0,438.0,330.0,0.5248067205346126,hough,17203.36137105771,1.0,0.78,208.7008084685628,10.162275344616996,0.0
196,2,293.0,269.0,79.0,214.0,190.0,372.0,348.0,0.5073393851700367,hough,19606.6797510539,1.0,0.78,211.1202431424631,14.822036062726669,0.0
196,3,371.0,185.0,84.0,287.0,101.0,455.0,269.0,0.4582903556142706,hough,22167.077763729583,1.0,0.78,196.5398725884426,15.504405186825101,0.0
196,4,221.0,234.0,84.0,137.0,150.0,305.0,318.0,0.45461248698479567,hough,22167.077763729583,1.0,0.78,145.2776624003864,27.925525235450376,0.0
197,0,257.0,223.0,49.0,208.0,174.0,306.0,272.0,0.7241024165375973,hough,7542.963961269093,1.0,0.78,215.06259136212626,21.84358803986711,0.0
197,1,524.0,169.0,54.0,470.0,115.0,578.0,223.0,0.6384957777126012,hough,9160.884177867836,1.0,0.78,185.68540185893931,6.695462001093493,0.0
197,2,297.0,267.0,78.0,219.0,189.0,375.0,345.0,0.502946767212106,hough,19113.4497044403,1.0,0.78,211.09278350515464,11.66780051284735,0.0
197,3,377.0,258.0,84.0,293.0,174.0,461.0,342.0,0.4553048537507593,hough,22167.077763729583,1.0,0.78,190.3664663624452,16.32223376858085,0.0
197,4,350.0,168.0,84.0,266.0,84.0,434.0,252.0,0.4481287711910467,hough,22167.077763729583,1.0,0.78,205.5036371029684,10.451181493697193,0.0
198,0,252.0,195.0,51.0,201.0,144.0,303.0,246.0,0.7442774788063697,hough,8171.282491987052,1.0,0.78,208.57800073412457,24.9388229536278,0.0
198,1,516.0,172.0,62.0,454.0,110.0,578.0,234.0,0.585043486023406,hough,12076.282160399165,1.0,0.78,184.76096509410496,8.603598374927452,0.0
198,2,293.0,269.0,79.0,214.0,190.0,372.0,348.0,0.507827417845435,hough,19606.6797510539,1.0,0.78,211.00766205240842,14.981611074219748,0.0
198,3,378.0,268.0,82.0,296.0,186.0,460.0,350.0,0.465269839303054,hough,21124.069002737768,1.0,0.78,186.99331785223447,15.881332638263588,0.0
198,4,351.0,163.0,83.0,268.0,80.0,434.0,246.0,0.4578217907979771,hough,21642.431790580085,1.0,0.78,203.39608858477044,11.59693004762125,0.0
198,5,509.0,300.0,84.0,425.0,216.0,593.0,384.0,0.34767088978248545,hough,22167.077763729583,1.0,0.78,90.92942664799168,13.616455067094384,0.0
199,0,524.0,169.0,54.0,470.0,115.0,578.0,223.0,0.638618289210366,hough,9160.884177867836,1.0,0.78,185.6066703116457,6.748715144887917,0.0
199,1,364.0,256.0,74.0,290.0,182.0,438.0,330.0,0.5249951151502963,hough,17203.36137105771,1.0,0.78,208.59530041295875,10.240097714186005,0.0
199,2,297.0,268.0,76.0,221.0,192.0,373.0,344.0,0.5163148336007588,hough,18145.839167134644,1.0,0.78,211.13053793103447,11.242648275862068,0.0
199,3,363.0,162.0,84.0,279.0,78.0,447.0,246.0,0.457676128831975,hough,22167.077763729583,1.0,0.78,194.98549676952965,15.74698414132743,0.0
199,4,221.0,262.0,84.0,137.0,178.0,305.0,346.0,0.4508019091192616,hough,22167.077763729583,1.0,0.78,140.9517507848346,28.040328423086212,0.0
200,0,364.0,255.0,74.0,290.0,181.0,438.0,329.0,0.5252890645802399,hough,17203.36137105771,1.0,0.78,208.5022392834293,10.342813935904147,0.0
200,1,509.0,183.0,74.0,435.0,109.0,583.0,257.0,0.5084352848842169,hough,17203.36137105771,1.0,0.78,169.8504042342814,15.953527598441227,0.0
200,2,344.0,168.0,84.0,260.0,84.0,428.0,252.0,0.44601337677954334,hough,22167.077763729583,1.0,0.78,206.3960150002259,9.653774906248588,0.0
201,0,252.0,193.0,51.0,201.0,142.0,303.0,244.0,0.7432019353502746,hough,8171.282491987052,1.0,0.78,208.2451976018598,24.73901872017619,0.0
201,1,524.0,169.0,54.0,470.0,115.0,578.0,223.0,0.6382543809351915,hough,9160.884177867836,1.0,0.78,185.59518862766538,6.654674685620558,0.0
201,2,294.0,262.0,75.0,219.0,187.0,369.0,337.0,0.5260259432760772,hough,17671.458676442588,1.0,0.78,212.90455703368244,11.378431927540333,0.0
201,3,354.0,159.0,79.0,275.0,80.0,433.0,238.0,0.4880688075514426,hough,19606.6797510539,1.0,0.78,203.66470858660674,11.632374725443121,0.0
201,4,377.0,258.0,83.0,294.0,175.0,460.0,341.0,0.4625929279966728,hough,21642.431790580085,1.0,0.78,190.86083499005966,16.146423782884092,0.0
202,0,267.0,180.0,67.0,200.0,113.0,334.0,247.0,0.6117698189117612,hough,14102.60942196458,1.0,0.78,205.60477510125773,20.23150714133447,0.0
202,1,508.0,183.0,74.0,434.0,109.0,582.0,257.0,0.5100437484290019,hough,17203.36137105771,1.0,0.78,169.97109288663992,16.350898621532018,0.0
202,2,296.0,262.0,82.0,214.0,180.0,378.0,344.0,0.4813414616869017,hough,21124.069002737768,1.0,0.78,211.59106203497464,13.736315814416377,0.0
202,3,372.0,258.0,84.0,288.0,174.0,456.0,342.0,0.45597029941214856,hough,22167.077763729583,1.0,0.78,194.15682465097365,15.508742601545203,0.0
202,4,342.0,163.0,84.0,258.0,79.0,426.0,247.0,0.44729756625617434,hough,22167.077763729583,1.0,0.78,204.78023765418152,10.418650883296435,0.0
202,5,224.0,309.0,84.0,140.0,225.0,308.0,393.0,0.4044006882857427,hough,22167.077763729583,1.0,0.78,109.4638846593072,23.898791397030834,0.0
203,0,298.0,274.0,70.0,228.0,204.0,368.0,344.0,0.5575325212483773,hough,15393.804002589986,1.0,0.78,209.19690366226502,10.799258440122292,0.0
203,1,364.0,265.0,76.0,288.0,189.0,440.0,341.0,0.508379786947615,hough,18145.839167134644,1.0,0.78,205.9488551724138,10.481324137931034,0.0
203,2,502.0,179.0,78.0,424.0,101.0,580.0,257.0,0.4821195109864695,hough,19113.4497044403,1.0,0.78,162.11858286671202,18.91757810455806,0.0
203,3,222.0,259.0,84.0,138.0,175.0,306.0,343.0,0.45051061470440024,hough,22167.077763729583,1.0,0.78,141.9825581395349,27.693157793580625,0.0
203,4,350.0,163.0,84.0,266.0,79.0,434.0,247.0,0.45043423645762143,hough,22167.077763729583,1.0,0.78,202.36786698594858,11.885781412370667,0.0
204,0,250.0,223.0,48.0,202.0,175.0,298.0,271.0,0.7426297237278594,hough,7238.229473870883,1.0,0.78,214.32690974629142,28.96658810481076,0.0
204,1,270.0,269.0,63.0,207.0,206.0,333.0,332.0,0.656655746061733,hough,12468.981242097889,1.0,0.78,210.9289327872802,22.84895205974464,0.0
204,2,524.0,168.0,54.0,470.0,114.0,578.0,222.0,0.6358486974480186,hough,9160.884177867836,1.0,0.78,184.48944778567522,6.3022416621104425,0.0
204,3,359.0,262.0,83.0,276.0,179.0,442.0,345.0,0.4597671886343968,hough,21642.431790580085,1.0,0.78,202.56253178602802,12.333626150076286,0.0
204,4,353.0,167.0,84.0,269.0,83.0,437.0,251.0,0.4508294408503169,hough,22167.077763729583,1.0,0.78,203.16500248497718,11.782767812768263,0.0
205,0,254.0,221.0,51.0,203.0,170.0,305.0,272.0,0.7556614325469262,hough,8171.282491987052,1.0,0.78,212.61030221460908,26.920347485623395,0.0
205,1,503.0,187.0,74.0,429.0,113.0,577.0,261.0,0.5109953711824482,hough,17203.36137105771,1.0,0.78,167.2925027627523,17.30494968882685,0.0
205,2,315.0,264.0,80.0,235.0,184.0,395.0,344.0,0.4792084845918951,hough,20106.192982974677,1.0,0.78,208.8107663960958,9.91429709675813,0.0
205,3,345.0,160.0,84.0,261.0,76.0,429.0,244.0,0.44931369557420986,hough,22167.077763729583,1.0,0.78,201.8826638955406,11.713820991279988,0.0
206,0,524.0,168.0,54.0,470.0,114.0,578.0,222.0,0.6358226331677412,hough,9160.884177867836,1.0,0.78,184.53187534171678,6.284199015855659,0.0
206,1,374.0,263.0,78.0,296.0,185.0,452.0,341.0,0.501843728555647,hough,19113.4497044403,1.0,0.78,196.19556230048667,15.268355225286514,0.0
206,2,345.0,160.0,84.0,261.0,76.0,429.0,244.0,0.44937507583950437,hough,22167.077763729583,1.0,0.78,201.9183120227714,11.720869290200152,0.0
207,0,256.0,222.0,49.0,207.0,173.0,305.0,271.0,0.7281341375981145,hough,7542.963961269093,1.0,0.78,214.07003322259138,23.178205980066448,0.0
207,1,524.0,168.0,54.0,470.0,114.0,578.0,222.0,0.6357984154981693,hough,9160.884177867836,1.0,0.78,184.54565336249317,6.274138873701476,0.0
207,2,364.0,267.0,75.0,289.0,192.0,439.0,342.0,0.5145911908299531,hough,17671.458676442588,1.0,0.78,206.25247664874044,10.068270591565243,0.0
207,3,353.0,167.0,84.0,269.0,83.0,437.0,251.0,0.4509088792809099,hough,22167.077763729583,1.0,0.78,203.12592057109293,11.814168888085662,0.0
208,0,256.0,221.0,49.0,207.0,172.0,305.0,270.0,0.7276505599810212,hough,7542.963961269093,1.0,0.78,213.94073089700998,23.083056478405318,0.0
208,1,525.0,167.0,53.0,472.0,114.0,578.0,220.0,0.6431087887906166,hough,8824.73376393373,1.0,0.78,184.19094108298333,6.32625723691679,0.0
208,2,358.0,249.0,80.0,278.0,169.0,438.0,329.0,0.4821161802382528,hough,20106.192982974677,1.0,0.78,206.9245555500224,11.182809621034808,0.0
208,3,350.0,168.0,84.0,266.0,84.0,434.0,252.0,0.4485731967360806,hough,22167.077763729583,1.0,0.78,204.62693715266795,10.79889757375864,0.0
209,0,255.0,205.0,49.0,206.0,156.0,304.0,254.0,0.720257934093457,hough,7542.963961269093,1.0,0.78,211.11122923588042,21.851428571428574,0.0
209,1,525.0,167.0,52.0,473.0,115.0,577.0,219.0,0.6503050496071037,hough,8494.8665353068,1.0,0.78,185.339531599388,5.954925267741556,0.0
209,2,364.0,265.0,76.0,288.0,189.0,440.0,341.0,0.5082852798482234,hough,18145.839167134644,1.0,0.78,205.84739310344827,10.482648275862068,0.0
209,3,288.0,255.0,83.0,205.0,172.0,371.0,338.0,0.49156641380321975,hough,21642.431790580085,1.0,0.78,210.7305931850756,18.677978639789174,0.0
209,4,340.0,155.0,78.0,262.0,77.0,418.0,233.0,0.49137303488804956,hough,19113.4497044403,1.0,0.78,203.5943796117013,10.541838924067193,0.0
210,0,256.0,221.0,49.0,207.0,172.0,305.0,270.0,0.7278342646256697,hough,7542.963961269093,1.0,0.78,213.9974750830565,23.117209302325584,0.0
210,1,524.0,168.0,54.0,470.0,114.0,578.0,222.0,0.636042409323146,hough,9160.884177867836,1.0,0.78,184.74182613449972,6.287916894477856,0.0
210,2,360.0,264.0,78.0,282.0,186.0,438.0,342.0,0.4929739500199195,hough,19113.4497044403,1.0,0.78,206.19352137736146,10.289235438798471,0.0
210,3,340.0,155.0,78.0,262.0,77.0,418.0,233.0,0.491342110644366,hough,19113.4497044403,1.0,0.78,203.76100266889947,10.49003087550369,0.0
211,0,256.0,221.0,49.0,207.0,172.0,305.0,270.0,0.7279285646712694,hough,7542.963961269093,1.0,0.78,214.02046511627907,23.136345514950168,0.0
211,1,524.0,168.0,54.0,470.0,114.0,578.0,222.0,0.6360179852834371,hough,9160.884177867836,1.0,0.78,184.7507927829415,6.279059595407326,0.0
211,2,299.0,273.0,84.0,215.0,189.0,383.0,357.0,0.4605308770431015,hough,22167.077763729583,1.0,0.78,203.17851172457415,14.36628563683188,0.0
211,3,346.0,162.0,84.0,262.0,78.0,430.0,246.0,0.44966530102007496,hough,22167.077763729583,1.0,0.78,202.96489404960917,11.524646455518907,0.0
212,0,509.0,180.0,72.0,437.0,108.0,581.0,252.0,0.5205247289928767,hough,16286.016316209487,1.0,0.78,174.10381134166613,14.085278000123145,0.0
212,1,293.0,264.0,79.0,214.0,185.0,372.0,343.0,0.5055925962210199,hough,19606.6797510539,1.0,0.78,210.7923583797313,14.44194718291873,0.0
212,2,363.0,157.0,84.0,279.0,73.0,447.0,241.0,0.45816665712660737,hough,22167.077763729583,1.0,0.78,192.25066642569917,16.592780011747163,0.0
212,3,377.0,259.0,84.0,293.0,175.0,461.0,343.0,0.455091390445589,hough,22167.077763729583,1.0,0.78,188.6021777436407,16.726562147020285,0.0
213,0,256.0,221.0,48.0,208.0,173.0,304.0,269.0,0.7165587339843951,hough,7238.229473870883,1.0,0.78,214.4156384306114,21.991127131568003,0.0
213,1,522.0,169.0,55.0,467.0,114.0,577.0,224.0,0.6295010879041163,hough,9503.317777109125,1.0,0.78,185.9215996623404,6.225176743695262,0.0
213,2,364.0,255.0,74.0,290.0,181.0,438.0,329.0,0.5253901317040011,hough,17203.36137105771,1.0,0.78,207.69051358110858,10.581981038794858,0.0
213,3,330.0,154.0,76.0,254.0,78.0,406.0,230.0,0.5049909931680341,hough,18145.839167134644,1.0,0.78,203.7966896551724,10.140303448275862,0.0
214,0,256.0,221.0,48.0,208.0,173.0,304.0,269.0,0.7166467762718771,hough,7238.229473870883,1.0,0.78,214.38347428254542,22.023014002495493,0.0
214,1,522.0,171.0,56.0,466.0,115.0,578.0,227.0,0.6225783681300723,hough,9852.03456165759,1.0,0.78,185.83941086846116,6.390655154900966,0.0
214,2,364.0,255.0,74.0,290.0,181.0,438.0,329.0,0.5254597735897206,hough,17203.36137105771,1.0,0.78,207.68056767289013,10.603152445762811,0.0
214,3,346.0,163.0,84.0,262.0,79.0,430.0,247.0,0.4494477204487871,hough,22167.077763729583,1.0,0.78,203.19522884380788,11.406406722992815,0.0
215,0,256.0,221.0,48.0,208.0,173.0,304.0,269.0,0.7166527397691573,hough,7238.229473870883,1.0,0.78,214.5619021211701,21.977956467489257,0.0
215,1,320.0,258.0,72.0,248.0,186.0,392.0,330.0,0.539743314308907,hough,16286.016316209487,1.0,0.78,211.78843667261867,9.358044455390678,0.0
215,2,506.0,184.0,72.0,434.0,112.0,578.0,256.0,0.5254572044151617,hough,16286.016316209487,1.0,0.78,174.13730681608274,15.391847792623606,0.0
215,3,330.0,154.0,76.0,254.0,78.0,406.0,230.0,0.5049567294763505,hough,18145.839167134644,1.0,0.78,203.71657931034483,10.152110344827586,0.0
216,0,242.0,253.0,63.0,179.0,190.0,305.0,316.0,0.6648049872084445,hough,12468.981242097889,1.0,0.78,181.85979282100698,32.621858186782305,0.0
216,1,521.0,172.0,58.0,463.0,114.0,579.0,230.0,0.6087494521566648,hough,10568.317686676064,1.0,0.78,184.8647342995169,6.937861134792081,0.0
216,2,360.0,267.0,78.0,282.0,189.0,438.0,345.0,0.4921912370184491,hough,19113.4497044403,1.0,0.78,205.43518760793344,10.2787691663614,0.0
216,3,350.0,163.0,84.0,266.0,79.0,434.0,247.0,0.4510196235515092,hough,22167.077763729583,1.0,0.78,202.37392129399538,12.040301811774272,0.0
217,0,522.0,169.0,55.0,467.0,114.0,577.0,224.0,0.6297577748882905,hough,9503.317777109125,1.0,0.78,185.72048116492562,6.346206605465865,0.0
217,1,360.0,267.0,78.0,282.0,189.0,438.0,345.0,0.4921266385693044,hough,19113.4497044403,1.0,0.78,205.39892197393897,10.271024124757968,0.0
217,2,288.0,255.0,83.0,205.0,172.0,371.0,338.0,0.4914220576419656,hough,21642.431790580085,1.0,0.78,211.03837440473438,18.55901798511258,0.0
217,3,353.0,163.0,80.0,273.0,83.0,433.0,243.0,0.4792866911396902,hough,20106.192982974677,1.0,0.78,204.3809571236492,11.093272247398039,0.0
218,0,252.0,207.0,51.0,201.0,156.0,303.0,258.0,0.7536516975994785,hough,8171.282491987052,1.0,0.78,210.2847179738162,26.99241404624985,0.0
218,1,506.0,185.0,72.0,434.0,113.0,578.0,257.0,0.5252847514366796,hough,16286.016316209487,1.0,0.78,173.82975186257002,15.426266855489192,0.0
218,2,327.0,268.0,78.0,249.0,190.0,405.0,346.0,0.4926694802546205,hough,19113.4497044403,1.0,0.78,207.5649693861531,9.849495002354912,0.0
218,3,221.0,262.0,84.0,137.0,178.0,305.0,346.0,0.4513369520424922,hough,22167.077763729583,1.0,0.78,140.71697657570635,28.24438541415117,0.0
218,4,350.0,169.0,84.0,266.0,85.0,434.0,253.0,0.4481340711468398,hough,22167.077763729583,1.0,0.78,204.80359643970542,10.635611982108163,0.0
219,0,256.0,223.0,49.0,207.0,174.0,305.0,272.0,0.7281292486657975,hough,7542.963961269093,1.0,0.78,214.47016611295683,23.07229235880399,0.0
219,1,321.0,258.0,72.0,249.0,186.0,393.0,330.0,0.5390446528481401,hough,16286.016316209487,1.0,0.78,211.64386429407054,9.209531432793547,0.0
219,2,506.0,185.0,72.0,434.0,113.0,578.0,257.0,0.5252071684978332,hough,16286.016316209487,1.0,0.78,173.79607167046362,15.414383350778891,0.0
219,3,339.0,163.0,84.0,255.0,79.0,423.0,247.0,0.44608190965964517,hough,22167.077763729583,1.0,0.78,204.13649301947316,10.262775041792798,0.0
220,0,257.0,222.0,49.0,208.0,173.0,306.0,271.0,0.7222395346406525,hough,7542.963961269093,1.0,0.78,214.16584717607975,21.581262458471762,0.0
220,1,504.0,186.0,74.0,430.0,112.0,578.0,260.0,0.509922074708621,hough,17203.36137105771,1.0,0.78,168.15773861455244,16.79253184435526,0.0
220,2,356.0,211.0,80.0,276.0,131.0,436.0,291.0,0.48034689608417486,hough,20106.192982974677,1.0,0.78,206.9162890294308,10.713161695134705,0.0
221,0,251.0,225.0,47.0,204.0,178.0,298.0,272.0,0.7287114239375378,hough,6939.778171779853,1.0,0.78,215.4058662043057,26.963011125559888,0.0
221,1,506.0,185.0,72.0,434.0,113.0,578.0,257.0,0.5235148375416838,hough,16286.016316209487,1.0,0.78,173.55316790838,15.026599347330828,0.0
221,2,298.0,265.0,78.0,220.0,187.0,376.0,343.0,0.4998626414690775,hough,19113.4497044403,1.0,0.78,210.28693285886231,11.056046888900518,0.0
221,3,354.0,145.0,79.0,275.0,66.0,433.0,224.0,0.48652750057556954,hough,19606.6797510539,1.0,0.78,196.45032436021862,13.107473055115696,0.0
222,0,257.0,221.0,49.0,208.0,172.0,306.0,270.0,0.7208821702995671,hough,7542.963961269093,1.0,0.78,214.116146179402,21.23229235880399,0.0
222,1,504.0,184.0,71.0,433.0,113.0,575.0,255.0,0.5330819806466124,hough,15836.768566746148,1.0,0.78,174.82204515272244,15.256055144501358,0.0
222,2,356.0,210.0,80.0,276.0,130.0,436.0,290.0,0.48019623298541114,hough,20106.192982974677,1.0,0.78,206.9955679498033,10.652258353667646,0.0
222,3,300.0,273.0,84.0,216.0,189.0,384.0,357.0,0.4571591317652226,hough,22167.077763729583,1.0,0.78,203.26051597162606,13.445714543893732,0.0
223,0,242.0,245.0,57.0,185.0,188.0,299.0,302.0,0.7127155243006964,hough,10207.034531513238,1.0,0.78,188.40592796152714,31.74629502404554,0.0
223,1,504.0,186.0,74.0,430.0,112.0,578.0,260.0,0.5083825801810944,hough,17203.36137105771,1.0,0.78,167.90717152329435,16.44750770662479,0.0
223,2,383.0,250.0,78.0,305.0,172.0,461.0,328.0,0.502049076564336,hough,19113.4497044403,1.0,0.78,189.44659584488983,17.087550368936103,0.0
223,3,342.0,163.0,84.0,258.0,79.0,426.0,247.0,0.4461781061828033,hough,22167.077763729583,1.0,0.78,204.05557312610128,10.309582975647222,0.0
224,0,252.0,197.0,54.0,198.0,143.0,306.0,251.0,0.7280397613530776,hough,9160.884177867836,1.0,0.78,204.65226899945324,25.615199562602516,0.0
224,1,286.0,148.0,74.0,212.0,74.0,360.0,222.0,0.5167924138115163,hough,17203.36137105771,1.0,0.78,199.45099749898213,10.443378119001919,0.0
224,2,293.0,264.0,78.0,215.0,186.0,371.0,342.0,0.5095514802156285,hough,19113.4497044403,1.0,0.78,210.66319535297504,13.541367941807525,0.0
224,3,509.0,181.0,74.0,435.0,107.0,583.0,255.0,0.5027618561746303,hough,17203.36137105771,1.0,0.78,168.81666957482696,14.71087070319316,0.0
224,4,369.0,243.0,84.0,285.0,159.0,453.0,327.0,0.4577299201718517,hough,22167.077763729583,1.0,0.78,197.17381285862737,15.189219717164415,0.0
225,0,524.0,168.0,55.0,469.0,113.0,579.0,223.0,0.6273698341152736,hough,9503.317777109125,1.0,0.78,184.02943969610638,6.151524744117337,0.0
225,1,357.0,156.0,78.0,279.0,78.0,435.0,234.0,0.49682116193833586,hough,19113.4497044403,1.0,0.78,201.7594850593961,12.474383798210267,0.0
225,2,299.0,263.0,79.0,220.0,184.0,378.0,342.0,0.49206163326629204,hough,19606.6797510539,1.0,0.78,210.07963426469837,11.020023496960718,0.0
225,3,375.0,276.0,84.0,291.0,192.0,459.0,360.0,0.4416720020423264,hough,22167.077763729583,1.0,0.78,179.3064202774138,15.57832196268016,0.0
226,0,255.0,220.0,51.0,204.0,169.0,306.0,271.0,0.7478099284312705,hough,8171.282491987052,1.0,0.78,211.97283739141074,24.993270524899057,0.0
226,1,251.0,157.0,52.0,199.0,105.0,303.0,209.0,0.719703092630362,hough,8494.8665353068,1.0,0.78,196.6239849358597,21.510886195127693,0.0
226,2,502.0,184.0,76.0,426.0,108.0,578.0,260.0,0.49146373150474804,hough,18145.839167134644,1.0,0.78,163.31779310344828,17.11575172413793,0.0
226,3,360.0,262.0,79.0,281.0,183.0,439.0,341.0,0.4857478667115014,hough,19606.6797510539,1.0,0.78,205.91306124533892,10.425652551463452,0.0
226,4,350.0,162.0,84.0,266.0,78.0,434.0,246.0,0.4497057328391225,hough,22167.077763729583,1.0,0.78,202.62472326390457,11.6243618126779,0.0
227,0,257.0,220.0,49.0,208.0,171.0,306.0,269.0,0.7209317208174488,hough,7542.963961269093,1.0,0.78,213.50538205980067,21.405182724252494,0.0
227,1,525.0,166.0,53.0,472.0,113.0,578.0,219.0,0.6420771900914253,hough,8824.73376393373,1.0,0.78,184.69667385628335,5.918946531955955,0.0
227,2,365.0,265.0,75.0,290.0,190.0,440.0,340.0,0.5145915709990034,hough,17671.458676442588,1.0,0.78,206.4048683838098,10.028530993489952,0.0
227,3,357.0,154.0,78.0,279.0,76.0,435.0,232.0,0.497137329302241,hough,19113.4497044403,1.0,0.78,201.09655136323198,12.732011094248783,0.0
228,0,258.0,221.0,49.0,209.0,172.0,307.0,270.0,0.7164998597009091,hough,7542.963961269093,1.0,0.78,213.41222591362128,20.247707641196016,0.0
228,1,507.0,184.0,74.0,433.0,110.0,581.0,258.0,0.5063725524452283,hough,17203.36137105771,1.0,0.78,167.90170418193452,15.912929680684,0.0
228,2,354.0,121.0,79.0,275.0,42.0,433.0,200.0,0.4812942955957679,hough,19606.6797510539,1.0,0.78,186.1134468825124,14.414403355327092,0.0
228,3,359.0,258.0,82.0,277.0,176.0,441.0,340.0,0.4661354775824405,hough,21124.069002737768,1.0,0.78,204.69423250082934,11.484479408558835,0.0
229,0,257.0,220.0,50.0,207.0,170.0,307.0,270.0,0.7308402026440362,hough,7853.981633974483,1.0,0.78,212.77756532823452,22.24767367750159,0.0
229,1,252.0,174.0,51.0,201.0,123.0,303.0,225.0,0.7259187180134192,hough,8171.282491987052,1.0,0.78,201.76324483053958,21.824788939190015,0.0
229,2,297.0,264.0,76.0,221.0,188.0,373.0,340.0,0.515239085122057,hough,18145.839167134644,1.0,0.78,210.06113103448274,11.235365517241378,0.0
229,3,507.0,184.0,74.0,433.0,110.0,581.0,258.0,0.5066748286223774,hough,17203.36137105771,1.0,0.78,167.8044553015762,16.01896120514163,0.0
229,4,350.0,160.0,84.0,266.0,76.0,434.0,244.0,0.450035354431581,hough,22167.077763729583,1.0,0.78,202.35105950390817,11.783806985044954,0.0
230,0,258.0,220.0,49.0,209.0,171.0,307.0,269.0,0.7162787372984598,hough,7542.963961269093,1.0,0.78,213.2237873754153,20.238006644518272,0.0
230,1,356.0,263.0,78.0,278.0,185.0,434.0,341.0,0.4932570626893423,hough,19113.4497044403,1.0,0.78,206.29493955727668,10.338217593803966,0.0
230,2,500.0,183.0,79.0,421.0,104.0,579.0,262.0,0.4676340536836085,hough,19606.6797510539,1.0,0.78,157.32308320988915,18.298564642182154,0.0
230,3,353.0,159.0,83.0,270.0,76.0,436.0,242.0,0.45847081276285906,hough,21642.431790580085,1.0,0.78,201.91719450737438,12.156641546072404,0.0
231,0,257.0,203.0,48.0,209.0,155.0,305.0,251.0,0.6970614788921461,hough,7238.229473870883,1.0,0.78,210.44516844586164,17.82989047553029,0.0
231,1,324.0,251.0,75.0,249.0,176.0,399.0,326.0,0.5166113800264922,hough,17671.458676442588,1.0,0.78,210.90818001698273,9.389810359467875,0.0
231,2,504.0,184.0,74.0,430.0,110.0,578.0,258.0,0.5089749325178297,hough,17203.36137105771,1.0,0.78,167.55918106206013,16.696446228116095,0.0
231,3,365.0,189.0,84.0,281.0,105.0,449.0,273.0,0.45255963500632385,hough,22167.077763729583,1.0,0.78,199.2635883070528,13.26413048389283,0.0
231,4,500.0,303.0,74.0,426.0,229.0,574.0,377.0,0.4140737087525718,hough,17203.36137105771,1.0,0.78,83.28145175362066,13.422846507299482,0.0
