frame,decisao,explicacao,confianca_selecionada,topo_ruler_mm,bbox_altura_px,bbox_largura_px,bbox_aspect,area_px,componentes_encontrados_na_mascara,componentes_rejeitados,candidatos_aceitos_no_frame,threshold_usado,percentil_escuro_q
392,candidato_selecionado,OK,0.9241849325550447,27.421875,237.0,154.0,0.6497890295358649,26110.0,6,5,1,75.0,34.0
393,candidato_selecionado,OK,0.9205370247983985,27.421875,239.0,154.0,0.6443514644351465,26264.5,6,5,1,75.0,34.0
394,candidato_selecionado,OK,0.9165656227517133,27.388020833333332,243.0,155.0,0.6378600823045267,26505.5,8,7,1,75.0,34.0
395,candidato_selecionado,OK,0.9052626398107323,27.363839285714285,248.0,155.0,0.625,26251.0,6,5,1,75.0,34.0
396,candidato_selecionado,OK,0.9279824871354633,25.779947916666664,227.0,154.0,0.6784140969162996,24839.0,10,9,1,75.0,34.0
397,candidato_selecionado,OK,0.9635445711476731,22.7367527173913,195.0,147.0,0.7538461538461538,23093.5,8,7,1,75.0,34.0
398,candidato_selecionado,OK,0.9548778539386784,21.920572916666664,196.0,145.0,0.7397959183673469,22798.5,8,7,1,75.0,34.0
399,candidato_selecionado,OK,0.9420726200890678,20.794921875,192.0,144.0,0.75,22272.5,8,7,1,75.0,35.0
400,candidato_selecionado,OK,0.8862583607404473,19.676928323412696,214.0,170.0,0.794392523364486,25062.5,7,6,1,75.0,34.0
401,candidato_selecionado,OK,0.8972318139019898,18.510416666666664,197.0,171.0,0.868020304568528,23798.0,7,6,1,75.0,32.0
402,candidato_selecionado,OK,0.882059089469233,17.209201388888886,178.0,171.0,0.9606741573033708,21825.0,7,6,1,75.0,32.0
403,candidato_selecionado,OK,0.8429390499255824,16.09657579787234,166.0,171.0,1.0301204819277108,19885.5,7,6,1,75.0,33.0
404,candidato_selecionado,OK,0.8330854202787169,15.826264880952381,160.0,171.0,1.06875,19352.5,7,6,1,75.0,35.0
405,candidato_selecionado,OK,0.8373249465944672,15.547526041666666,156.0,179.0,1.1474358974358974,19857.5,7,6,1,75.0,35.0
406,candidato_selecionado,OK,0.8376486295538854,15.211379716981131,156.0,188.0,1.205128205128205,20505.5,7,6,1,75.0,34.0
407,candidato_selecionado,OK,0.8525501806118037,15.242625175070026,158.0,189.0,1.1962025316455696,21251.5,7,6,1,75.0,33.0
408,candidato_selecionado,OK,0.8670437285672611,15.900143914473682,164.0,188.0,1.146341463414634,21829.0,7,6,1,75.0,32.0
409,candidato_selecionado,OK,0.8934424830198048,16.63773148148148,175.0,185.0,1.0571428571428572,23361.0,7,6,1,75.0,32.0
410,candidato_selecionado,OK,0.900419379504652,17.0791583994709,181.0,182.0,1.0055248618784531,24117.5,7,6,1,75.0,31.0
411,candidato_selecionado,OK,0.9035715511887414,17.537122140522875,186.0,180.0,0.967741935483871,24701.5,7,6,1,75.0,31.0
412,candidato_selecionado,OK,0.9160478488038502,17.825703581871345,190.0,171.0,0.9,25013.5,7,6,1,75.0,31.0
413,candidato_selecionado,OK,0.9163310610688196,17.878465387139105,191.0,171.0,0.8952879581151832,25076.0,7,6,1,75.0,31.0
414,candidato_selecionado,OK,0.915085285080653,17.903537595636887,190.0,171.0,0.9,24841.0,7,6,1,75.0,31.0
415,candidato_selecionado,OK,0.9129686984359313,17.74288351995511,188.0,171.0,0.9095744680851063,24374.5,7,6,1,75.0,31.0
416,candidato_selecionado,OK,0.9091938640368791,17.446678277866877,183.0,171.0,0.9344262295081968,23771.5,7,6,1,75.0,31.0
417,candidato_selecionado,OK,0.9039399155959983,16.997153585271317,176.0,171.0,0.9715909090909091,22877.5,7,6,1,75.0,32.0
418,candidato_selecionado,OK,0.8724332229981046,16.437907723063972,169.0,170.0,1.0059171597633136,21438.0,7,6,1,75.0,34.0
419,candidato_selecionado,OK,0.8474025371422106,15.890393518518518,166.0,170.0,1.0240963855421688,20631.0,8,7,1,75.0,35.0
420,candidato_selecionado,OK,0.8356180249184121,15.760351241918734,162.0,171.0,1.0555555555555556,20340.0,8,7,1,75.0,35.0
421,candidato_selecionado,OK,0.837854664037367,15.75353322072072,161.0,178.0,1.1055900621118013,20718.5,8,7,1,75.0,34.0
422,candidato_selecionado,OK,0.8493461814446065,15.569767441860465,159.0,185.0,1.1635220125786163,20811.5,9,8,1,75.0,33.0
423,candidato_selecionado,OK,0.8490829147126959,15.536791935490466,158.0,189.0,1.1962025316455696,21535.0,8,7,1,75.0,33.0
424,candidato_selecionado,OK,0.8670764046342162,15.66753810093625,160.0,188.0,1.175,21731.5,9,8,1,75.0,33.0
425,candidato_selecionado,OK,0.8806573531575839,16.03188693240454,165.0,187.0,1.1333333333333333,22387.0,9,8,1,75.0,32.0
426,candidato_selecionado,OK,0.8916154414473634,16.33412891469624,170.0,183.0,1.076470588235294,22882.5,8,7,1,75.0,32.0
427,candidato_selecionado,OK,0.8997750769405657,16.609103768783772,173.0,179.0,1.0346820809248556,23243.5,8,7,1,75.0,31.0
428,candidato_selecionado,OK,0.9260978702657483,18.492838541666664,198.0,170.0,0.8585858585858586,26941.0,7,6,1,75.0,31.0
429,candidato_selecionado,OK,0.9077504817944055,19.188515958709065,207.0,170.0,0.821256038647343,27110.0,7,6,1,75.0,32.0
430,candidato_selecionado,OK,0.9532031735279983,20.147743055555555,176.0,165.0,0.9375,22843.5,8,7,1,75.0,33.0
431,candidato_selecionado,OK,0.934929198128062,22.280401672979796,168.0,165.0,0.9821428571428571,21167.5,8,7,1,75.0,35.0
432,candidato_selecionado,OK,0.9450710410659191,25.712239583333332,207.0,178.0,0.8599033816425121,27426.5,7,6,1,75.0,34.0
433,candidato_selecionado,OK,0.9563947662144207,25.6953125,205.0,183.0,0.8926829268292683,27908.0,8,7,1,75.0,32.0
434,candidato_selecionado,OK,0.9493748786920307,25.6953125,204.0,182.0,0.8921568627450981,27205.5,8,7,1,75.0,33.0
435,candidato_selecionado,OK,0.9432331557487477,25.659577546296294,205.0,189.0,0.9219512195121952,28174.5,8,7,1,75.0,32.0
436,candidato_selecionado,OK,0.9436953081733536,25.686848958333332,205.0,193.0,0.9414634146341463,28591.5,8,7,1,75.0,32.0
437,candidato_selecionado,OK,0.9526610583774312,25.763020833333332,204.0,190.0,0.9313725490196079,27940.0,9,8,1,75.0,32.0
438,candidato_selecionado,OK,0.9524534680832845,25.66333912037037,204.0,190.0,0.9313725490196079,27850.0,9,8,1,75.0,32.0
439,candidato_selecionado,OK,0.9553735876626547,25.60503472222222,205.0,193.0,0.9414634146341463,28670.5,9,8,1,75.0,32.0
440,candidato_selecionado,OK,0.9549996475923381,25.582465277777775,205.0,192.0,0.9365853658536586,28437.0,9,8,1,75.0,32.0
441,candidato_selecionado,OK,0.9570301324769744,25.609907670454543,204.0,192.0,0.9411764705882353,28552.0,9,8,1,75.0,31.0
442,candidato_selecionado,OK,0.956651469128862,25.642838541666666,205.0,192.0,0.9365853658536586,28652.0,9,8,1,75.0,31.0
443,candidato_selecionado,OK,0.9554157554646224,25.650173611111107,205.0,193.0,0.9414634146341463,28646.5,8,7,1,75.0,31.0
444,candidato_selecionado,OK,0.9558883960150584,25.6469494047619,204.0,192.0,0.9411764705882353,28512.5,8,7,1,75.0,32.0
445,candidato_selecionado,OK,0.9555277821798007,25.672743055555557,204.0,192.0,0.9411764705882353,28509.0,9,8,1,75.0,31.0
446,candidato_selecionado,OK,0.9555147179385969,25.668229166666666,204.0,192.0,0.9411764705882353,28559.5,10,9,1,75.0,31.0
447,candidato_selecionado,OK,0.9553778264601177,25.650173611111107,205.0,192.0,0.9365853658536586,28594.5,9,8,1,75.0,31.0
448,candidato_selecionado,OK,0.9572203613388317,25.70498511904762,205.0,192.0,0.9365853658536586,28686.0,9,8,1,75.0,31.0
449,candidato_selecionado,OK,0.9564195796324989,25.668229166666666,205.0,192.0,0.9365853658536586,28693.5,8,7,1,75.0,31.0
450,candidato_selecionado,OK,0.9560194701277802,25.717881944444443,205.0,192.0,0.9365853658536586,28617.5,9,8,1,75.0,31.0
451,candidato_selecionado,OK,0.9564007456874706,25.717881944444443,205.0,192.0,0.9365853658536586,28573.0,10,9,1,75.0,31.0
452,candidato_selecionado,OK,0.9516097326070211,25.661458333333332,204.0,193.0,0.946078431372549,28648.0,9,8,1,75.0,31.0
453,candidato_selecionado,OK,0.9550166791548761,25.607775297619046,205.0,192.0,0.9365853658536586,28599.5,9,8,1,75.0,31.0
454,candidato_selecionado,OK,0.9551721134542672,25.627604166666664,204.0,192.0,0.9411764705882353,28595.5,8,7,1,75.0,31.0
455,candidato_selecionado,OK,0.9487677000452492,25.619140625,205.0,193.0,0.9414634146341463,28661.0,8,7,1,75.0,31.0
456,candidato_selecionado,OK,0.9570049403169205,25.667100694444443,204.0,192.0,0.9411764705882353,28599.5,8,7,1,75.0,31.0
457,candidato_selecionado,OK,0.9570078894406631,25.67919146825397,204.0,192.0,0.9411764705882353,28604.0,8,7,1,75.0,32.0
458,candidato_selecionado,OK,0.9568803741377018,25.650173611111107,204.0,192.0,0.9411764705882353,28578.5,9,8,1,75.0,32.0
459,candidato_selecionado,OK,0.9565388108885421,25.665219907407405,204.0,192.0,0.9411764705882353,28555.0,9,8,1,75.0,32.0
460,candidato_selecionado,OK,0.9563787477215131,25.65565476190476,204.0,192.0,0.9411764705882353,28580.0,9,8,1,75.0,32.0
461,candidato_selecionado,OK,0.9539044772736597,25.652430555555554,204.0,192.0,0.9411764705882353,28590.5,9,8,1,75.0,32.0
462,candidato_selecionado,OK,0.9458324719016473,25.59375,204.0,192.0,0.9411764705882353,28414.0,9,8,1,75.0,32.0
463,candidato_selecionado,OK,0.9537765462234558,25.59375,204.0,192.0,0.9411764705882353,28579.5,8,7,1,75.0,32.0
464,candidato_selecionado,OK,0.9478890241342282,25.610677083333332,204.0,192.0,0.9411764705882353,28366.5,8,7,1,75.0,32.0
465,candidato_selecionado,OK,0.948381261083477,25.6469494047619,204.0,192.0,0.9411764705882353,28351.5,8,7,1,75.0,32.0
466,candidato_selecionado,OK,0.9474216990490729,25.654687499999998,204.0,192.0,0.9411764705882353,28342.0,8,7,1,75.0,32.0
467,candidato_selecionado,OK,0.9476861744702131,25.639829282407405,204.0,192.0,0.9411764705882353,28361.5,8,7,1,75.0,32.0
468,candidato_selecionado,OK,0.9463479910133812,25.672743055555557,204.0,193.0,0.946078431372549,28384.0,9,8,1,75.0,32.0
469,candidato_selecionado,OK,0.9445819471188651,25.60503472222222,204.0,193.0,0.946078431372549,28346.0,9,8,1,75.0,32.0
470,candidato_selecionado,OK,0.9470101352049214,25.59375,204.0,192.0,0.9411764705882353,28345.5,8,7,1,75.0,32.0
471,candidato_selecionado,OK,0.9467077583891512,25.602213541666664,204.0,192.0,0.9411764705882353,28328.5,8,7,1,75.0,32.0
472,candidato_selecionado,OK,0.9475211058968097,25.6140625,204.0,192.0,0.9411764705882353,28336.0,8,7,1,75.0,32.0
473,candidato_selecionado,OK,0.9465907851003867,25.572206439393938,204.0,193.0,0.946078431372549,28365.5,8,7,1,75.0,32.0
474,candidato_selecionado,OK,0.9463455187537616,25.584841008771928,204.0,193.0,0.946078431372549,28403.5,9,8,1,75.0,32.0
475,candidato_selecionado,OK,0.9474028322956424,25.60503472222222,204.0,193.0,0.946078431372549,28399.5,9,8,1,75.0,32.0
476,candidato_selecionado,OK,0.94659785443137,25.585937499999996,204.0,193.0,0.946078431372549,28424.5,9,8,1,75.0,32.0
477,candidato_selecionado,OK,0.9470881740234934,25.598586309523807,204.0,193.0,0.946078431372549,28411.0,9,8,1,75.0,32.0
478,candidato_selecionado,OK,0.9482355642669974,25.598586309523807,204.0,193.0,0.946078431372549,28423.5,9,8,1,75.0,32.0
479,candidato_selecionado,OK,0.9467638029381136,25.59375,204.0,193.0,0.946078431372549,28428.0,9,8,1,75.0,32.0
480,candidato_selecionado,OK,0.9553427492470167,25.585286458333332,205.0,192.0,0.9365853658536586,28612.0,8,7,1,75.0,32.0
481,candidato_selecionado,OK,0.9465390287179081,25.5677370557598,205.0,192.0,0.9365853658536586,28421.5,8,7,1,75.0,32.0
482,candidato_selecionado,OK,0.9483699817527625,25.589988425925924,203.0,192.0,0.9458128078817734,28410.5,8,7,1,75.0,32.0
483,candidato_selecionado,OK,0.9479108047765495,25.60503472222222,204.0,192.0,0.9411764705882353,28415.5,8,7,1,75.0,32.0
484,candidato_selecionado,OK,0.9481455498562869,25.586979166666662,205.0,192.0,0.9365853658536586,28407.0,8,7,1,75.0,32.0
485,candidato_selecionado,OK,0.9477334270326097,25.59375,205.0,192.0,0.9365853658536586,28400.5,8,7,1,75.0,32.0
486,candidato_selecionado,OK,0.9476134683747917,25.585937499999996,205.0,192.0,0.9365853658536586,28385.5,8,7,1,75.0,32.0
487,candidato_selecionado,OK,0.9474667319951847,25.586979166666662,205.0,192.0,0.9365853658536586,28382.0,8,7,1,75.0,32.0
488,candidato_selecionado,OK,0.947717405195558,25.559895833333332,205.0,192.0,0.9365853658536586,28363.0,8,7,1,75.0,32.0
489,candidato_selecionado,OK,0.9488957217418558,25.577951388888888,204.0,192.0,0.9411764705882353,28354.5,8,7,1,75.0,32.0
490,candidato_selecionado,OK,0.9479581336214482,25.59375,204.0,192.0,0.9411764705882353,28340.5,8,7,1,75.0,32.0
491,candidato_selecionado,OK,0.9467826070385457,25.592245370370367,204.0,192.0,0.9411764705882353,28346.0,8,7,1,75.0,32.0
492,candidato_selecionado,OK,0.9468756728845533,25.627604166666664,204.0,192.0,0.9411764705882353,28323.5,8,7,1,75.0,32.0
493,candidato_selecionado,OK,0.9463302679095433,25.617024739583332,204.0,192.0,0.9411764705882353,28306.0,8,7,1,75.0,32.0
494,candidato_selecionado,OK,0.9468300573815662,25.631365740740737,204.0,192.0,0.9411764705882353,28347.0,8,7,1,75.0,32.0
495,candidato_selecionado,OK,0.9478177909351935,25.59375,205.0,192.0,0.9365853658536586,28401.5,8,7,1,75.0,32.0
496,candidato_selecionado,OK,0.9489789344623268,25.5908203125,205.0,191.0,0.9317073170731708,28403.0,8,7,1,75.0,32.0
497,candidato_selecionado,OK,0.9486133460877739,25.591331845238095,205.0,191.0,0.9317073170731708,28406.0,8,7,1,75.0,32.0
498,candidato_selecionado,OK,0.9475315874645283,25.601810515873012,204.0,192.0,0.9411764705882353,28349.0,8,7,1,75.0,32.0
499,candidato_selecionado,OK,0.9469989018835482,25.598586309523807,204.0,192.0,0.9411764705882353,28280.0,8,7,1,75.0,32.0
500,candidato_selecionado,OK,0.9469749721229475,25.618200231481477,204.0,191.0,0.9362745098039216,28217.0,8,7,1,75.0,32.0
501,candidato_selecionado,OK,0.9469800434256448,25.65111400462963,205.0,191.0,0.9317073170731708,28196.5,8,7,1,75.0,32.0
502,candidato_selecionado,OK,0.9384227296083895,25.650173611111107,204.0,191.0,0.9362745098039216,28194.0,7,6,1,75.0,32.0
503,candidato_selecionado,OK,0.9365427095863663,25.6104083994709,204.0,191.0,0.9362745098039216,28248.0,7,6,1,75.0,32.0
504,candidato_selecionado,OK,0.939828794628413,25.610677083333332,204.0,192.0,0.9411764705882353,28299.0,7,6,1,75.0,32.0
505,candidato_selecionado,OK,0.94545273086201,25.731047453703702,205.0,193.0,0.9414634146341463,28427.5,8,7,1,75.0,32.0
506,candidato_selecionado,OK,0.9456366505013698,25.654405381944443,205.0,192.0,0.9365853658536586,28331.5,9,8,1,75.0,32.0
507,candidato_selecionado,OK,0.945876941911079,25.559895833333332,203.0,192.0,0.9458128078817734,28189.5,9,8,1,75.0,32.0
508,candidato_selecionado,OK,0.9443303391847929,25.559895833333332,204.0,192.0,0.9411764705882353,28206.0,9,8,1,75.0,32.0
509,candidato_selecionado,OK,0.9464532345541239,25.63888888888889,204.0,192.0,0.9411764705882353,28380.0,9,8,1,75.0,32.0
510,candidato_selecionado,OK,0.947371655494174,25.61675347222222,204.0,192.0,0.9411764705882353,28378.0,9,8,1,75.0,32.0
511,candidato_selecionado,OK,0.9460531442878581,25.610677083333332,205.0,192.0,0.9365853658536586,28404.5,9,8,1,75.0,32.0
512,candidato_selecionado,OK,0.9470336768467965,25.665219907407405,204.0,192.0,0.9411764705882353,28382.5,9,8,1,75.0,32.0
513,candidato_selecionado,OK,0.9495732966792976,25.646070075757574,204.0,192.0,0.9411764705882353,28343.5,9,8,1,75.0,32.0
514,candidato_selecionado,OK,0.9469463567427208,25.64453125,204.0,192.0,0.9411764705882353,28339.5,8,7,1,75.0,32.0
515,candidato_selecionado,OK,0.9466772608301821,25.63808283730159,204.0,192.0,0.9411764705882353,28320.5,8,7,1,75.0,32.0
516,candidato_selecionado,OK,0.947532205432329,25.627604166666664,204.0,192.0,0.9411764705882353,28339.0,8,7,1,75.0,32.0
517,candidato_selecionado,OK,0.9482141209385704,25.654687499999998,204.0,192.0,0.9411764705882353,28358.0,8,7,1,75.0,32.0
518,candidato_selecionado,OK,0.9479738673928583,25.650173611111107,204.0,192.0,0.9411764705882353,28348.0,8,7,1,75.0,32.0
519,candidato_selecionado,OK,0.9485430067178414,25.668229166666666,204.0,192.0,0.9411764705882353,28360.5,8,7,1,75.0,32.0
520,candidato_selecionado,OK,0.9489717327924918,25.648561507936506,204.0,192.0,0.9411764705882353,28368.5,8,7,1,75.0,32.0
521,candidato_selecionado,OK,0.9491277520026038,25.672916666666666,204.0,192.0,0.9411764705882353,28382.0,8,7,1,75.0,32.0
522,candidato_selecionado,OK,0.9493974114009369,25.64622395833333,204.0,192.0,0.9411764705882353,28376.5,8,7,1,75.0,32.0
523,candidato_selecionado,OK,0.9490893043834284,25.658072916666665,204.0,192.0,0.9411764705882353,28371.0,8,7,1,75.0,32.0
524,candidato_selecionado,OK,0.9490704400907871,25.67171717171717,205.0,192.0,0.9365853658536586,28394.5,8,7,1,75.0,32.0
525,candidato_selecionado,OK,0.9490828692054539,25.652430555555554,205.0,192.0,0.9365853658536586,28404.0,8,7,1,75.0,32.0
526,candidato_selecionado,OK,0.9489271350889595,25.67048611111111,205.0,192.0,0.9365853658536586,28395.0,9,8,1,75.0,32.0
527,candidato_selecionado,OK,0.9501405185858363,25.729166666666664,204.0,192.0,0.9411764705882353,28393.0,8,7,1,75.0,32.0
528,candidato_selecionado,OK,0.9492640376244083,25.642838541666666,204.0,192.0,0.9411764705882353,28396.0,9,8,1,75.0,32.0
529,candidato_selecionado,OK,0.9485223456671322,25.641145833333333,204.0,192.0,0.9411764705882353,28390.0,9,8,1,75.0,32.0
530,candidato_selecionado,OK,0.9485832998520889,25.627604166666664,204.0,192.0,0.9411764705882353,28386.0,9,8,1,75.0,32.0
531,candidato_selecionado,OK,0.9487331637309757,25.627604166666664,204.0,192.0,0.9411764705882353,28391.5,9,8,1,75.0,32.0
532,candidato_selecionado,OK,0.9483986209921815,25.636067708333332,204.0,192.0,0.9411764705882353,28383.0,8,7,1,75.0,32.0
533,candidato_selecionado,OK,0.9488479884346606,25.664535984848484,204.0,192.0,0.9411764705882353,28395.0,8,7,1,75.0,32.0
534,candidato_selecionado,OK,0.9490534284840744,25.654687499999998,204.0,192.0,0.9411764705882353,28393.0,8,7,1,75.0,32.0
535,candidato_selecionado,OK,0.9492173003000347,25.6953125,204.0,192.0,0.9411764705882353,28391.0,8,7,1,75.0,32.0
536,candidato_selecionado,OK,0.9563977061327494,25.650173611111107,204.0,192.0,0.9411764705882353,28566.0,8,7,1,75.0,32.0
537,candidato_selecionado,OK,0.9488482557894896,25.675967261904763,204.0,192.0,0.9411764705882353,28390.0,8,7,1,75.0,32.0
538,candidato_selecionado,OK,0.9496062971590975,25.682899305555555,204.0,192.0,0.9411764705882353,28391.5,8,7,1,75.0,32.0
539,candidato_selecionado,OK,0.950155122894772,25.720703125,204.0,192.0,0.9411764705882353,28405.0,8,7,1,75.0,32.0
540,candidato_selecionado,OK,0.9493987309133376,25.672743055555557,204.0,192.0,0.9411764705882353,28405.0,8,7,1,75.0,32.0
541,candidato_selecionado,OK,0.9487111756149601,25.6953125,204.0,192.0,0.9411764705882353,28388.5,9,8,1,75.0,32.0
542,candidato_selecionado,OK,0.9484549964531329,25.6953125,204.0,192.0,0.9411764705882353,28366.5,9,8,1,75.0,32.0
543,candidato_selecionado,OK,0.9489301386792737,25.627604166666664,204.0,192.0,0.9411764705882353,28380.0,9,8,1,75.0,32.0
544,candidato_selecionado,OK,0.9464488133025892,25.627604166666664,204.0,193.0,0.946078431372549,28380.5,8,7,1,75.0,32.0
545,candidato_selecionado,OK,0.9464056706553556,25.654687499999998,204.0,193.0,0.946078431372549,28402.0,8,7,1,75.0,32.0
546,candidato_selecionado,OK,0.9462617169420324,25.602213541666664,204.0,193.0,0.946078431372549,28397.5,8,7,1,75.0,32.0
547,candidato_selecionado,OK,0.9470792303374314,25.59375,204.0,193.0,0.946078431372549,28388.0,8,7,1,75.0,32.0
548,candidato_selecionado,OK,0.947664740614693,25.59375,204.0,193.0,0.946078431372549,28416.0,8,7,1,75.0,32.0
549,candidato_selecionado,OK,0.9475186688215903,25.591869212962962,204.0,193.0,0.946078431372549,28404.5,8,7,1,75.0,32.0
550,candidato_selecionado,OK,0.9476480569309327,25.59375,204.0,193.0,0.946078431372549,28392.0,8,7,1,75.0,32.0
551,candidato_selecionado,OK,0.9475212294649549,25.581879058441558,204.0,193.0,0.946078431372549,28392.5,8,7,1,75.0,32.0
552,candidato_selecionado,OK,0.9486681906770031,25.627604166666664,204.0,193.0,0.946078431372549,28422.5,8,7,1,75.0,32.0
553,candidato_selecionado,OK,0.9491472005109185,25.712239583333332,204.0,193.0,0.946078431372549,28437.0,8,7,1,75.0,32.0
554,candidato_selecionado,OK,0.9482953588517579,25.70659722222222,204.0,193.0,0.946078431372549,28449.5,8,7,1,75.0,32.0
555,candidato_selecionado,OK,0.9477462313735118,25.6953125,204.0,193.0,0.946078431372549,28444.0,8,7,1,75.0,32.0
556,candidato_selecionado,OK,0.9492701514414716,25.600520833333334,204.0,192.0,0.9411764705882353,28436.5,8,7,1,75.0,32.0
557,candidato_selecionado,OK,0.9497240967085558,25.627604166666664,204.0,192.0,0.9411764705882353,28430.0,8,7,1,75.0,32.0
558,candidato_selecionado,OK,0.9480770714792829,25.668229166666666,204.0,192.0,0.9411764705882353,28471.0,8,7,1,75.0,32.0
559,candidato_selecionado,OK,0.9477737663118891,25.641145833333333,204.0,192.0,0.9411764705882353,28469.5,8,7,1,75.0,32.0
560,candidato_selecionado,OK,0.9490727433042427,25.610677083333332,204.0,192.0,0.9411764705882353,28447.0,8,7,1,75.0,32.0
561,candidato_selecionado,OK,0.9489061023603856,25.650173611111107,204.0,192.0,0.9411764705882353,28433.0,8,7,1,75.0,32.0
562,candidato_selecionado,OK,0.948781259322184,25.597511574074073,204.0,192.0,0.9411764705882353,28398.0,9,8,1,75.0,32.0
563,candidato_selecionado,OK,0.9486246195550557,25.661458333333332,204.0,192.0,0.9411764705882353,28430.5,9,8,1,75.0,32.0
564,candidato_selecionado,OK,0.9486359859730539,25.6953125,204.0,192.0,0.9411764705882353,28417.5,9,8,1,75.0,32.0
565,candidato_selecionado,OK,0.9488569190774748,25.6953125,204.0,192.0,0.9411764705882353,28411.5,8,7,1,75.0,32.0
566,candidato_selecionado,OK,0.9481365257172498,25.602982954545453,204.0,192.0,0.9411764705882353,28411.5,8,7,1,75.0,32.0
567,candidato_selecionado,OK,0.9474898100207172,25.582465277777775,204.0,192.0,0.9411764705882353,28415.5,8,7,1,75.0,32.0
568,candidato_selecionado,OK,0.9500938953826128,25.590364583333333,204.0,192.0,0.9411764705882353,28383.5,8,7,1,75.0,32.0
569,candidato_selecionado,OK,0.9484972866158807,25.59375,204.0,192.0,0.9411764705882353,28436.5,8,7,1,75.0,32.0
570,candidato_selecionado,OK,0.9470168591563282,25.590672348484848,204.0,192.0,0.9411764705882353,28397.5,8,7,1,75.0,32.0
571,candidato_selecionado,OK,0.9479005181458349,25.58891369047619,204.0,192.0,0.9411764705882353,28434.0,8,7,1,75.0,32.0
572,candidato_selecionado,OK,0.9510135488058656,25.57924107142857,204.0,192.0,0.9411764705882353,28423.5,8,7,1,75.0,32.0
573,candidato_selecionado,OK,0.9484791928152463,25.584517045454543,204.0,192.0,0.9411764705882353,28445.0,8,7,1,75.0,32.0
574,candidato_selecionado,OK,0.948799278989888,25.59375,204.0,192.0,0.9411764705882353,28444.0,8,7,1,75.0,32.0
575,candidato_selecionado,OK,0.9489179380843435,25.584517045454543,204.0,192.0,0.9411764705882353,28451.0,8,7,1,75.0,32.0
576,candidato_selecionado,OK,0.9482204227220823,25.574565972222224,204.0,192.0,0.9411764705882353,28428.5,8,7,1,75.0,32.0
577,candidato_selecionado,OK,0.9485976948234256,25.571180555555557,204.0,192.0,0.9411764705882353,28440.0,8,7,1,75.0,32.0
578,candidato_selecionado,OK,0.9469465474750662,25.583875868055557,205.0,192.0,0.9365853658536586,28416.5,8,7,1,75.0,32.0
579,candidato_selecionado,OK,0.9476645088471775,25.58656881313131,205.0,192.0,0.9365853658536586,28438.0,8,7,1,75.0,32.0
580,candidato_selecionado,OK,0.9474892992057765,25.650173611111107,204.0,193.0,0.946078431372549,28371.0,8,7,1,75.0,32.0
581,candidato_selecionado,OK,0.9514279231029555,25.60503472222222,204.0,192.0,0.9411764705882353,28361.0,8,7,1,75.0,32.0
582,candidato_selecionado,OK,0.9470863221439164,25.650173611111107,204.0,193.0,0.946078431372549,28383.5,8,7,1,75.0,32.0
583,candidato_selecionado,OK,0.9466790498368881,25.62008101851852,204.0,193.0,0.946078431372549,28402.0,8,7,1,75.0,32.0
584,candidato_selecionado,OK,0.946820848509281,25.627604166666664,204.0,193.0,0.946078431372549,28395.0,9,8,1,75.0,32.0
585,candidato_selecionado,OK,0.9477463380858547,25.669518849206344,204.0,192.0,0.9411764705882353,28393.0,10,9,1,75.0,32.0
586,candidato_selecionado,OK,0.9471982178526261,25.682899305555555,204.0,192.0,0.9411764705882353,28369.5,10,9,1,75.0,32.0
587,candidato_selecionado,OK,0.9511472204521337,25.686848958333332,204.0,192.0,0.9411764705882353,28323.0,8,7,1,75.0,32.0
588,candidato_selecionado,OK,0.9476256204140914,25.663876488095237,204.0,192.0,0.9411764705882353,28399.5,8,7,1,75.0,32.0
589,candidato_selecionado,OK,0.9490031093355944,25.663876488095237,204.0,192.0,0.9411764705882353,28358.0,8,7,1,75.0,32.0
590,candidato_selecionado,OK,0.9487402268941474,25.634375,204.0,192.0,0.9411764705882353,28337.0,8,7,1,75.0,32.0
591,candidato_selecionado,OK,0.9488967070345073,25.674999999999997,204.0,192.0,0.9411764705882353,28364.5,8,7,1,75.0,32.0
592,candidato_selecionado,OK,0.9487038097779473,25.661458333333332,204.0,192.0,0.9411764705882353,28366.0,8,7,1,75.0,32.0
593,candidato_selecionado,OK,0.9490109570679188,25.674479166666664,204.0,192.0,0.9411764705882353,28393.0,8,7,1,75.0,32.0
594,candidato_selecionado,OK,0.9491174073971893,25.672743055555557,204.0,192.0,0.9411764705882353,28392.5,8,7,1,75.0,32.0
595,candidato_selecionado,OK,0.9490846747496817,25.712239583333332,204.0,192.0,0.9411764705882353,28400.0,8,7,1,75.0,32.0
596,candidato_selecionado,OK,0.9489168394326991,25.650173611111107,204.0,192.0,0.9411764705882353,28396.0,8,7,1,75.0,32.0
597,candidato_selecionado,OK,0.9491277844006027,25.654687499999998,204.0,192.0,0.9411764705882353,28395.0,8,7,1,75.0,32.0
598,candidato_selecionado,OK,0.94905310877536,25.627604166666664,204.0,192.0,0.9411764705882353,28392.0,8,7,1,75.0,32.0
599,candidato_selecionado,OK,0.9490390700972166,25.661458333333332,204.0,192.0,0.9411764705882353,28393.0,8,7,1,75.0,32.0
600,candidato_selecionado,OK,0.9479864292376801,25.6469494047619,205.0,192.0,0.9365853658536586,28405.0,8,7,1,75.0,32.0
