frame,rank,x_center_px,y_center_px,bbox_x_px,bbox_y_px,bbox_w_px,bbox_h_px,bbox_aspect,area_px,fill_ratio,circularity,mean_gray,confidence,method,mask_threshold,q_dark,fracao_bbox_a_direita_da_regua,limite_regua_x_px,topo_ruler_mm_estimado,topo_score,valid_ball_candidate,top_valid,top_reason,y_top_blob_px,y_top_subpx,x_top_blob_px,top_columns_used
13,0,237.98702954585062,264.28621224212736,130.0,186.0,178.0,152.0,1.1710526315789473,18169.5,0.6715515966883501,0.519425240642359,38.55601884442519,0.7867039277366666,dark_blob,75.0,37.0,0.0,324.0,14.963541666666666,0.3868634259259259,True,True,OK,186.0,187.0,234.0,174
14,0,237.94610174772941,264.2852455711052,131.0,186.0,177.0,152.0,1.1644736842105263,18185.5,0.6759403806125484,0.5275384438446479,38.56739353931064,0.7888583362680857,dark_blob,75.0,37.0,0.0,324.0,14.964018485915492,0.386889915884194,True,True,OK,186.0,186.99295774647888,234.0,174
15,0,237.95555250011455,264.27202896558043,131.0,186.0,177.0,152.0,1.1644736842105263,18182.5,0.6758288730300327,0.5242604249165013,38.51507116185941,0.7884943303468852,dark_blob,75.0,37.0,0.0,324.0,14.964018485915492,0.386889915884194,True,True,OK,186.0,186.99295774647888,234.0,174
16,0,237.91151245258123,264.2832297908992,130.0,186.0,178.0,152.0,1.1710526315789473,18189.0,0.6722723240685985,0.522750242888766,38.5908574519881,0.7875650106227925,dark_blob,75.0,37.0,0.0,324.0,14.978200171821305,0.38767778732340585,True,True,OK,186.0,186.7835051546392,234.0,174
17,0,237.90898845519516,264.28676012461057,130.0,186.0,178.0,152.0,1.1710526315789473,18190.0,0.6723092844470727,0.52277898279986,38.62230877420751,0.7874861874872865,dark_blob,75.0,37.0,0.0,324.0,14.969889410913565,0.38721607838408695,True,True,OK,186.0,186.9062487003535,234.5,174
18,0,237.90240751937557,264.3087451217501,130.0,186.0,178.0,152.0,1.1710526315789473,18193.0,0.6724201655824955,0.525495327105128,38.61485207420628,0.7879248173624337,dark_blob,75.0,37.0,0.0,324.0,14.975303208137714,0.38751684489653965,True,True,OK,186.0,186.82629107981222,234.5,174
19,0,237.9237445810076,264.3133621124217,130.0,186.0,178.0,152.0,1.1710526315789473,18184.5,0.6721060023654643,0.5243180914007489,38.60169904225962,0.787582467877016,dark_blob,75.0,37.0,0.0,324.0,14.969660847026603,0.38720338039036684,True,True,OK,186.0,186.90962441314554,234.5,174
20,0,238.0107307759388,264.2988920404997,130.0,186.0,178.0,152.0,1.1710526315789473,18156.5,0.6710711117681845,0.5190535996219808,38.57478053538528,0.7863542727107407,dark_blob,75.0,37.0,0.0,324.0,14.968479542657914,0.38713775236988407,True,True,OK,186.0,186.9270713699754,234.5,174
21,0,237.99476901051705,264.3173099866013,130.0,186.0,178.0,152.0,1.1710526315789473,18161.0,0.6712374334713187,0.516974432318048,38.579554688769704,0.7861973585371494,dark_blob,75.0,37.0,0.0,324.0,14.968231421356421,0.3871239678531345,True,True,OK,186.0,186.93073593073592,234.5,174
22,0,238.03887006894522,264.310244475658,131.0,186.0,177.0,152.0,1.1644736842105263,18154.5,0.6747881355932204,0.5158793450997025,38.58272367636698,0.7867451727519179,dark_blob,75.0,37.0,0.0,324.0,14.968530987184621,0.38714061039914566,True,True,OK,186.0,186.92631157388865,234.5,174
23,0,238.0107731130993,264.31379674237206,131.0,186.0,177.0,152.0,1.1644736842105263,18162.5,0.6750854891465953,0.5161066739426492,38.5656789989708,0.7869918227290033,dark_blob,75.0,37.0,0.0,324.0,14.969266009809974,0.387181444989443,True,True,OK,186.0,186.9154558551142,234.5,174
24,0,238.0201850525968,264.3006921113987,131.0,186.0,177.0,152.0,1.1644736842105263,18157.0,0.67488105857865,0.5168605677532688,38.61918179355188,0.7868558694815165,dark_blob,75.0,37.0,0.0,324.0,14.969254387613605,0.38718079931186694,True,True,OK,186.0,186.91562750601443,234.5,174
25,0,238.00534082149542,264.303087031531,131.0,186.0,177.0,152.0,1.1644736842105263,18162.0,0.6750669045495094,0.5170028988766521,38.58288190682557,0.7870561680599886,dark_blob,75.0,37.0,0.0,324.0,14.969358135440165,0.3871865630800092,True,True,OK,186.0,186.91409523042216,234.5,174
26,0,237.99436676575283,264.3107269991559,130.0,186.0,178.0,152.0,1.1710526315789473,18166.0,0.6714222353636902,0.5202440861497495,38.60548123273574,0.7866601268926727,dark_blob,75.0,37.0,0.0,324.0,14.969072232744107,0.38717067959689483,True,True,OK,186.0,186.91831779331778,234.5,174
27,0,237.96929148311304,264.3397760646109,130.0,186.0,178.0,152.0,1.1710526315789473,18160.0,0.6712004730928445,0.5169459652029835,38.54778415863041,0.7862329473085743,dark_blob,75.0,37.0,0.0,324.0,14.96864637166236,0.38714702064790885,True,True,OK,186.0,186.92460743390976,234.5,174
28,0,237.9196651261737,264.3821706279343,131.0,186.0,177.0,152.0,1.1644736842105263,18176.0,0.6755872732679156,0.5205304688012881,38.56682726140854,0.7878193566242148,dark_blob,75.0,37.0,0.0,324.0,14.967369713463462,0.3870760951924146,True,True,OK,186.0,186.9434626934627,234.5,174
29,0,237.92178499357914,264.3906072280315,131.0,186.0,177.0,152.0,1.1644736842105263,18170.0,0.6753642581028844,0.5203586391355483,38.56739048031624,0.7876508075369636,dark_blob,75.0,37.0,0.0,324.0,14.96568180363543,0.38698232242419056,True,True,OK,186.0,186.96839182323055,234.5,174
30,0,237.9579421670383,264.38854169534454,131.0,186.0,177.0,152.0,1.1644736842105263,18161.5,0.6750483199524234,0.5223431658097397,38.55179326037491,0.7877148939903958,dark_blob,75.0,37.0,0.0,324.0,14.964149062207982,0.38689717012266567,True,True,OK,186.0,186.9910292350821,234.5,174
31,0,237.9185405370691,264.4081780566794,129.0,186.0,179.0,152.0,1.1776315789473684,18166.5,0.6676896501029109,0.5149365717935128,38.53344164635797,0.7853201093508451,dark_blob,75.0,37.0,0.0,324.0,14.964352537040629,0.38690847428003494,True,True,OK,186.0,186.988024068323,234.5,174
32,0,237.96667492453224,264.3186893849725,131.0,186.0,177.0,152.0,1.1644736842105263,18164.5,0.6751598275349391,0.5282582348213009,38.53450704225352,0.7885305962749495,dark_blob,75.0,37.0,0.0,324.0,14.96500122480403,0.3869445124891128,True,True,OK,186.0,186.97844344904814,234.5,174
33,0,237.8828457251796,264.33964840885756,131.0,186.0,177.0,152.0,1.1644736842105263,18184.0,0.6758846268212905,0.5233744586558917,38.6099237054272,0.7882568926457969,dark_blob,75.0,37.0,0.0,324.0,14.966241974723921,0.38701344304021784,True,True,OK,186.0,186.96011852715438,234.5,174
34,0,237.88091570860146,264.344912628124,131.0,186.0,177.0,152.0,1.1644736842105263,18179.0,0.6756987808504311,0.5232305490818144,38.58183589521541,0.7881777079618146,dark_blob,75.0,37.0,0.0,324.0,14.966241974723921,0.38701344304021784,True,True,OK,186.0,186.96011852715438,234.5,174
35,0,237.84133879556052,264.33980368975284,130.0,186.0,178.0,152.0,1.1710526315789473,18185.5,0.6721429627439385,0.5198826449323563,38.615268084185466,0.787028648810439,dark_blob,75.0,37.0,0.0,324.0,14.966241974723921,0.38701344304021784,True,True,OK,186.0,186.96011852715438,234.5,174
36,0,237.84652462772047,264.3471890034364,130.0,186.0,178.0,152.0,1.1710526315789473,18187.5,0.672216883500887,0.5199398202582848,38.620286718961324,0.7870718403058574,dark_blob,75.0,37.0,0.0,324.0,14.966241974723921,0.38701344304021784,True,True,OK,186.0,186.96011852715438,234.5,174
37,0,237.88294857331536,264.37115813224005,130.0,186.0,178.0,152.0,1.1710526315789473,18171.5,0.6716255174452986,0.5119978358409503,38.570894916355364,0.7858454886335695,dark_blob,75.0,37.0,0.0,324.0,14.966241974723921,0.38701344304021784,True,True,OK,186.0,186.96011852715438,234.5,174
38,0,237.87186399647888,264.29252860915494,130.0,186.0,178.0,152.0,1.1710526315789473,18176.0,0.6717918391484329,0.5143005103969241,38.55155615696887,0.7862609856462874,dark_blob,75.0,37.0,0.0,324.0,14.966241974723921,0.38701344304021784,True,True,OK,186.0,186.96011852715438,234.5,174
39,0,237.90679948267797,264.3126037625088,131.0,186.0,177.0,152.0,1.1644736842105263,18170.5,0.6753828426999703,0.5176228574142427,38.589799122854515,0.7872950676051744,dark_blob,75.0,37.0,0.0,324.0,14.966241974723921,0.38701344304021784,True,True,OK,186.0,186.96011852715438,234.5,174
40,0,237.83941585764967,264.30283362210423,131.0,186.0,177.0,152.0,1.1644736842105263,18180.5,0.675754534641689,0.5153334085794009,38.56740083337843,0.7872914908962414,dark_blob,75.0,37.0,0.0,324.0,14.966241974723921,0.38701344304021784,True,True,OK,186.0,186.96011852715438,234.5,174
41,0,237.83939210617973,264.32313149645273,131.0,186.0,177.0,152.0,1.1644736842105263,18183.0,0.6758474576271186,0.5132218064865974,38.57823828589979,0.7871126189207296,dark_blob,75.0,37.0,0.0,324.0,14.973001048430735,0.38738894713504085,True,True,OK,186.0,186.8602922077922,234.5,174
42,0,237.82423792774966,264.31726753132557,131.0,186.0,177.0,152.0,1.1644736842105263,18196.0,0.676330657151353,0.5153970539908784,38.573375148696876,0.7876806754695231,dark_blob,75.0,37.0,0.0,324.0,14.973001048430735,0.38738894713504085,True,True,OK,186.0,186.8602922077922,234.5,174
43,0,237.91524490919096,264.34134103834157,131.0,186.0,177.0,152.0,1.1644736842105263,18170.0,0.6753642581028844,0.5190595409001024,38.52450316781286,0.7875818321342584,dark_blob,75.0,37.0,0.0,324.0,14.966852285064252,0.38704734917023625,True,True,OK,186.0,186.95110471289718,234.5,174
44,0,237.8850110011001,264.34523285661896,131.0,186.0,177.0,152.0,1.1644736842105263,18180.0,0.6757359500446031,0.523803232778859,38.502381467850185,0.7884212680412271,dark_blob,75.0,37.0,0.0,324.0,14.96677206547365,0.3870428925263139,True,True,OK,186.0,186.952289494543,234.5,174
45,0,237.8780112198878,264.3515748175851,131.0,186.0,177.0,152.0,1.1644736842105263,18182.0,0.6758102884329468,0.5251775976458962,38.54486416278818,0.7885528145083515,dark_blob,75.0,37.0,0.0,324.0,14.966852285064252,0.38704734917023625,True,True,OK,186.0,186.95110471289718,234.5,174
46,0,237.83461119202687,264.3331318072311,131.0,186.0,177.0,152.0,1.1644736842105263,18194.5,0.6762749033600951,0.5206787634248777,38.49250986966633,0.7883809511524951,dark_blob,75.0,37.0,0.0,324.0,14.963861045597483,0.38688116919986015,True,True,OK,186.0,186.99528301886792,234.0,174
47,0,237.8569399778272,264.3463895989665,131.0,186.0,177.0,152.0,1.1644736842105263,18190.5,0.6761262265834077,0.5231772367414349,38.49705198247417,0.7885805873455753,dark_blob,75.0,37.0,0.0,324.0,14.963861045597483,0.38688116919986015,True,True,OK,186.0,186.99528301886792,234.0,174
48,0,237.79078754578754,264.3230311355311,131.0,186.0,177.0,152.0,1.1644736842105263,18200.0,0.6764793339280405,0.5124284230893764,38.507595005135414,0.7875218998744699,dark_blob,75.0,37.0,0.0,324.0,14.969843524531024,0.38721352914061247,True,True,OK,186.0,186.9069264069264,234.0,174
49,0,237.7788275792615,264.3263570362639,131.0,186.0,177.0,152.0,1.1644736842105263,18204.5,0.6766465953018138,0.5160136991083445,38.562071015511,0.7879531126386078,dark_blob,75.0,37.0,0.0,324.0,14.969843524531024,0.38721352914061247,True,True,OK,186.0,186.9069264069264,234.0,174
50,0,237.80289377289373,264.34472527472525,131.0,186.0,177.0,152.0,1.1644736842105263,18200.0,0.6764793339280405,0.5137016371359698,38.52067679334018,0.7876635167744703,dark_blob,75.0,37.0,0.0,324.0,14.97224824664379,0.3873471248135439,True,True,OK,186.0,186.8714105111071,234.5,174
51,0,237.81354395604396,264.31325091575087,131.0,186.0,177.0,152.0,1.1644736842105263,18200.0,0.6764793339280405,0.5137016380537441,38.5151629817828,0.7876720736952639,dark_blob,75.0,37.0,0.0,324.0,14.971927561162078,0.38732930895344875,True,True,OK,186.0,186.87614678899084,234.0,174
52,0,237.84935033994904,264.35160444957575,130.0,186.0,178.0,152.0,1.1710526315789473,18189.0,0.6722723240685985,0.5146683540762551,38.50470575508438,0.78672187055999,dark_blob,75.0,37.0,0.0,324.0,14.971927561162078,0.38732930895344875,True,True,OK,186.0,186.87614678899084,234.0,174
53,0,237.80463749004093,264.2751907103675,130.0,186.0,178.0,152.0,1.1710526315789473,18199.5,0.6726604080425783,0.5158719714065884,38.54200454103146,0.7870335793225591,dark_blob,75.0,37.0,0.0,324.0,14.971400669642856,0.3873000372023809,True,True,OK,186.0,186.88392857142858,234.0,174
54,0,237.79494430868635,264.2751892223351,130.0,186.0,178.0,152.0,1.1710526315789473,18210.5,0.6730669722057954,0.5174706451519236,38.52650062131936,0.7875167349223652,dark_blob,75.0,37.0,0.0,324.0,14.973321759259258,0.38740676440329214,True,True,OK,186.0,186.85555555555555,234.0,174
55,0,237.76822737882742,264.33661952492105,129.0,186.0,179.0,152.0,1.1776315789473684,18207.5,0.6691965598353425,0.5179197593228728,38.57346663064037,0.7865964855035293,dark_blob,75.0,37.0,0.0,324.0,14.97472426470588,0.38748468137254893,True,True,OK,186.0,186.83484162895928,234.0,174
56,0,237.7444194386504,264.2555805613496,129.0,186.0,179.0,152.0,1.1776315789473684,18218.0,0.6695824757424287,0.5160201980041735,38.64943832361201,0.7864602168933066,dark_blob,75.0,37.0,0.0,324.0,14.973727876106194,0.3874293264503441,True,True,OK,186.0,186.8495575221239,234.0,174
57,0,237.68156557347078,264.23758729114104,129.0,186.0,179.0,152.0,1.1776315789473684,18234.0,0.6701705380770362,0.5177605199064085,38.64542413123246,0.7870417800973357,dark_blob,75.0,37.0,0.0,324.0,14.973727876106194,0.3874293264503441,True,True,OK,186.0,186.8495575221239,234.0,174
58,0,237.77844612905588,264.2871438511682,129.0,186.0,179.0,152.0,1.1776315789473684,18204.0,0.6690679211996472,0.5156236508408334,38.606312831045294,0.7861823259035061,dark_blob,75.0,37.0,0.0,324.0,14.975236742424242,0.3875131523569023,True,True,OK,186.0,186.8272727272727,234.0,174
59,0,237.8142216117216,264.25495421245415,129.0,186.0,179.0,152.0,1.1776315789473684,18200.0,0.6689209056159953,0.5155103544457542,38.645637366201754,0.7860036973414157,dark_blob,75.0,37.0,0.0,324.0,14.975236742424242,0.3875131523569023,True,True,OK,186.0,186.8272727272727,234.0,174
60,0,237.7733681223107,264.2618053648265,129.0,186.0,179.0,152.0,1.1776315789473684,18205.0,0.6691046750955602,0.5169370557766042,38.67324217694428,0.7862355419076261,dark_blob,75.0,37.0,0.0,324.0,14.974926253687315,0.3874959029826286,True,True,OK,186.0,186.83185840707964,234.0,174
61,0,237.81320070345132,264.2344013336264,129.0,186.0,179.0,152.0,1.1776315789473684,18196.0,0.6687738900323434,0.5141173931218693,38.61722720882448,0.7857967865989424,dark_blob,75.0,37.0,0.0,324.0,14.974926253687315,0.3874959029826286,True,True,OK,186.0,186.83185840707964,234.0,174
62,0,237.7934410315585,264.2668095316592,129.0,186.0,179.0,152.0,1.1776315789473684,18199.0,0.6688841517200823,0.5154820263797344,38.62885873384874,0.7860071937505219,dark_blob,75.0,37.0,0.0,324.0,14.974923670977011,0.38749575949872284,True,True,OK,186.0,186.83189655172413,234.0,174
63,0,237.7940406204787,264.2572843982931,130.0,186.0,178.0,152.0,1.1710526315789473,18201.0,0.6727158486102898,0.5168234738848603,38.68187469592951,0.7869393806065358,dark_blob,75.0,37.0,0.0,324.0,14.974923670977011,0.38749575949872284,True,True,OK,186.0,186.83189655172413,234.0,174
64,0,237.72700321172692,264.25406498485637,130.0,186.0,178.0,152.0,1.1710526315789473,18214.5,0.6732148137196925,0.5194128560961683,38.56741573033708,0.7877751434705307,dark_blob,75.0,37.0,0.0,324.0,14.975225848082596,0.38751254711569977,True,True,OK,186.0,186.82743362831857,234.0,174
65,0,237.72226340499134,264.2612451839039,130.0,186.0,178.0,152.0,1.1710526315789473,18211.5,0.6731039325842697,0.5193273067498624,38.48192771084337,0.7878549320185234,dark_blob,75.0,37.0,0.0,324.0,14.974933353080567,0.3874962973933649,True,True,OK,186.0,186.83175355450237,234.0,174
66,0,237.7089152923744,264.25577843024263,131.0,186.0,177.0,152.0,1.1644736842105263,18221.5,0.6772784716027357,0.5227576731374286,38.497299924397886,0.7893044341285168,dark_blob,75.0,37.0,0.0,324.0,14.97542824074074,0.3875237911522633,True,True,OK,186.0,186.82444444444445,234.0,174
67,0,237.67459316145545,264.267763759371,131.0,186.0,177.0,152.0,1.1644736842105263,18230.0,0.6775944097531965,0.5239285765989103,38.48796286300335,0.7896572358387176,dark_blob,75.0,37.0,0.0,324.0,14.97542824074074,0.3875237911522633,True,True,OK,186.0,186.82444444444445,234.0,174
68,0,237.68775549397787,264.26415905328906,132.0,186.0,176.0,152.0,1.1578947368421053,18224.5,0.6812387858851675,0.5260181043696317,38.500593952483804,0.7906028623874214,dark_blob,75.0,37.0,0.0,324.0,14.975382286535304,0.3875212381408502,True,True,OK,186.0,186.82512315270935,234.0,174
69,0,237.69240266688615,264.2622803888751,132.0,186.0,176.0,152.0,1.1578947368421053,18223.5,0.6812014055023924,0.5259892411303456,38.4786975538636,0.7906174921517982,dark_blob,75.0,37.0,0.0,324.0,14.975382286535304,0.3875212381408502,True,True,OK,186.0,186.82512315270935,234.0,174
70,0,237.66459133296763,264.26803803254705,132.0,186.0,176.0,152.0,1.1578947368421053,18230.0,0.6814443779904307,0.5220769372850712,38.48998758568575,0.7902706143952561,dark_blob,75.0,37.0,0.0,324.0,14.974394437799042,0.3874663576555023,True,True,OK,186.0,186.8397129186603,234.0,174
71,0,237.63184965923,264.252206325714,130.0,186.0,178.0,152.0,1.1710526315789473,18243.0,0.6742681845062093,0.5180160767983675,38.5648562644949,0.7882564588291688,dark_blob,75.0,37.0,0.0,324.0,14.97384510869565,0.38743583937198056,True,True,OK,186.0,186.84782608695653,234.0,174
72,0,237.5882793518569,264.2636871814545,130.0,186.0,178.0,152.0,1.1710526315789473,18247.0,0.6744160260201064,0.5181296577626813,38.555621461310324,0.7883788845938812,dark_blob,75.0,37.0,0.0,324.0,14.97384510869565,0.38743583937198056,True,True,OK,186.0,186.84782608695653,234.0,174
73,0,237.62716232146283,264.2489148413155,130.0,186.0,178.0,152.0,1.1710526315789473,18238.5,0.6741018628030752,0.5156933887774636,38.49387711064358,0.7880079062879802,dark_blob,75.0,37.0,0.0,324.0,14.97384510869565,0.38743583937198056,True,True,OK,186.0,186.84782608695653,234.0,174
74,0,237.63882719603703,264.2354382020418,130.0,186.0,178.0,152.0,1.1710526315789473,18235.5,0.6739909816676523,0.5168924035018208,38.475234703787635,0.7881169525496814,dark_blob,75.0,37.0,0.0,324.0,14.973632812499998,0.3874240451388888,True,True,OK,186.0,186.85096153846155,234.0,174
75,0,237.64866248092196,264.24724225225964,130.0,186.0,178.0,152.0,1.1710526315789473,18236.5,0.6740279420461266,0.5200402162880988,38.52309269450739,0.7884278265496909,dark_blob,75.0,37.0,0.0,324.0,14.973632812499998,0.3874240451388888,True,True,OK,186.0,186.85096153846155,234.0,174
76,0,237.63095629613386,264.1991705035445,130.0,186.0,178.0,152.0,1.1710526315789473,18244.0,0.6743051448846836,0.5211734872967237,38.505420419610594,0.7887710297245624,dark_blob,75.0,37.0,0.0,324.0,14.974091569767442,0.38744953165374674,True,True,OK,186.0,186.84418604651162,234.0,174
77,0,237.5929406392694,264.2111598173516,130.0,186.0,178.0,152.0,1.1710526315789473,18250.0,0.6745269071555293,0.5213448881684998,38.514692403084055,0.7889308938822267,dark_blob,75.0,37.0,0.0,324.0,14.977594339622641,0.38764412997903563,True,True,OK,186.0,186.79245283018867,234.0,174
78,0,237.58744337278966,264.1972270933801,130.0,186.0,178.0,152.0,1.1710526315789473,18248.0,0.6744529863985808,0.5199879580469046,38.52035589107576,0.7887044899839677,dark_blob,75.0,37.0,0.0,324.0,14.97629602713178,0.3875720015073212,True,True,OK,186.0,186.81162790697675,234.0,174
79,0,237.57326137774854,264.19200635546787,130.0,186.0,178.0,152.0,1.1710526315789473,18252.0,0.6746008279124778,0.5201019397546225,38.559491077686125,0.7887549738363615,dark_blob,75.0,37.0,0.0,324.0,14.979662698412698,0.38775903880070545,True,True,OK,186.0,186.76190476190476,234.0,174
80,0,237.6154879385965,264.14905884502923,130.0,186.0,178.0,152.0,1.1710526315789473,18240.0,0.6741573033707865,0.5197599940706668,38.54771538005071,0.7884602615789404,dark_blob,75.0,37.0,0.0,324.0,14.979425849131122,0.38774588050728453,True,True,OK,186.0,186.7654028436019,234.0,174
81,0,237.59340076939242,264.1743103337993,130.0,186.0,178.0,152.0,1.1710526315789473,18239.5,0.6741388231815494,0.5219665432586228,38.53495899870522,0.7887362271815324,dark_blob,75.0,37.0,0.0,324.0,14.979191234276728,0.3877328463487071,True,True,OK,186.0,186.7688679245283,234.0,174
82,0,237.61648706207097,264.1135576334238,130.0,186.0,178.0,152.0,1.1710526315789473,18234.5,0.673954021289178,0.5205211776886909,38.49873185472991,0.7885375387143471,dark_blob,75.0,37.0,0.0,324.0,14.983003723832528,0.38794465132402933,True,True,OK,186.0,186.71256038647343,234.0,174
83,0,237.6238395467836,264.0932474415205,130.0,186.0,178.0,152.0,1.1710526315789473,18240.0,0.6741573033707865,0.5215988025465981,38.56743634009495,0.7886342529626359,dark_blob,75.0,37.0,0.0,324.0,14.977681859131115,0.3876489921739508,True,True,OK,186.0,186.7911602343712,233.5,174
84,0,237.63136298002226,264.08361207069873,130.0,186.0,178.0,152.0,1.1710526315789473,18237.0,0.6740464222353637,0.5228189287620488,38.51259914746668,0.7888148772499005,dark_blob,75.0,37.0,0.0,324.0,14.977681859131115,0.3876489921739508,True,True,OK,186.0,186.7911602343712,233.5,174
85,0,237.60389770578078,264.099370483056,130.0,186.0,178.0,152.0,1.1710526315789473,18241.5,0.674212743938498,0.5194230913333975,38.49304132053081,0.7885808942142967,dark_blob,75.0,37.0,0.0,324.0,14.983789374003189,0.38798829855573275,True,True,OK,186.0,186.70095693779905,234.0,174
86,0,237.62886974966625,264.0573170954706,131.0,186.0,177.0,152.0,1.1644736842105263,18229.0,0.6775572405590247,0.5212842424276916,38.485344129554655,0.7893379412143658,dark_blob,75.0,37.0,0.0,324.0,14.978313890369469,0.387684105020526,True,True,OK,186.0,186.7818256191586,233.5,174
87,0,237.59676490747088,264.08746630111943,130.0,186.0,178.0,152.0,1.1710526315789473,18237.5,0.6740649024246008,0.5193091926865777,38.50615085788281,0.7884247604415672,dark_blob,75.0,37.0,0.0,324.0,14.979036517283731,0.3877242509602073,True,True,OK,186.0,186.7711529755018,233.5,174
88,0,237.61306895574506,264.08069367121004,130.0,186.0,178.0,152.0,1.1710526315789473,18231.5,0.6738431401537551,0.5173120945305839,38.522748124561495,0.7880193962524192,dark_blob,75.0,37.0,0.0,324.0,14.979509675026968,0.38775053750149824,True,True,OK,186.0,186.7641647996017,233.5,174
89,0,237.6038370488177,264.0782125458151,130.0,186.0,178.0,152.0,1.1710526315789473,18234.5,0.673954021289178,0.5173972184251395,38.48364990287071,0.7881736641478008,dark_blob,75.0,37.0,0.0,324.0,14.979893663194444,0.3877718701774691,True,True,OK,186.0,186.75849358974358,233.5,174
90,0,237.60568002120635,264.0746245463935,130.0,186.0,178.0,152.0,1.1710526315789473,18233.5,0.6739170609107037,0.5173688437936209,38.48734552911338,0.7881336004230826,dark_blob,75.0,37.0,0.0,324.0,14.978658994328892,0.38770327746271627,True,True,OK,186.0,186.7767286991425,233.5,174
