frame,decisao,explicacao,confianca_selecionada,topo_ruler_mm,bbox_altura_px,bbox_largura_px,bbox_aspect,area_px,componentes_encontrados_na_mascara,componentes_rejeitados,candidatos_aceitos_no_frame,threshold_usado,percentil_escuro_q
46,candidato_selecionado,OK,0.8075340764076313,10.875289246133233,168.0,218.0,1.2976190476190477,28745.5,9,8,1,75.0,73.0
47,candidato_selecionado,OK,0.8079859617395841,10.89126559714795,168.0,218.0,1.2976190476190477,28751.5,9,8,1,75.0,73.0
48,candidato_selecionado,OK,0.8077571520680368,10.875816993464051,168.0,218.0,1.2976190476190477,28744.5,9,8,1,75.0,73.0
49,candidato_selecionado,OK,0.8083163756710205,10.932729066469355,168.0,218.0,1.2976190476190477,28745.0,9,8,1,75.0,73.0
50,candidato_selecionado,OK,0.808296266548715,10.932729066469355,168.0,218.0,1.2976190476190477,28744.0,10,9,1,75.0,73.0
51,candidato_selecionado,OK,0.8085560156768296,10.91830065359477,168.0,218.0,1.2976190476190477,28753.0,9,8,1,75.0,73.0
52,candidato_selecionado,OK,0.8078809418231051,10.889978213507623,168.0,218.0,1.2976190476190477,28744.5,8,7,1,75.0,73.0
53,candidato_selecionado,OK,0.8078510027419504,10.889978213507623,168.0,218.0,1.2976190476190477,28742.5,8,7,1,75.0,73.0
54,candidato_selecionado,OK,0.8080098229552903,10.901307189542484,168.0,218.0,1.2976190476190477,28750.5,8,7,1,75.0,73.0
55,candidato_selecionado,OK,0.8078799685184596,10.884313725490195,168.0,218.0,1.2976190476190477,28747.5,8,7,1,75.0,73.0
56,candidato_selecionado,OK,0.8078388126971575,10.897431487214767,168.0,218.0,1.2976190476190477,28743.5,8,7,1,75.0,73.0
57,candidato_selecionado,OK,0.8077833770472167,10.901610644257701,168.0,218.0,1.2976190476190477,28740.5,9,8,1,75.0,73.0
58,candidato_selecionado,OK,0.8078041958053761,10.901610644257701,168.0,218.0,1.2976190476190477,28741.5,9,8,1,75.0,73.0
59,candidato_selecionado,OK,0.8080522997259021,10.934960912469561,168.0,218.0,1.2976190476190477,28744.5,9,8,1,75.0,73.0
60,candidato_selecionado,OK,0.8078780505206625,10.911220043572984,168.0,218.0,1.2976190476190477,28739.5,10,9,1,75.0,73.0
61,candidato_selecionado,OK,0.8080798325094042,10.93499066293184,168.0,218.0,1.2976190476190477,28743.5,10,9,1,75.0,73.0
62,candidato_selecionado,OK,0.8079204017730293,10.91141141141141,168.0,218.0,1.2976190476190477,28743.5,9,8,1,75.0,73.0
63,candidato_selecionado,OK,0.8078178279858174,10.899891067538125,168.0,218.0,1.2976190476190477,28743.5,9,8,1,75.0,73.0
64,candidato_selecionado,OK,0.8077465797511811,10.892001244942422,168.0,218.0,1.2976190476190477,28744.5,10,9,1,75.0,73.0
65,candidato_selecionado,OK,0.8077807032709223,10.897407050251795,168.0,218.0,1.2976190476190477,28744.5,10,9,1,75.0,73.0
66,candidato_selecionado,OK,0.8074172163848798,10.833333333333332,168.0,218.0,1.2976190476190477,28746.5,10,9,1,75.0,73.0
67,candidato_selecionado,OK,0.8075039715189999,10.841425459072518,168.0,218.0,1.2976190476190477,28747.5,9,8,1,75.0,73.0
68,candidato_selecionado,OK,0.8074407246148839,10.843448490507313,168.0,218.0,1.2976190476190477,28745.5,9,8,1,75.0,73.0
69,candidato_selecionado,OK,0.8075786910419355,10.867851307189541,168.0,218.0,1.2976190476190477,28744.5,9,8,1,75.0,73.0
70,candidato_selecionado,OK,0.8076614057416052,10.894024276377218,168.0,218.0,1.2976190476190477,28741.5,8,7,1,75.0,73.0
71,candidato_selecionado,OK,0.8076628470613562,10.895127748068923,168.0,218.0,1.2976190476190477,28738.5,8,7,1,75.0,73.0
72,candidato_selecionado,OK,0.8077511081085768,10.897431487214767,168.0,218.0,1.2976190476190477,28740.5,8,7,1,75.0,73.0
73,candidato_selecionado,OK,0.8075847222270031,10.875816993464051,168.0,218.0,1.2976190476190477,28741.5,8,7,1,75.0,73.0
74,candidato_selecionado,OK,0.807626349151863,10.875816993464051,168.0,218.0,1.2976190476190477,28745.5,10,9,1,75.0,73.0
75,candidato_selecionado,OK,0.8076864784286385,10.875816993464051,168.0,218.0,1.2976190476190477,28748.5,10,9,1,75.0,73.0
76,candidato_selecionado,OK,0.8076059173938394,10.875816993464051,168.0,218.0,1.2976190476190477,28744.5,9,8,1,75.0,73.0
77,candidato_selecionado,OK,0.8076381403239948,10.875816993464051,168.0,218.0,1.2976190476190477,28744.5,9,8,1,75.0,73.0
78,candidato_selecionado,OK,0.8076792990137133,10.875816993464051,168.0,218.0,1.2976190476190477,28745.5,9,8,1,75.0,73.0
79,candidato_selecionado,OK,0.8076481749660399,10.875816993464051,168.0,218.0,1.2976190476190477,28745.5,10,9,1,75.0,73.0
80,candidato_selecionado,OK,0.8075879038562808,10.869044236051908,168.0,218.0,1.2976190476190477,28744.5,9,8,1,75.0,73.0
81,candidato_selecionado,OK,0.8075203101837146,10.847111817700052,168.0,218.0,1.2976190476190477,28747.5,9,8,1,75.0,73.0
82,candidato_selecionado,OK,0.8075365900372419,10.849912322652637,168.0,218.0,1.2976190476190477,28747.5,9,8,1,75.0,73.0
83,candidato_selecionado,OK,0.807614327520991,10.854575163398692,168.0,218.0,1.2976190476190477,28750.5,9,8,1,75.0,73.0
84,candidato_selecionado,OK,0.8074535848028986,10.875816993464051,168.0,218.0,1.2976190476190477,28744.5,10,9,1,75.0,73.0
