frame,time_video_s,time_real_s,x_center_px,y_center_px,radius_px,x_left_px,y_top_px,x_right_px,y_bottom_px,confidence,valid,method,fixed_radius_px,y_top_fixed_px,y_bottom_fixed_px,x_left_fixed_px,x_right_fixed_px,sync_red_area_px,sync_red_centroid_x_px,sync_red_centroid_y_px,sync_raw_score,sync_score,sync_pulse,sync_event,sync_rising_edge,sync_falling_edge,sync_rising_frame,sync_falling_frame,sync_pulse_width_frames,time_video_ms,time_real_ms,time_sync_ms,time_from_sync_rise_ms,time_from_sync_fall_ms,sync_pulse_width_ms,fps_playback,fps_capture,time_scale_detected,metadata_time_source,metadata_time_confidence,frame_sync,auto_ruler_ok,auto_ruler_reason,ruler_top_x_px,ruler_top_y_px,ruler_bottom_x_px,ruler_bottom_y_px,ruler_dx_px,ruler_dy_px,ruler_len_px,ruler_angle_deg,ruler_tick_spacing_px,mm_per_px_ruler,px_per_mm_ruler,ruler_confidence,y_top_fixed_ruler_mm_corr,y_center_ruler_mm_corr,z_top_fixed_mm_rel_corr,z_center_mm_rel_corr,ruler_u_x,ruler_u_y,ruler_n_x,ruler_n_y,ruler_origin_x_px,ruler_origin_y_px,ruler_tick_spacing_row_px,ruler_tick_spacing_cluster_px,ruler_roi_x_px,ruler_roi_y_px,ruler_roi_w_px,ruler_roi_h_px,ruler_tick_count,x_center_px_median,y_center_px_median,radius_px_median,y_top_px_median,y_top_fixed_px_median,z_top_fixed_mm_rel_corr_median,z_center_mm_rel_corr_median,physical_outlier,valid_signal,roi_x_px,roi_y_px,roi_w_px,roi_h_px,video_fps,time_scale,gpu_enabled,gpu_status,gpu_fallback_count,background_cache_enabled,background_percentile
242,8.199621532951074,8.199621532951074,285.44154033803795,152.77835859905906,20.396883887792733,265.0446564502452,132.38147471126632,305.8384242258307,173.1752424868518,0.6108150059912814,True,contour,56.0,96.77835859905906,208.77835859905906,229.44154033803795,341.44154033803795,75.5,75.52317880794702,285.9889624724062,31.308684995737426,0.35406424083395777,0,LOW,0,0,232,234,2,8199.621532951074,24200.0,1000.0,1000.0,800.0,200.0,29.513557305967915,10.0,2.9513557305967915,sync_led_known_width,PULSE_ESTIMATED,10,True,OK,373.27370788837936,67.24530831590586,397.87293243311154,355.9102452301048,24.59922454473218,288.66493691419896,289.7111797150407,4.8708194243706995,6.021746516470465,0.1660647782607315,6.021746516470465,0.5387755102040817,3.6482129016351235,12.914256456107191,0.24823698064841482,0.24823698064841437,0.08490947628920624,0.9963886695643889,-0.9963886695643889,0.08490947628920624,373.27370788837936,67.24530831590586,6.0,5.099342716136562,319,59,194,297,22,285.44154033803795,152.77835859905906,20.396883887792733,132.38147471126632,96.77835859905906,0.24823698064841482,0.24823698064841437,False,True,7,24,302,435,29.513557305967915,2.9513557305967915,False,no_cuda_device_or_opencv_without_cuda,0,True,30.0
243,8.23350426655831,8.23350426655831,285.44154033803795,152.77835859905906,20.396883887792733,265.0446564502452,132.38147471126632,305.8384242258307,173.1752424868518,0.6105546283399921,True,contour,56.0,96.77835859905906,208.77835859905906,229.44154033803795,341.44154033803795,75.5,75.52317880794702,285.9889624724062,31.308684995737426,0.35406424083395777,0,LOW,0,0,232,234,2,8233.50426655831,24300.0,1100.0,1100.0,900.0,200.0,29.513557305967915,10.0,2.9513557305967915,sync_led_known_width,PULSE_ESTIMATED,11,True,OK,373.27370788837936,67.24530831590586,397.87293243311154,355.9102452301048,24.59922454473218,288.66493691419896,289.7111797150407,4.8708194243706995,6.021746516470465,0.1660647782607315,6.021746516470465,0.5387755102040817,3.6482129016351235,12.914256456107191,0.24823698064841482,0.24823698064841437,0.08490947628920624,0.9963886695643889,-0.9963886695643889,0.08490947628920624,373.27370788837936,67.24530831590586,6.0,5.099342716136562,319,59,194,297,22,285.44154033803795,152.77835859905906,20.396883887792733,132.38147471126632,96.77835859905906,0.24823698064841482,0.24823698064841437,False,True,7,24,302,435,29.513557305967915,2.9513557305967915,False,no_cuda_device_or_opencv_without_cuda,0,True,30.0
244,8.267387000165545,8.267387000165545,285.44154033803795,152.77835859905906,20.396883887792733,265.0446564502452,132.38147471126632,305.8384242258307,173.1752424868518,0.6107954901560756,True,contour,56.0,96.77835859905906,208.77835859905906,229.44154033803795,341.44154033803795,75.5,75.52317880794702,285.9889624724062,31.308684995737426,0.35406424083395777,0,LOW,0,0,232,234,2,8267.387000165545,24400.0,1200.0,1200.0,1000.0,200.0,29.513557305967915,10.0,2.9513557305967915,sync_led_known_width,PULSE_ESTIMATED,12,True,OK,373.27370788837936,67.24530831590586,397.87293243311154,355.9102452301048,24.59922454473218,288.66493691419896,289.7111797150407,4.8708194243706995,6.021746516470465,0.1660647782607315,6.021746516470465,0.5387755102040817,3.6482129016351235,12.914256456107191,0.24823698064841482,0.24823698064841437,0.08490947628920624,0.9963886695643889,-0.9963886695643889,0.08490947628920624,373.27370788837936,67.24530831590586,6.0,5.099342716136562,319,59,194,297,22,285.44154033803795,152.77835859905906,20.396883887792733,132.38147471126632,96.77835859905906,0.24823698064841482,0.24823698064841437,False,True,7,24,302,435,29.513557305967915,2.9513557305967915,False,no_cuda_device_or_opencv_without_cuda,0,True,30.0
245,8.30126973377278,8.30126973377278,285.43049014477583,152.76713762428048,20.391865908946244,265.0386242358296,132.37527171533424,305.82235605372205,173.15900353322672,0.6110442966547011,True,contour,56.0,96.76713762428048,208.76713762428048,229.43049014477583,341.43049014477583,75.5,75.52317880794702,285.9889624724062,31.308684995737423,0.3540642408339575,0,LOW,0,0,232,234,2,8301.26973377278,24500.0,1300.0,1300.0,1100.0,200.0,29.513557305967915,10.0,2.9513557305967915,sync_led_known_width,PULSE_ESTIMATED,13,True,OK,373.27370788837936,67.24530831590586,397.87293243311154,355.9102452301048,24.59922454473218,288.66493691419896,289.7111797150407,4.8708194243706995,6.021746516470465,0.1660647782607315,6.021746516470465,0.5387755102040817,3.646200409375531,12.9122439638476,0.25024947290800714,0.25024947290800625,0.08490947628920624,0.9963886695643889,-0.9963886695643889,0.08490947628920624,373.27370788837936,67.24530831590586,6.0,5.099342716136562,319,59,194,297,22,285.44154033803795,152.76713762428048,20.396883887792733,132.37527171533424,96.76713762428048,0.25024947290800714,0.25024947290800625,False,True,7,24,302,435,29.513557305967915,2.9513557305967915,False,no_cuda_device_or_opencv_without_cuda,0,True,30.0
246,8.335152467380018,8.335152467380018,285.43049014477583,152.76713762428048,20.391865908946244,265.0386242358296,132.37527171533424,305.82235605372205,173.15900353322672,0.6111072584647892,True,contour,56.0,96.76713762428048,208.76713762428048,229.43049014477583,341.43049014477583,77.0,75.6017316017316,285.9264069264069,31.905047976637466,0.4047452892682292,0,LOW,0,0,232,234,2,8335.152467380018,24600.0,1400.0,1400.0,1200.0,200.0,29.513557305967915,10.0,2.9513557305967915,sync_led_known_width,PULSE_ESTIMATED,14,True,OK,373.27370788837936,67.24530831590586,397.87293243311154,355.9102452301048,24.59922454473218,288.66493691419896,289.7111797150407,4.8708194243706995,6.021746516470465,0.1660647782607315,6.021746516470465,0.5387755102040817,3.646200409375531,12.9122439638476,0.25024947290800714,0.25024947290800625,0.08490947628920624,0.9963886695643889,-0.9963886695643889,0.08490947628920624,373.27370788837936,67.24530831590586,6.0,5.099342716136562,319,59,194,297,22,285.43049014477583,152.76713762428048,20.396883887792733,132.37527171533424,96.76713762428048,0.25024947290800714,0.25024947290800625,False,True,7,24,302,435,29.513557305967915,2.9513557305967915,False,no_cuda_device_or_opencv_without_cuda,0,True,30.0
247,8.369035200987254,8.369035200987254,285.5915741230389,152.6812973735237,20.34154097667139,265.2500331463675,132.33975639685232,305.93311509971034,173.0228383501951,0.610031405818381,True,contour,56.0,96.6812973735237,208.6812973735237,229.59157412303892,341.5915741230389,78.0,75.61965811965811,285.8696581196581,32.21585139318885,0.43115846968396326,0,LOW,0,0,232,234,2,8369.035200987253,24700.0,1500.0,1500.0,1300.0,200.0,29.513557305967915,10.0,2.9513557305967915,sync_led_known_width,PULSE_ESTIMATED,15,True,OK,373.27370788837936,67.24530831590586,397.87293243311154,355.9102452301048,24.59922454473218,288.66493691419896,289.7111797150407,4.8708194243706995,6.021746516470465,0.1660647782607315,6.021746516470465,0.5387755102040817,3.6342682071785126,12.900311761650581,0.26218167510502566,0.2621816751050243,0.08490947628920624,0.9963886695643889,-0.9963886695643889,0.08490947628920624,373.27370788837936,67.24530831590586,6.0,5.099342716136562,319,59,194,297,22,285.43049014477583,152.73480083857442,20.396883887792733,132.33975639685232,96.73480083857442,0.2579381524986495,0.25793815249865126,False,True,7,24,302,435,29.513557305967915,2.9513557305967915,False,no_cuda_device_or_opencv_without_cuda,0,True,30.0
248,8.40291793459449,8.40291793459449,285.2646750524109,152.73480083857442,20.496834014648552,264.76784103776237,132.23796682392586,305.7615090670594,173.23163485322297,0.6092938742171411,True,contour,56.0,96.73480083857442,208.73480083857442,229.2646750524109,341.2646750524109,78.0,75.61965811965811,285.8696581196581,32.21585139318885,0.43115846968396326,0,LOW,0,0,232,234,2,8402.917934594489,24800.0,1600.0,1600.0,1400.0,200.0,29.513557305967915,10.0,2.9513557305967915,sync_led_known_width,PULSE_ESTIMATED,16,True,OK,373.27370788837936,67.24530831590586,397.87293243311154,355.9102452301048,24.59922454473218,288.66493691419896,289.7111797150407,4.8708194243706995,6.021746516470465,0.1660647782607315,6.021746516470465,0.5387755102040817,3.638511729784889,12.904555284256954,0.2579381524986495,0.25793815249865126,0.08490947628920624,0.9963886695643889,-0.9963886695643889,0.08490947628920624,373.27370788837936,67.24530831590586,6.0,5.099342716136562,319,59,194,297,22,285.2646750524109,152.7220475192173,20.48175244115952,132.23796682392586,96.72204751921731,0.26195504907588907,0.26195504907588685,False,True,7,24,302,435,29.513557305967915,2.9513557305967915,False,no_cuda_device_or_opencv_without_cuda,0,True,30.0
249,8.436800668201725,8.436800668201725,285.22134595162987,152.70382053978267,20.48175244115952,264.73959351047034,132.22206809862314,305.7030983927894,173.1855729809422,0.6077685264998878,True,contour,56.0,96.70382053978267,208.70382053978267,229.22134595162987,341.22134595162987,78.0,75.61965811965811,285.8696581196581,32.21585139318885,0.43115846968396326,0,LOW,0,0,232,234,2,8436.800668201726,24900.0,1700.0,1700.0,1500.0,200.0,29.513557305967915,10.0,2.9513557305967915,sync_led_known_width,PULSE_ESTIMATED,17,True,OK,373.27370788837936,67.24530831590586,397.87293243311154,355.9102452301048,24.59922454473218,288.66493691419896,289.7111797150407,4.8708194243706995,6.021746516470465,0.1660647782607315,6.021746516470465,0.5387755102040817,3.632774611847971,12.898818166320039,0.2636752704355674,0.2636752704355665,0.08490947628920624,0.9963886695643889,-0.9963886695643889,0.08490947628920624,373.27370788837936,67.24530831590586,6.0,5.099342716136562,319,59,194,297,22,285.22134595162987,152.7220475192173,20.496834014648552,132.22521350456876,96.72204751921731,0.26195504907588907,0.26195504907588685,False,True,7,24,302,435,29.513557305967915,2.9513557305967915,False,no_cuda_device_or_opencv_without_cuda,0,True,30.0
250,8.47068340180896,8.47068340180896,285.12945492662476,152.7220475192173,20.496834014648552,264.63262091197623,132.22521350456876,305.6262889412733,173.21888153386587,0.6078235095915321,True,contour,56.0,96.72204751921731,208.7220475192173,229.12945492662476,341.12945492662476,78.0,75.61965811965811,285.8696581196581,32.212631578947374,0.4308848384111513,0,LOW,0,0,232,234,2,8470.683401808961,25000.0,1800.0,1800.0,1600.0,200.0,29.513557305967915,10.0,2.9513557305967915,sync_led_known_width,PULSE_ESTIMATED,18,True,OK,373.27370788837936,67.24530831590586,397.87293243311154,355.9102452301048,24.59922454473218,288.66493691419896,289.7111797150407,4.8708194243706995,6.021746516470465,0.1660647782607315,6.021746516470465,0.5387755102040817,3.634494833207649,12.900538387679719,0.26195504907588907,0.26195504907588685,0.08490947628920624,0.9963886695643889,-0.9963886695643889,0.08490947628920624,373.27370788837936,67.24530831590586,6.0,5.099342716136562,319,59,194,297,22,285.1603970741902,152.7220475192173,20.496834014648552,132.22521350456876,96.72204751921731,0.26195504907588907,0.26195504907588685,False,True,7,24,302,435,29.513557305967915,2.9513557305967915,False,no_cuda_device_or_opencv_without_cuda,0,True,30.0
251,8.504566135416196,8.504566135416196,285.12945492662476,152.7220475192173,20.496834014648552,264.63262091197623,132.22521350456876,305.6262889412733,173.21888153386587,0.6078131755422478,True,contour,56.0,96.72204751921731,208.7220475192173,229.12945492662476,341.12945492662476,78.0,75.61965811965811,285.8696581196581,32.212631578947374,0.4308848384111513,0,LOW,0,0,232,234,2,8504.566135416197,25100.0,1900.0,1900.0,1700.0,200.0,29.513557305967915,10.0,2.9513557305967915,sync_led_known_width,PULSE_ESTIMATED,19,True,OK,373.27370788837936,67.24530831590586,397.87293243311154,355.9102452301048,24.59922454473218,288.66493691419896,289.7111797150407,4.8708194243706995,6.021746516470465,0.1660647782607315,6.021746516470465,0.5387755102040817,3.634494833207649,12.900538387679719,0.26195504907588907,0.26195504907588685,0.08490947628920624,0.9963886695643889,-0.9963886695643889,0.08490947628920624,373.27370788837936,67.24530831590586,6.0,5.099342716136562,319,59,194,297,22,285.1603970741902,152.7220475192173,20.496834014648552,132.22521350456876,96.72204751921731,0.26195504907588907,0.26195504907588685,False,True,7,24,302,435,29.513557305967915,2.9513557305967915,False,no_cuda_device_or_opencv_without_cuda,0,True,30.0
252,8.538448869023432,8.538448869023432,285.12945492662476,152.7220475192173,20.496834014648552,264.63262091197623,132.22521350456876,305.6262889412733,173.21888153386587,0.6077670705892715,True,contour,56.0,96.72204751921731,208.7220475192173,229.12945492662476,341.12945492662476,78.0,75.61965811965811,285.8696581196581,32.212631578947374,0.4308848384111513,0,LOW,0,0,232,234,2,8538.448869023432,25200.0,2000.0,2000.0,1800.0,200.0,29.513557305967915,10.0,2.9513557305967915,sync_led_known_width,PULSE_ESTIMATED,20,True,OK,373.27370788837936,67.24530831590586,397.87293243311154,355.9102452301048,24.59922454473218,288.66493691419896,289.7111797150407,4.8708194243706995,6.021746516470465,0.1660647782607315,6.021746516470465,0.5387755102040817,3.634494833207649,12.900538387679719,0.26195504907588907,0.26195504907588685,0.08490947628920624,0.9963886695643889,-0.9963886695643889,0.08490947628920624,373.27370788837936,67.24530831590586,6.0,5.099342716136562,319,59,194,297,22,285.1603970741902,152.7220475192173,20.496834014648552,132.22521350456876,96.72204751921731,0.26195504907588907,0.26195504907588685,False,True,7,24,302,435,29.513557305967915,2.9513557305967915,False,no_cuda_device_or_opencv_without_cuda,0,True,30.0
