frame,time_video_s,time_real_s,x_center_px,y_center_px,radius_px,x_left_px,y_top_px,x_right_px,y_bottom_px,confidence,valid,method,fixed_radius_px,y_top_fixed_px,y_bottom_fixed_px,x_left_fixed_px,x_right_fixed_px,sync_red_area_px,sync_red_centroid_x_px,sync_red_centroid_y_px,sync_raw_score,sync_score,sync_pulse,sync_event,sync_rising_edge,sync_falling_edge,sync_rising_frame,sync_falling_frame,sync_pulse_width_frames,time_video_ms,time_real_ms,time_sync_ms,time_from_sync_rise_ms,time_from_sync_fall_ms,sync_pulse_width_ms,fps_playback,fps_capture,time_scale_detected,metadata_time_source,metadata_time_confidence,frame_sync,auto_ruler_ok,auto_ruler_reason,ruler_top_x_px,ruler_top_y_px,ruler_bottom_x_px,ruler_bottom_y_px,ruler_dx_px,ruler_dy_px,ruler_len_px,ruler_angle_deg,ruler_tick_spacing_px,mm_per_px_ruler,px_per_mm_ruler,ruler_confidence,y_top_fixed_ruler_mm_corr,y_center_ruler_mm_corr,z_top_fixed_mm_rel_corr,z_center_mm_rel_corr,ruler_u_x,ruler_u_y,ruler_n_x,ruler_n_y,ruler_origin_x_px,ruler_origin_y_px,ruler_tick_spacing_row_px,ruler_tick_spacing_cluster_px,ruler_roi_x_px,ruler_roi_y_px,ruler_roi_w_px,ruler_roi_h_px,ruler_tick_count,roi_x_px,roi_y_px,roi_w_px,roi_h_px,video_fps,time_scale
1663,56.346985988833204,56.346985988833204,208.0,315.0,56.0,152.0,259.0,264.0,371.0,0.6016993337839824,True,hough,58.0,257.0,373.0,150.0,266.0,68.0,72.5,280.87009803921563,28.336507936507935,0.1014780570525589,0,LOW,0,0,232,234,2,56346.98598883321,166300.0,143100.0,143100.0,142900.0,200.0,29.513557305967915,10.0,2.9513557305967915,sync_led_known_width,PULSE_ESTIMATED,1431,True,OK,381.62496129237627,65.24759468583828,390.6207535833784,401.56774258546494,8.995792291002147,336.32014789962665,336.4404347907213,1.5321653194572107,6.002145935505426,0.16660707865907504,6.002145935505426,0.2920634920634921,31.162427822186803,40.8221835156271,1.1836516389394056,1.183651638939402,0.02673814250833996,0.9996424719544502,-0.9996424719544502,0.02673814250833996,381.62496129237627,65.24759468583828,6.0,4.459934852307995,319,57,196,346,23,7,24,517,435,29.513557305967915,2.9513557305967915
1664,56.38086872244044,56.38086872244044,214.0,317.0,55.0,159.0,262.0,269.0,372.0,0.6055844771002508,True,hough,58.0,259.0,375.0,156.0,272.0,69.5,72.60191846522781,281.0047961630695,29.178777393310266,0.17305711293306048,0,LOW,0,0,232,234,2,56380.86872244044,166400.0,143200.0,143200.0,143000.0,200.0,29.513557305967915,10.0,2.9513557305967915,sync_led_known_width,PULSE_ESTIMATED,1432,True,OK,381.62496129237627,65.24759468583828,390.6207535833784,401.56774258546494,8.995792291002147,336.32014789962665,336.4404347907213,1.5321653194572107,6.002145935505426,0.16660707865907504,6.002145935505426,0.2920634920634921,31.522251428971042,41.18200712241135,0.8238280321551663,0.8238280321551557,0.02673814250833996,0.9996424719544502,-0.9996424719544502,0.02673814250833996,381.62496129237627,65.24759468583828,6.0,4.459934852307995,319,57,196,346,23,7,24,517,435,29.513557305967915,2.9513557305967915
1665,56.414751456047675,56.414751456047675,214.0,317.0,55.0,159.0,262.0,269.0,372.0,0.6054925052054465,True,hough,58.0,259.0,375.0,156.0,272.0,67.5,72.70864197530864,281.079012345679,28.422395464209778,0.1087770848104313,0,LOW,0,0,232,234,2,56414.75145604768,166500.0,143300.0,143300.0,143100.0,200.0,29.513557305967915,10.0,2.9513557305967915,sync_led_known_width,PULSE_ESTIMATED,1433,True,OK,381.62496129237627,65.24759468583828,390.6207535833784,401.56774258546494,8.995792291002147,336.32014789962665,336.4404347907213,1.5321653194572107,6.002145935505426,0.16660707865907504,6.002145935505426,0.2920634920634921,31.522251428971042,41.18200712241135,0.8238280321551663,0.8238280321551557,0.02673814250833996,0.9996424719544502,-0.9996424719544502,0.02673814250833996,381.62496129237627,65.24759468583828,6.0,4.459934852307995,319,57,196,346,23,7,24,517,435,29.513557305967915,2.9513557305967915
1666,56.44863418965491,56.44863418965491,190.0,295.0,55.0,135.0,240.0,245.0,350.0,0.6109856599433361,True,hough,58.0,237.0,353.0,132.0,248.0,69.5,72.60191846522781,281.0047961630695,29.14350634371396,0.17005965361688996,0,LOW,0,0,232,234,2,56448.63418965491,166600.0,143400.0,143400.0,143200.0,200.0,29.513557305967915,10.0,2.9513557305967915,sync_led_known_width,PULSE_ESTIMATED,1434,True,OK,381.62496129237627,65.24759468583828,390.6207535833784,401.56774258546494,8.995792291002147,336.32014789962665,336.4404347907213,1.5321653194572107,6.002145935505426,0.16660707865907504,6.002145935505426,0.2920634920634921,27.75129183445193,37.41104752789223,4.594787626674279,4.594787626674275,0.02673814250833996,0.9996424719544502,-0.9996424719544502,0.02673814250833996,381.62496129237627,65.24759468583828,6.0,4.459934852307995,319,57,196,346,23,7,24,517,435,29.513557305967915,2.9513557305967915
1667,56.48251692326215,56.48251692326215,189.0,295.0,55.0,134.0,240.0,244.0,350.0,0.6112848595535381,True,hough,58.0,237.0,353.0,131.0,247.0,69.5,72.60191846522781,281.0047961630695,29.130680507497118,0.1689696684110096,0,LOW,0,0,232,234,2,56482.516923262156,166700.0,143500.0,143500.0,143300.0,200.0,29.513557305967915,10.0,2.9513557305967915,sync_led_known_width,PULSE_ESTIMATED,1435,True,OK,381.62496129237627,65.24759468583828,390.6207535833784,401.56774258546494,8.995792291002147,336.32014789962665,336.4404347907213,1.5321653194572107,6.002145935505426,0.16660707865907504,6.002145935505426,0.2920634920634921,27.74683707063985,37.40659276408015,4.59924239048636,4.599242390486353,0.02673814250833996,0.9996424719544502,-0.9996424719544502,0.02673814250833996,381.62496129237627,65.24759468583828,6.0,4.459934852307995,319,57,196,346,23,7,24,517,435,29.513557305967915,2.9513557305967915
1668,56.51639965686939,56.51639965686939,208.0,317.0,58.0,150.0,259.0,266.0,375.0,0.5839823127063977,True,hough,58.0,259.0,375.0,150.0,266.0,69.5,72.60191846522781,281.0047961630695,29.130680507497114,0.1689696684110093,0,LOW,0,0,232,234,2,56516.39965686939,166800.0,143600.0,143600.0,143400.0,200.0,29.513557305967915,10.0,2.9513557305967915,sync_led_known_width,PULSE_ESTIMATED,1436,True,OK,381.62496129237627,65.24759468583828,390.6207535833784,401.56774258546494,8.995792291002147,336.32014789962665,336.4404347907213,1.5321653194572107,6.002145935505426,0.16660707865907504,6.002145935505426,0.2920634920634921,31.495522846098535,41.15527853953884,0.8505566150276742,0.8505566150276636,0.02673814250833996,0.9996424719544502,-0.9996424719544502,0.02673814250833996,381.62496129237627,65.24759468583828,6.0,4.459934852307995,319,57,196,346,23,7,24,517,435,29.513557305967915,2.9513557305967915
1669,56.550282390476625,56.550282390476625,210.0,316.0,58.0,152.0,258.0,268.0,374.0,0.5836972820511499,True,hough,58.0,258.0,374.0,152.0,268.0,69.5,72.73860911270982,281.15587529976017,29.131053351573186,0.1690013540274594,0,LOW,0,0,232,234,2,56550.28239047663,166900.0,143700.0,143700.0,143500.0,200.0,29.513557305967915,10.0,2.9513557305967915,sync_led_known_width,PULSE_ESTIMATED,1437,True,OK,381.62496129237627,65.24759468583828,390.6207535833784,401.56774258546494,8.995792291002147,336.32014789962665,336.4404347907213,1.5321653194572107,6.002145935505426,0.16660707865907504,6.002145935505426,0.2920634920634921,31.337884861766838,40.997640555207134,1.0081945993593706,1.0081945993593706,0.02673814250833996,0.9996424719544502,-0.9996424719544502,0.02673814250833996,381.62496129237627,65.24759468583828,6.0,4.459934852307995,319,57,196,346,23,7,24,517,435,29.513557305967915,2.9513557305967915
1670,56.58416512408386,56.58416512408386,210.0,316.0,58.0,152.0,258.0,268.0,374.0,0.5836178231102371,True,hough,58.0,258.0,374.0,152.0,268.0,69.5,72.73860911270982,281.15587529976017,29.131053351573186,0.1690013540274594,0,LOW,0,0,232,234,2,56584.16512408386,167000.0,143800.0,143800.0,143600.0,200.0,29.513557305967915,10.0,2.9513557305967915,sync_led_known_width,PULSE_ESTIMATED,1438,True,OK,381.62496129237627,65.24759468583828,390.6207535833784,401.56774258546494,8.995792291002147,336.32014789962665,336.4404347907213,1.5321653194572107,6.002145935505426,0.16660707865907504,6.002145935505426,0.2920634920634921,31.337884861766838,40.997640555207134,1.0081945993593706,1.0081945993593706,0.02673814250833996,0.9996424719544502,-0.9996424719544502,0.02673814250833996,381.62496129237627,65.24759468583828,6.0,4.459934852307995,319,57,196,346,23,7,24,517,435,29.513557305967915,2.9513557305967915
1671,56.618047857691096,56.618047857691096,168.0,289.0,54.0,114.0,235.0,222.0,343.0,0.6224399746915569,True,hough,58.0,231.0,347.0,110.0,226.0,69.5,72.73860911270982,281.15587529976017,29.131053351573186,0.1690013540274594,0,LOW,0,0,232,234,2,56618.0478576911,167100.0,143900.0,143900.0,143700.0,200.0,29.513557305967915,10.0,2.9513557305967915,sync_led_known_width,PULSE_ESTIMATED,1439,True,OK,381.62496129237627,65.24759468583828,390.6207535833784,401.56774258546494,8.995792291002147,336.32014789962665,336.4404347907213,1.5321653194572107,6.002145935505426,0.16660707865907504,6.002145935505426,0.2920634920634921,26.65400195885087,36.31375765229117,5.692077502275339,5.692077502275332,0.02673814250833996,0.9996424719544502,-0.9996424719544502,0.02673814250833996,381.62496129237627,65.24759468583828,6.0,4.459934852307995,319,57,196,346,23,7,24,517,435,29.513557305967915,2.9513557305967915
1672,56.65193059129833,56.65193059129833,214.0,317.0,55.0,159.0,262.0,269.0,372.0,0.605412639503758,True,hough,58.0,259.0,375.0,156.0,272.0,64.5,72.63307493540051,281.04651162790697,26.867095588235294,0.0,0,LOW,0,0,232,234,2,56651.93059129833,167200.0,144000.0,144000.0,143800.0,200.0,29.513557305967915,10.0,2.9513557305967915,sync_led_known_width,PULSE_ESTIMATED,1440,True,OK,381.62496129237627,65.24759468583828,390.6207535833784,401.56774258546494,8.995792291002147,336.32014789962665,336.4404347907213,1.5321653194572107,6.002145935505426,0.16660707865907504,6.002145935505426,0.2920634920634921,31.522251428971042,41.18200712241135,0.8238280321551663,0.8238280321551557,0.02673814250833996,0.9996424719544502,-0.9996424719544502,0.02673814250833996,381.62496129237627,65.24759468583828,6.0,4.459934852307995,319,57,196,346,23,7,24,517,435,29.513557305967915,2.9513557305967915
1673,56.68581332490557,56.68581332490557,214.0,317.0,55.0,159.0,262.0,269.0,372.0,0.6054265276167747,True,hough,58.0,259.0,375.0,156.0,272.0,71.5,72.93240093240092,281.2564102564102,29.469852941176466,0.19779374886102336,0,LOW,0,0,232,234,2,56685.81332490557,167300.0,144100.0,144100.0,143900.0,200.0,29.513557305967915,10.0,2.9513557305967915,sync_led_known_width,PULSE_ESTIMATED,1441,True,OK,381.62496129237627,65.24759468583828,390.6207535833784,401.56774258546494,8.995792291002147,336.32014789962665,336.4404347907213,1.5321653194572107,6.002145935505426,0.16660707865907504,6.002145935505426,0.2920634920634921,31.522251428971042,41.18200712241135,0.8238280321551663,0.8238280321551557,0.02673814250833996,0.9996424719544502,-0.9996424719544502,0.02673814250833996,381.62496129237627,65.24759468583828,6.0,4.459934852307995,319,57,196,346,23,7,24,517,435,29.513557305967915,2.9513557305967915
1674,56.7196960585128,56.7196960585128,200.0,309.0,66.0,134.0,243.0,266.0,375.0,0.5226690614914722,True,hough,58.0,251.0,367.0,142.0,258.0,67.0,73.11194029850746,281.47014925373134,28.06624143633357,0.07850984805201741,0,LOW,0,0,232,234,2,56719.6960585128,167400.0,144200.0,144200.0,144000.0,200.0,29.513557305967915,10.0,2.9513557305967915,sync_led_known_width,PULSE_ESTIMATED,1442,True,OK,381.62496129237627,65.24759468583828,390.6207535833784,401.56774258546494,8.995792291002147,336.32014789962665,336.4404347907213,1.5321653194572107,6.002145935505426,0.16660707865907504,6.002145935505426,0.2920634920634921,30.127504639954918,39.787260333395224,2.2185748211712912,2.2185748211712806,0.02673814250833996,0.9996424719544502,-0.9996424719544502,0.02673814250833996,381.62496129237627,65.24759468583828,6.0,4.459934852307995,319,57,196,346,23,7,24,517,435,29.513557305967915,2.9513557305967915
1675,56.75357879212004,56.75357879212004,210.0,316.0,58.0,152.0,258.0,268.0,374.0,0.5837550032546259,True,hough,58.0,258.0,374.0,152.0,268.0,69.5,73.04556354916066,281.31414868105514,28.728568171454626,0.13479673106967668,0,LOW,0,0,232,234,2,56753.57879212004,167500.0,144300.0,144300.0,144100.0,200.0,29.513557305967915,10.0,2.9513557305967915,sync_led_known_width,PULSE_ESTIMATED,1443,True,OK,381.62496129237627,65.24759468583828,390.6207535833784,401.56774258546494,8.995792291002147,336.32014789962665,336.4404347907213,1.5321653194572107,6.002145935505426,0.16660707865907504,6.002145935505426,0.2920634920634921,31.337884861766838,40.997640555207134,1.0081945993593706,1.0081945993593706,0.02673814250833996,0.9996424719544502,-0.9996424719544502,0.02673814250833996,381.62496129237627,65.24759468583828,6.0,4.459934852307995,319,57,196,346,23,7,24,517,435,29.513557305967915,2.9513557305967915
1676,56.787461525727274,56.787461525727274,210.0,316.0,58.0,152.0,258.0,268.0,374.0,0.5837134756556164,True,hough,58.0,258.0,374.0,152.0,268.0,68.0,72.99019607843137,281.2279411764706,28.147619047619045,0.0854256070630815,0,LOW,0,0,232,234,2,56787.461525727274,167600.0,144400.0,144400.0,144200.0,200.0,29.513557305967915,10.0,2.9513557305967915,sync_led_known_width,PULSE_ESTIMATED,1444,True,OK,381.62496129237627,65.24759468583828,390.6207535833784,401.56774258546494,8.995792291002147,336.32014789962665,336.4404347907213,1.5321653194572107,6.002145935505426,0.16660707865907504,6.002145935505426,0.2920634920634921,31.337884861766838,40.997640555207134,1.0081945993593706,1.0081945993593706,0.02673814250833996,0.9996424719544502,-0.9996424719544502,0.02673814250833996,381.62496129237627,65.24759468583828,6.0,4.459934852307995,319,57,196,346,23,7,24,517,435,29.513557305967915,2.9513557305967915
1677,56.82134425933451,56.82134425933451,189.0,297.0,58.0,131.0,239.0,247.0,355.0,0.589028156278268,True,hough,58.0,239.0,355.0,131.0,247.0,68.0,72.99019607843137,281.2279411764706,28.14761904761904,0.0854256070630812,0,LOW,0,0,232,234,2,56821.34425933451,167700.0,144500.0,144500.0,144300.0,200.0,29.513557305967915,10.0,2.9513557305967915,sync_led_known_width,PULSE_ESTIMATED,1445,True,OK,381.62496129237627,65.24759468583828,390.6207535833784,401.56774258546494,8.995792291002147,336.32014789962665,336.4404347907213,1.5321653194572107,6.002145935505426,0.16660707865907504,6.002145935505426,0.2920634920634921,28.079932094551584,37.73968778799189,4.266147366574625,4.266147366574614,0.02673814250833996,0.9996424719544502,-0.9996424719544502,0.02673814250833996,381.62496129237627,65.24759468583828,6.0,4.459934852307995,319,57,196,346,23,7,24,517,435,29.513557305967915,2.9513557305967915
1678,56.855226992941745,56.855226992941745,188.0,297.0,58.0,130.0,239.0,246.0,355.0,0.5895742603408081,True,hough,58.0,239.0,355.0,130.0,246.0,65.0,72.78461538461538,281.1923076923077,27.016460905349792,0.0,0,LOW,0,0,232,234,2,56855.226992941745,167800.0,144600.0,144600.0,144400.0,200.0,29.513557305967915,10.0,2.9513557305967915,sync_led_known_width,PULSE_ESTIMATED,1446,True,OK,381.62496129237627,65.24759468583828,390.6207535833784,401.56774258546494,8.995792291002147,336.32014789962665,336.4404347907213,1.5321653194572107,6.002145935505426,0.16660707865907504,6.002145935505426,0.2920634920634921,28.075477330739496,37.7352330241798,4.270602130386713,4.270602130386706,0.02673814250833996,0.9996424719544502,-0.9996424719544502,0.02673814250833996,381.62496129237627,65.24759468583828,6.0,4.459934852307995,319,57,196,346,23,7,24,517,435,29.513557305967915,2.9513557305967915
1679,56.88910972654898,56.88910972654898,168.0,289.0,54.0,114.0,235.0,222.0,343.0,0.6221036315703827,True,hough,58.0,231.0,347.0,110.0,226.0,60.5,73.12121212121211,281.27272727272725,25.169581699346406,0.0,0,LOW,0,0,232,234,2,56889.10972654898,167900.0,144700.0,144700.0,144500.0,200.0,29.513557305967915,10.0,2.9513557305967915,sync_led_known_width,PULSE_ESTIMATED,1447,True,OK,381.62496129237627,65.24759468583828,390.6207535833784,401.56774258546494,8.995792291002147,336.32014789962665,336.4404347907213,1.5321653194572107,6.002145935505426,0.16660707865907504,6.002145935505426,0.2920634920634921,26.65400195885087,36.31375765229117,5.692077502275339,5.692077502275332,0.02673814250833996,0.9996424719544502,-0.9996424719544502,0.02673814250833996,381.62496129237627,65.24759468583828,6.0,4.459934852307995,319,57,196,346,23,7,24,517,435,29.513557305967915,2.9513557305967915
1680,56.922992460156216,56.922992460156216,140.0,303.0,58.0,82.0,245.0,198.0,361.0,0.600947436209621,True,hough,58.0,245.0,361.0,82.0,198.0,66.0,72.85353535353535,281.40909090909093,27.72883787661406,0.04983609280612258,0,LOW,0,0,232,234,2,56922.992460156216,168000.0,144800.0,144800.0,144600.0,200.0,29.513557305967915,10.0,2.9513557305967915,sync_led_known_width,PULSE_ESTIMATED,1448,True,OK,381.62496129237627,65.24759468583828,390.6207535833784,401.56774258546494,8.995792291002147,336.32014789962665,336.4404347907213,1.5321653194572107,6.002145935505426,0.16660707865907504,6.002145935505426,0.2920634920634921,28.86093373949464,38.520689432934944,3.485145721631568,3.485145721631561,0.02673814250833996,0.9996424719544502,-0.9996424719544502,0.02673814250833996,381.62496129237627,65.24759468583828,6.0,4.459934852307995,319,57,196,346,23,7,24,517,435,29.513557305967915,2.9513557305967915
1681,56.95687519376345,56.95687519376345,140.0,303.0,58.0,82.0,245.0,198.0,361.0,0.600906765304525,True,hough,58.0,245.0,361.0,82.0,198.0,66.0,72.85353535353535,281.40909090909093,27.72883787661406,0.04983609280612258,0,LOW,0,0,232,234,2,56956.87519376345,168100.0,144900.0,144900.0,144700.0,200.0,29.513557305967915,10.0,2.9513557305967915,sync_led_known_width,PULSE_ESTIMATED,1449,True,OK,381.62496129237627,65.24759468583828,390.6207535833784,401.56774258546494,8.995792291002147,336.32014789962665,336.4404347907213,1.5321653194572107,6.002145935505426,0.16660707865907504,6.002145935505426,0.2920634920634921,28.86093373949464,38.520689432934944,3.485145721631568,3.485145721631561,0.02673814250833996,0.9996424719544502,-0.9996424719544502,0.02673814250833996,381.62496129237627,65.24759468583828,6.0,4.459934852307995,319,57,196,346,23,7,24,517,435,29.513557305967915,2.9513557305967915
1682,56.99075792737069,56.99075792737069,188.0,297.0,58.0,130.0,239.0,246.0,355.0,0.589454376591154,True,hough,58.0,239.0,355.0,130.0,246.0,66.0,72.85353535353535,281.40909090909093,27.72883787661406,0.04983609280612258,0,LOW,0,0,232,234,2,56990.75792737069,168200.0,145000.0,145000.0,144800.0,200.0,29.513557305967915,10.0,2.9513557305967915,sync_led_known_width,PULSE_ESTIMATED,1450,True,OK,381.62496129237627,65.24759468583828,390.6207535833784,401.56774258546494,8.995792291002147,336.32014789962665,336.4404347907213,1.5321653194572107,6.002145935505426,0.16660707865907504,6.002145935505426,0.2920634920634921,28.075477330739496,37.7352330241798,4.270602130386713,4.270602130386706,0.02673814250833996,0.9996424719544502,-0.9996424719544502,0.02673814250833996,381.62496129237627,65.24759468583828,6.0,4.459934852307995,319,57,196,346,23,7,24,517,435,29.513557305967915,2.9513557305967915
1683,57.02464066097792,57.02464066097792,188.0,297.0,58.0,130.0,239.0,246.0,355.0,0.5894016353563631,True,hough,58.0,239.0,355.0,130.0,246.0,68.0,72.51470588235294,281.1053921568627,28.296825396825398,0.09810569360939156,0,LOW,0,0,232,234,2,57024.64066097792,168300.0,145100.0,145100.0,144900.0,200.0,29.513557305967915,10.0,2.9513557305967915,sync_led_known_width,PULSE_ESTIMATED,1451,True,OK,381.62496129237627,65.24759468583828,390.6207535833784,401.56774258546494,8.995792291002147,336.32014789962665,336.4404347907213,1.5321653194572107,6.002145935505426,0.16660707865907504,6.002145935505426,0.2920634920634921,28.075477330739496,37.7352330241798,4.270602130386713,4.270602130386706,0.02673814250833996,0.9996424719544502,-0.9996424719544502,0.02673814250833996,381.62496129237627,65.24759468583828,6.0,4.459934852307995,319,57,196,346,23,7,24,517,435,29.513557305967915,2.9513557305967915
1684,57.05852339458516,57.05852339458516,216.0,317.0,54.0,162.0,263.0,270.0,371.0,0.612304555679775,True,hough,58.0,259.0,375.0,158.0,274.0,68.0,72.51470588235294,281.1053921568627,28.296825396825398,0.09810569360939156,0,LOW,0,0,232,234,2,57058.52339458516,168400.0,145200.0,145200.0,145000.0,200.0,29.513557305967915,10.0,2.9513557305967915,sync_led_known_width,PULSE_ESTIMATED,1452,True,OK,381.62496129237627,65.24759468583828,390.6207535833784,401.56774258546494,8.995792291002147,336.32014789962665,336.4404347907213,1.5321653194572107,6.002145935505426,0.16660707865907504,6.002145935505426,0.2920634920634921,31.531160956595212,41.19091665003552,0.814918504530997,0.8149185045309864,0.02673814250833996,0.9996424719544502,-0.9996424719544502,0.02673814250833996,381.62496129237627,65.24759468583828,6.0,4.459934852307995,319,57,196,346,23,7,24,517,435,29.513557305967915,2.9513557305967915
1685,57.092406128192394,57.092406128192394,201.0,315.0,60.0,141.0,255.0,261.0,375.0,0.5706852215801144,True,hough,58.0,257.0,373.0,143.0,259.0,70.0,72.58571428571429,280.9880952380952,29.09963520291838,0.16633132794487737,0,LOW,0,0,232,234,2,57092.40612819239,168500.0,145300.0,145300.0,145100.0,200.0,29.513557305967915,10.0,2.9513557305967915,sync_led_known_width,PULSE_ESTIMATED,1453,True,OK,381.62496129237627,65.24759468583828,390.6207535833784,401.56774258546494,8.995792291002147,336.32014789962665,336.4404347907213,1.5321653194572107,6.002145935505426,0.16660707865907504,6.002145935505426,0.2920634920634921,31.131244475502207,40.79100016894251,1.2148349856240017,1.2148349856239946,0.02673814250833996,0.9996424719544502,-0.9996424719544502,0.02673814250833996,381.62496129237627,65.24759468583828,6.0,4.459934852307995,319,57,196,346,23,7,24,517,435,29.513557305967915,2.9513557305967915
1686,57.12628886179963,57.12628886179963,212.0,313.0,60.0,152.0,253.0,272.0,373.0,0.5672839234224422,True,hough,58.0,255.0,371.0,154.0,270.0,69.5,72.60191846522781,280.7769784172662,28.84209919261822,0.14444500127870383,0,LOW,0,0,232,234,2,57126.28886179963,168600.0,145400.0,145400.0,145200.0,200.0,29.513557305967915,10.0,2.9513557305967915,sync_led_known_width,PULSE_ESTIMATED,1454,True,OK,381.62496129237627,65.24759468583828,390.6207535833784,401.56774258546494,8.995792291002147,336.32014789962665,336.4404347907213,1.5321653194572107,6.002145935505426,0.16660707865907504,6.002145935505426,0.2920634920634921,30.8471518535234,40.5069075469637,1.498927607602809,1.498927607602802,0.02673814250833996,0.9996424719544502,-0.9996424719544502,0.02673814250833996,381.62496129237627,65.24759468583828,6.0,4.459934852307995,319,57,196,346,23,7,24,517,435,29.513557305967915,2.9513557305967915
1687,57.160171595406865,57.160171595406865,208.0,316.0,58.0,150.0,258.0,266.0,374.0,0.5844242135360673,True,hough,58.0,258.0,374.0,150.0,266.0,69.5,72.60191846522781,280.7769784172662,28.84370242214533,0.14458124942943923,0,LOW,0,0,232,234,2,57160.171595406864,168700.0,145500.0,145500.0,145300.0,200.0,29.513557305967915,10.0,2.9513557305967915,sync_led_known_width,PULSE_ESTIMATED,1455,True,OK,381.62496129237627,65.24759468583828,390.6207535833784,401.56774258546494,8.995792291002147,336.32014789962665,336.4404347907213,1.5321653194572107,6.002145935505426,0.16660707865907504,6.002145935505426,0.2920634920634921,31.32897533414267,40.98873102758297,1.01710412698354,1.0171041269835328,0.02673814250833996,0.9996424719544502,-0.9996424719544502,0.02673814250833996,381.62496129237627,65.24759468583828,6.0,4.459934852307995,319,57,196,346,23,7,24,517,435,29.513557305967915,2.9513557305967915
1688,57.1940543290141,57.1940543290141,186.0,296.0,58.0,128.0,238.0,244.0,354.0,0.5895073035590426,True,hough,58.0,238.0,354.0,128.0,244.0,69.5,72.60191846522781,280.7769784172662,28.84370242214533,0.14458124942943923,0,LOW,0,0,232,234,2,57194.0543290141,168800.0,145600.0,145600.0,145400.0,200.0,29.513557305967915,10.0,2.9513557305967915,sync_led_known_width,PULSE_ESTIMATED,1456,True,OK,381.62496129237627,65.24759468583828,390.6207535833784,401.56774258546494,8.995792291002147,336.32014789962665,336.4404347907213,1.5321653194572107,6.002145935505426,0.16660707865907504,6.002145935505426,0.2920634920634921,27.900020291159464,37.55977598459977,4.446059169966745,4.446059169966738,0.02673814250833996,0.9996424719544502,-0.9996424719544502,0.02673814250833996,381.62496129237627,65.24759468583828,6.0,4.459934852307995,319,57,196,346,23,7,24,517,435,29.513557305967915,2.9513557305967915
1689,57.227937062621336,57.227937062621336,190.0,299.0,59.0,131.0,240.0,249.0,358.0,0.5815203055555176,True,hough,58.0,241.0,357.0,132.0,248.0,64.0,72.76041666666666,281.0598958333333,26.74211963266319,0.0,0,LOW,0,0,232,234,2,57227.937062621335,168900.0,145700.0,145700.0,145500.0,200.0,29.513557305967915,10.0,2.9513557305967915,sync_led_known_width,PULSE_ESTIMATED,1457,True,OK,381.62496129237627,65.24759468583828,390.6207535833784,401.56774258546494,8.995792291002147,336.32014789962665,336.4404347907213,1.5321653194572107,6.002145935505426,0.16660707865907504,6.002145935505426,0.2920634920634921,28.417481882275403,38.0772375757157,3.9285975788508054,3.9285975788508054,0.02673814250833996,0.9996424719544502,-0.9996424719544502,0.02673814250833996,381.62496129237627,65.24759468583828,6.0,4.459934852307995,319,57,196,346,23,7,24,517,435,29.513557305967915,2.9513557305967915
1690,57.26181979622857,57.26181979622857,207.0,323.0,51.0,156.0,272.0,258.0,374.0,0.6264664654985628,True,hough,58.0,265.0,381.0,149.0,265.0,69.0,72.81642512077295,280.9951690821256,28.693494809688584,0.13181607196884723,0,LOW,0,0,232,234,2,57261.81979622857,169000.0,145800.0,145800.0,145600.0,200.0,29.513557305967915,10.0,2.9513557305967915,sync_led_known_width,PULSE_ESTIMATED,1458,True,OK,381.62496129237627,65.24759468583828,390.6207535833784,401.56774258546494,8.995792291002147,336.32014789962665,336.4404347907213,1.5321653194572107,6.002145935505426,0.16660707865907504,6.002145935505426,0.2920634920634921,32.490353154021655,42.15010884746196,-0.144273692895446,-0.1442736928954531,0.02673814250833996,0.9996424719544502,-0.9996424719544502,0.02673814250833996,381.62496129237627,65.24759468583828,6.0,4.459934852307995,319,57,196,346,23,7,24,517,435,29.513557305967915,2.9513557305967915
1691,57.29570252983581,57.29570252983581,186.0,296.0,58.0,128.0,238.0,244.0,354.0,0.5895037351619006,True,hough,58.0,238.0,354.0,128.0,244.0,59.5,73.39775910364145,280.81232492997196,24.5740990990991,0.0,0,LOW,0,0,232,234,2,57295.702529835806,169100.0,145900.0,145900.0,145700.0,200.0,29.513557305967915,10.0,2.9513557305967915,sync_led_known_width,PULSE_ESTIMATED,1459,True,OK,381.62496129237627,65.24759468583828,390.6207535833784,401.56774258546494,8.995792291002147,336.32014789962665,336.4404347907213,1.5321653194572107,6.002145935505426,0.16660707865907504,6.002145935505426,0.2920634920634921,27.900020291159464,37.55977598459977,4.446059169966745,4.446059169966738,0.02673814250833996,0.9996424719544502,-0.9996424719544502,0.02673814250833996,381.62496129237627,65.24759468583828,6.0,4.459934852307995,319,57,196,346,23,7,24,517,435,29.513557305967915,2.9513557305967915
