Kp,Ki,Kd,source,J,stable,accepted,Ts,ess,overshoot_pct,opposite_pct,peak_abs_pct,max_abs_delta_u,u_min_seen,u_max_seen,saturated,poles,zeros
2373.7182283699312,3034.811155014586,709.9073319511144,refined,66869.14431311713,True,False,5.611122224444889,9.32588229087981e-07,90.06807781669809,0.0,190.0680778166981,80.63964035474328,-49.36494340755664,95.16911377589976,True,(-15.677252119679778+170.83148194987376j); (-15.677252119679778-170.83148194987376j); (-0.6927478803202008+2.0219584142290845j); (-0.6927478803202008-2.0219584142290845j),(-1.6718507624410548+1.2164928667349446j); (-1.6718507624410548-1.2164928667349446j)
2373.7182283699312,4747.436456739863,709.9073319511144,refined,66886.64620823195,True,False,5.363072614522904,8.257408346738597e-08,90.0831583291165,0.0,190.08315832911651,80.63421270569468,-49.358438512129595,95.16368612685116,True,(-15.678567343540951+170.82404470853552j); (-15.678567343540951-170.82404470853552j); (-0.6914326564590322+2.5823845278815245j); (-0.6914326564590322-2.5823845278815245j),(-1.6718507624410548+1.9728958608830534j); (-1.6718507624410548-1.9728958608830534j)
2373.7182283699312,4817.462419994982,709.9073319511144,refined,66887.63747302946,True,False,5.3830766153230645,2.600112031104617e-07,90.08377493806444,0.0,190.08377493806444,80.63399070051427,-49.35817230240674,95.16346412167076,True,(-15.67862113496162+170.8237405816756j); (-15.67862113496162-170.8237405816756j); (-0.6913788650383774+2.602734424079723j); (-0.6913788650383774-2.602734424079723j),(-1.6718507624410548+1.9977384887948995j); (-1.6718507624410548-1.9977384887948995j)
2373.7182283699312,7536.085625581044,709.9073319511144,refined,66913.80539876703,True,False,4.506901380276055,5.01189141349041e-07,90.10771333365436,0.0,190.10771333365437,80.62536697827811,-49.347822818094244,95.15484039943459,True,(-15.680710360921164+170.8119314776697j); (-15.680710360921164-170.8119314776697j); (-0.6892896390788015+3.297160879710532j); (-0.6892896390788015-3.297160879710532j),(-1.6718507624410548+2.796516701944821j); (-1.6718507624410548-2.796516701944821j)
2373.7182283699312,7647.244913317298,709.9073319511144,refined,66914.99720349244,True,False,4.476895379075815,6.030871283959228e-07,90.10869211795439,0.0,190.10869211795438,80.62501417174053,-49.347399049633964,95.15448759289701,True,(-15.68079582179351+170.81144854454163j); (-15.68079582179351-170.81144854454163j); (-0.689204178206482+3.3224709913869264j); (-0.689204178206482-3.3224709913869264j),(-1.6718507624410543+2.8243739975939213j); (-1.6718507624410543-2.8243739975939213j)
2373.7182283699312,11962.790249769769,709.9073319511144,refined,66964.58101167296,True,False,4.276855371074215,3.6173884710366186e-08,90.14669087963546,0.0,190.14669087963546,80.61130504947596,-49.330910706492304,95.14077847063244,True,(-15.684115890722993+170.79269464153364j); (-15.684115890722993-170.79269464153364j); (-0.6858841092769821+4.188650467398903j); (-0.6858841092769821-4.188650467398903j),(-1.6718507624410548+3.7491485394931323j); (-1.6718507624410548-3.7491485394931323j)
2373.7182283699312,12139.244620058345,709.9073319511144,refined,66966.57886646593,True,False,4.248849769953991,1.961948210835781e-07,90.14824454895746,0.0,190.14824454895745,80.61074400830525,-49.330235020641226,95.14021742946173,True,(-15.684251733949012+170.79192762477652j); (-15.684251733949012-170.79192762477652j); (-0.6857482660509754+4.220292492303394j); (-0.6857482660509754-4.220292492303394j),(-1.6718507624410548+3.7821520983287047j); (-1.6718507624410548-3.7821520983287047j)
2373.7182283699312,12318.301739717584,709.9073319511144,refined,66968.60842509278,True,False,4.218843768753751,3.3586333172790084e-07,90.14982113313896,0.0,190.14982113313897,80.61017465135987,-49.32954924696277,95.13964807251635,True,(-15.684389588291427+170.79114927779392j); (-15.684389588291427-170.79114927779392j); (-0.6856104117085505+4.252161113301024j); (-0.6856104117085505-4.252161113301024j),(-1.671850762441055+3.8153506446075833j); (-1.671850762441055-3.8153506446075833j)
1774.7683298777856,48556.978480233396,842.559987152912,refined,67011.41597813957,True,False,9.96999399879976,1.667226161099081e-05,88.04798065624179,0.0,188.04798065624178,105.96076444890774,-70.06665440549608,120.49023787006422,True,(-16.19413064110342+187.13347621243847j); (-16.19413064110342-187.13347621243847j); (-0.17586935889659122+7.806215010451897j); (-0.17586935889659122-7.806215010451897j),(-1.0531999839411383+7.518049099359126j); (-1.0531999839411383-7.518049099359126j)
1774.7683298777856,49273.20695887035,842.559987152912,refined,67048.75667823941,True,False,9.897979595919184,2.0685201178936245e-05,88.05213123394095,0.0,188.05213123394097,105.95695196837282,-70.06425993507246,120.4864253895293,True,(-16.19454049165019+187.13110398597226j); (-16.19454049165019-187.13110398597226j); (-0.1754595083497783+7.863711824201298j); (-0.1754595083497783-7.863711824201298j),(-1.0531999839411383+7.574372882165472j); (-1.0531999839411383-7.574372882165472j)
