frame,decisao,explicacao,confianca_selecionada,topo_ruler_mm,bbox_altura_px,bbox_largura_px,bbox_aspect,area_px,componentes_encontrados_na_mascara,componentes_rejeitados,candidatos_aceitos_no_frame,threshold_usado,percentil_escuro_q
602,candidato_selecionado,OK,0.8757141375832893,15.700905197555285,162.0,186.0,1.1481481481481481,25204.5,2,1,1,75.0,65.0
603,candidato_selecionado,OK,0.8768353585195714,15.700927734375,162.0,186.0,1.1481481481481481,25304.0,2,1,1,75.0,65.0
604,candidato_selecionado,OK,0.8749457311168914,15.65745940687064,162.0,186.0,1.1481481481481481,25203.0,2,1,1,75.0,65.0
605,candidato_selecionado,OK,0.8751900209655006,15.704642465538846,162.0,186.0,1.1481481481481481,25197.0,2,1,1,75.0,65.0
606,candidato_selecionado,OK,0.8749254411251447,15.699305555555556,162.0,186.0,1.1481481481481481,25184.0,2,1,1,75.0,65.0
607,candidato_selecionado,OK,0.8748325175377891,15.698123346560847,162.0,186.0,1.1481481481481481,25187.0,2,1,1,75.0,65.0
608,candidato_selecionado,OK,0.8749543437669798,15.706243569958847,162.0,186.0,1.1481481481481481,25187.0,2,1,1,75.0,65.0
609,candidato_selecionado,OK,0.8751225207124971,15.705856199186991,162.0,186.0,1.1481481481481481,25190.0,2,1,1,75.0,65.0
610,candidato_selecionado,OK,0.8752658087144303,15.705856199186991,162.0,186.0,1.1481481481481481,25201.0,2,1,1,75.0,65.0
611,candidato_selecionado,OK,0.8751757168005069,15.705333597046412,162.0,186.0,1.1481481481481481,25199.0,2,1,1,75.0,65.0
612,candidato_selecionado,OK,0.8750766413382095,15.69140625,162.0,186.0,1.1481481481481481,25197.0,2,1,1,75.0,65.0
613,candidato_selecionado,OK,0.8752462160840557,15.699243551587303,162.0,186.0,1.1481481481481481,25201.0,2,1,1,75.0,65.0
614,candidato_selecionado,OK,0.8754099475752395,15.700615781710912,162.0,186.0,1.1481481481481481,25204.0,2,1,1,75.0,65.0
615,candidato_selecionado,OK,0.8755154541556133,15.700401785714284,162.0,186.0,1.1481481481481481,25211.5,2,1,1,75.0,65.0
616,candidato_selecionado,OK,0.8758259520014094,15.700793918918919,162.0,186.0,1.1481481481481481,25219.0,2,1,1,75.0,65.0
617,candidato_selecionado,OK,0.8758072020853874,15.707618104460092,162.0,186.0,1.1481481481481481,25214.0,2,1,1,75.0,65.0
618,candidato_selecionado,OK,0.8755434836365412,15.708094923708918,162.0,186.0,1.1481481481481481,25209.0,2,1,1,75.0,65.0
619,candidato_selecionado,OK,0.8755537913632423,15.708094923708918,162.0,186.0,1.1481481481481481,25208.0,2,1,1,75.0,65.0
620,candidato_selecionado,OK,0.8754527593825566,15.70513915394402,162.0,186.0,1.1481481481481481,25211.0,2,1,1,75.0,65.0
621,candidato_selecionado,OK,0.8750597128424781,15.660869371806873,162.0,186.0,1.1481481481481481,25206.0,2,1,1,75.0,65.0
622,candidato_selecionado,OK,0.8752732638218222,15.705836957774704,162.0,186.0,1.1481481481481481,25208.0,2,1,1,75.0,65.0
623,candidato_selecionado,OK,0.875465863180605,15.704041960093896,162.0,186.0,1.1481481481481481,25209.0,2,1,1,75.0,65.0
624,candidato_selecionado,OK,0.8752135559458951,15.661401298928238,162.0,186.0,1.1481481481481481,25211.0,2,1,1,75.0,65.0
625,candidato_selecionado,OK,0.8749743742333369,15.660923052987197,162.0,186.0,1.1481481481481481,25213.5,2,1,1,75.0,65.0
626,candidato_selecionado,OK,0.8752121447788603,15.660988408521302,162.0,186.0,1.1481481481481481,25211.0,2,1,1,75.0,65.0
627,candidato_selecionado,OK,0.8750128071905288,15.66122804547969,162.0,186.0,1.1481481481481481,25210.5,2,1,1,75.0,65.0
628,candidato_selecionado,OK,0.8749442119045033,15.661356646825395,162.0,186.0,1.1481481481481481,25208.5,2,1,1,75.0,65.0
629,candidato_selecionado,OK,0.8746732122264353,15.660988408521302,162.0,186.0,1.1481481481481481,25204.5,2,1,1,75.0,65.0
630,candidato_selecionado,OK,0.8748873657837815,15.661952634811987,162.0,186.0,1.1481481481481481,25209.5,2,1,1,75.0,65.0
631,candidato_selecionado,OK,0.8749139393562091,15.661952634811987,162.0,186.0,1.1481481481481481,25215.5,2,1,1,75.0,65.0
632,candidato_selecionado,OK,0.8748195366941335,15.662761722013368,162.0,186.0,1.1481481481481481,25212.5,2,1,1,75.0,65.0
633,candidato_selecionado,OK,0.8748728700756104,15.66297781426286,162.0,186.0,1.1481481481481481,25206.0,2,1,1,75.0,65.0
634,candidato_selecionado,OK,0.8748839124590915,15.663769531249999,162.0,186.0,1.1481481481481481,25204.0,2,1,1,75.0,65.0
635,candidato_selecionado,OK,0.8748813708593858,15.664128428270041,162.0,186.0,1.1481481481481481,25202.0,2,1,1,75.0,65.0
636,candidato_selecionado,OK,0.8747659467133853,15.66404764613673,162.0,186.0,1.1481481481481481,25203.0,2,1,1,75.0,65.0
637,candidato_selecionado,OK,0.8748754564450585,15.66404764613673,162.0,186.0,1.1481481481481481,25207.0,2,1,1,75.0,65.0
638,candidato_selecionado,OK,0.8748455122366714,15.663444010416665,162.0,186.0,1.1481481481481481,25201.5,2,1,1,75.0,65.0
639,candidato_selecionado,OK,0.8749068833772269,15.663444010416665,162.0,186.0,1.1481481481481481,25205.5,2,1,1,75.0,65.0
640,candidato_selecionado,OK,0.8746911127955156,15.660030053843691,162.0,186.0,1.1481481481481481,25200.5,2,1,1,75.0,65.0
641,candidato_selecionado,OK,0.8746229171858296,15.660524599748156,162.0,186.0,1.1481481481481481,25189.5,2,1,1,75.0,65.0
642,candidato_selecionado,OK,0.8745508439133997,15.659768725198411,162.0,186.0,1.1481481481481481,25189.5,2,1,1,75.0,65.0
643,candidato_selecionado,OK,0.8742706077968412,15.660263347763347,162.0,186.0,1.1481481481481481,25195.5,2,1,1,75.0,65.0
644,candidato_selecionado,OK,0.8746398523940236,15.705501224020782,162.0,186.0,1.1481481481481481,25198.5,2,1,1,75.0,65.0
645,candidato_selecionado,OK,0.874489888918304,15.659817210503187,162.0,186.0,1.1481481481481481,25193.5,2,1,1,75.0,65.0
646,candidato_selecionado,OK,0.874257981415395,15.658024596332785,162.0,186.0,1.1481481481481481,25198.5,2,1,1,75.0,65.0
647,candidato_selecionado,OK,0.8745126396047387,15.657682794401543,162.0,186.0,1.1481481481481481,25195.5,2,1,1,75.0,65.0
648,candidato_selecionado,OK,0.8744806199555596,15.658870214752564,162.0,186.0,1.1481481481481481,25200.5,2,1,1,75.0,65.0
649,candidato_selecionado,OK,0.8745444385003557,15.657915876527602,162.0,186.0,1.1481481481481481,25202.5,2,1,1,75.0,65.0
650,candidato_selecionado,OK,0.87449684017486,15.658615102000923,162.0,186.0,1.1481481481481481,25201.5,2,1,1,75.0,65.0
651,candidato_selecionado,OK,0.8745545068053472,15.668327437106917,162.0,186.0,1.1481481481481481,25203.5,2,1,1,75.0,65.0
652,candidato_selecionado,OK,0.8743669854283236,15.668840132419417,162.0,186.0,1.1481481481481481,25200.5,2,1,1,75.0,65.0
653,candidato_selecionado,OK,0.8743842730304038,15.66908787080406,162.0,186.0,1.1481481481481481,25199.5,2,1,1,75.0,65.0
654,candidato_selecionado,OK,0.8743370276898824,15.662070214598996,162.0,186.0,1.1481481481481481,25200.5,2,1,1,75.0,65.0
655,candidato_selecionado,OK,0.8744970506196315,15.661513825007761,162.0,186.0,1.1481481481481481,25201.5,2,1,1,75.0,65.0
656,candidato_selecionado,OK,0.8741831919932886,15.66130630595133,162.0,186.0,1.1481481481481481,25194.5,2,1,1,75.0,65.0
657,candidato_selecionado,OK,0.8741622661020766,15.661078125640081,162.0,186.0,1.1481481481481481,25190.5,2,1,1,75.0,65.0
658,candidato_selecionado,OK,0.8741927715298706,15.661745970453495,162.0,186.0,1.1481481481481481,25190.5,2,1,1,75.0,65.0
659,candidato_selecionado,OK,0.8741769043487488,15.660678690843621,162.0,186.0,1.1481481481481481,25190.5,2,1,1,75.0,65.0
660,candidato_selecionado,OK,0.8738141243740877,15.661274398260517,162.0,186.0,1.1481481481481481,25188.5,2,1,1,75.0,65.0
661,candidato_selecionado,OK,0.873858492129341,15.661606511920853,162.0,186.0,1.1481481481481481,25189.5,2,1,1,75.0,65.0
662,candidato_selecionado,OK,0.8738225884999081,15.661606511920853,162.0,186.0,1.1481481481481481,25191.5,2,1,1,75.0,65.0
663,candidato_selecionado,OK,0.873809624607029,15.661640133647799,162.0,186.0,1.1481481481481481,25193.5,2,1,1,75.0,65.0
664,candidato_selecionado,OK,0.8738087873551414,15.659947425314465,162.0,186.0,1.1481481481481481,25195.5,2,1,1,75.0,65.0
665,candidato_selecionado,OK,0.8739159189133171,15.66026882563092,162.0,186.0,1.1481481481481481,25194.5,2,1,1,75.0,65.0
666,candidato_selecionado,OK,0.8738353739444663,15.66026882563092,162.0,186.0,1.1481481481481481,25192.5,2,1,1,75.0,65.0
667,candidato_selecionado,OK,0.8740964196439137,15.66026882563092,162.0,186.0,1.1481481481481481,25192.5,2,1,1,75.0,65.0
668,candidato_selecionado,OK,0.8739008072331573,15.669198273182682,162.0,186.0,1.1481481481481481,25195.5,2,1,1,75.0,65.0
669,candidato_selecionado,OK,0.8739424856814694,15.667369300314464,162.0,186.0,1.1481481481481481,25194.5,2,1,1,75.0,65.0
670,candidato_selecionado,OK,0.8739960177360842,15.667881995626965,162.0,186.0,1.1481481481481481,25195.5,2,1,1,75.0,65.0
671,candidato_selecionado,OK,0.8739489631371067,15.667881995626965,162.0,186.0,1.1481481481481481,25196.5,2,1,1,75.0,65.0
672,candidato_selecionado,OK,0.8741917539846069,15.665859824884356,162.0,186.0,1.1481481481481481,25204.5,2,1,1,75.0,65.0
673,candidato_selecionado,OK,0.8739108561256959,15.665722860980084,162.0,186.0,1.1481481481481481,25201.5,2,1,1,75.0,65.0
674,candidato_selecionado,OK,0.8739525248689306,15.665475118444963,162.0,186.0,1.1481481481481481,25201.5,2,1,1,75.0,65.0
675,candidato_selecionado,OK,0.8739249200750518,15.665722860980084,162.0,186.0,1.1481481481481481,25199.5,2,1,1,75.0,65.0
676,candidato_selecionado,OK,0.8736193258195377,15.707645240514905,162.0,186.0,1.1481481481481481,25156.0,2,1,1,75.0,65.0
677,candidato_selecionado,OK,0.8755285951442724,15.707428650961088,161.0,186.0,1.15527950310559,25139.0,2,1,1,75.0,65.0
678,candidato_selecionado,OK,0.8756183552484594,15.708333333333332,162.0,185.0,1.1419753086419753,25150.5,2,1,1,75.0,65.0
679,candidato_selecionado,OK,0.8755698306785991,15.709556977911646,162.0,185.0,1.1419753086419753,25166.0,2,1,1,75.0,65.0
680,candidato_selecionado,OK,0.8756963506354905,15.712773224043714,162.0,185.0,1.1419753086419753,25172.0,2,1,1,75.0,65.0
681,candidato_selecionado,OK,0.875228874221077,15.718839798850574,162.0,185.0,1.1419753086419753,25173.5,2,1,1,75.0,65.0
682,candidato_selecionado,OK,0.8753476489048913,15.772920269916142,162.0,185.0,1.1419753086419753,25179.5,2,1,1,75.0,65.0
683,candidato_selecionado,OK,0.8755768883123647,15.776041666666666,162.0,185.0,1.1419753086419753,25190.0,2,1,1,75.0,65.0
684,candidato_selecionado,OK,0.8758091299046573,15.781142979452055,162.0,185.0,1.1419753086419753,25192.0,2,1,1,75.0,65.0
685,candidato_selecionado,OK,0.8756679980532162,15.77726531124498,162.0,185.0,1.1419753086419753,25210.0,2,1,1,75.0,65.0
686,candidato_selecionado,OK,0.8749635076111888,15.809732286634459,163.0,185.0,1.1349693251533743,25291.5,2,1,1,75.0,65.0
687,candidato_selecionado,OK,0.8758571975427702,15.853072161835748,163.0,185.0,1.1349693251533743,25359.5,2,1,1,75.0,65.0
688,candidato_selecionado,OK,0.875374197668484,15.856448385681434,164.0,185.0,1.1280487804878048,25501.0,2,1,1,75.0,65.0
689,candidato_selecionado,OK,0.8761272758736188,15.92957633973259,165.0,185.0,1.121212121212121,25697.0,2,1,1,75.0,65.0
690,candidato_selecionado,OK,0.8763134744450192,15.999773550724637,166.0,186.0,1.1204819277108433,25959.0,2,1,1,75.0,65.0
691,candidato_selecionado,OK,0.8787226260368113,16.113210867117118,167.0,186.0,1.1137724550898203,26295.0,2,1,1,75.0,65.0
692,candidato_selecionado,OK,0.878906262711031,16.266654065860216,169.0,187.0,1.106508875739645,26735.0,2,1,1,75.0,65.0
693,candidato_selecionado,OK,0.8805977490619465,16.460262532237266,172.0,187.0,1.0872093023255813,27303.0,2,1,1,75.0,65.0
694,candidato_selecionado,OK,0.8822794919007192,16.66108630952381,175.0,188.0,1.0742857142857143,27985.5,2,1,1,75.0,64.0
695,candidato_selecionado,OK,0.8820237257753436,16.922101449275363,179.0,190.0,1.0614525139664805,28839.0,2,1,1,75.0,64.0
696,candidato_selecionado,OK,0.6692013266920469,19.996527777777775,221.0,199.0,0.9004524886877828,18619.0,6,5,1,75.0,68.0
697,candidato_selecionado,OK,0.6299138261513897,21.33376736111111,180.0,201.0,1.1166666666666667,15406.0,6,5,1,75.0,71.0
698,candidato_selecionado,OK,0.6346954358013518,23.4609375,175.0,204.0,1.1657142857142857,15014.5,7,6,1,75.0,71.0
699,candidato_selecionado,OK,0.9111277272250545,26.248666914682538,210.0,205.0,0.9761904761904762,32487.5,5,4,1,75.0,66.0
700,candidato_selecionado,OK,0.9130678366419688,26.372395833333332,211.0,204.0,0.966824644549763,32833.5,4,3,1,75.0,65.0
701,candidato_selecionado,OK,0.9126826069984214,26.352505387931032,211.0,204.0,0.966824644549763,32882.0,3,2,1,75.0,65.0
702,candidato_selecionado,OK,0.9113150030361722,26.270703623882504,211.0,205.0,0.9715639810426541,32969.5,4,3,1,75.0,65.0
703,candidato_selecionado,OK,0.9116931479581715,26.275685763888887,210.0,205.0,0.9761904761904762,32797.0,4,3,1,75.0,65.0
704,candidato_selecionado,OK,0.9131393765894605,26.334324144219977,210.0,204.0,0.9714285714285714,32764.0,4,3,1,75.0,65.0
705,candidato_selecionado,OK,0.912754829949126,26.30463443704284,211.0,204.0,0.966824644549763,32861.0,4,3,1,75.0,65.0
706,candidato_selecionado,OK,0.9131227893518811,26.169270833333332,211.0,204.0,0.966824644549763,32908.5,4,3,1,75.0,66.0
707,candidato_selecionado,OK,0.9110688705962885,26.10610092089372,210.0,205.0,0.9761904761904762,32808.0,3,2,1,75.0,66.0
708,candidato_selecionado,OK,0.9115640676061528,26.277604166666666,211.0,205.0,0.9715639810426541,32843.5,3,2,1,75.0,65.0
709,candidato_selecionado,OK,0.9125843650149691,26.22752149470899,210.0,205.0,0.9761904761904762,32871.5,4,3,1,75.0,66.0
710,candidato_selecionado,OK,0.9109252879970545,26.195312499999996,211.0,205.0,0.9715639810426541,32863.5,4,3,1,75.0,66.0
711,candidato_selecionado,OK,0.9095204182681124,26.155421401515152,211.0,205.0,0.9715639810426541,32827.5,4,3,1,75.0,66.0
712,candidato_selecionado,OK,0.9111317313803563,26.187482040229884,210.0,205.0,0.9761904761904762,32837.5,4,3,1,75.0,66.0
713,candidato_selecionado,OK,0.9121356844134502,26.240136298421806,210.0,205.0,0.9761904761904762,32852.0,3,2,1,75.0,66.0
714,candidato_selecionado,OK,0.9107366997088927,26.268576388888885,211.0,205.0,0.9715639810426541,32839.0,3,2,1,75.0,66.0
715,candidato_selecionado,OK,0.9101982927368361,26.251341540404038,211.0,205.0,0.9715639810426541,32837.5,3,2,1,75.0,66.0
716,candidato_selecionado,OK,0.9107208470746119,26.262369791666664,211.0,205.0,0.9715639810426541,32830.0,4,3,1,75.0,65.0
717,candidato_selecionado,OK,0.9119748711835108,26.23321759259259,210.0,205.0,0.9761904761904762,32812.5,6,5,1,75.0,65.0
718,candidato_selecionado,OK,0.9113280673572904,26.190937499999997,210.0,205.0,0.9761904761904762,32814.5,4,3,1,75.0,65.0
719,candidato_selecionado,OK,0.9106561521437216,26.194216008771928,210.0,205.0,0.9761904761904762,32786.5,4,3,1,75.0,66.0
720,candidato_selecionado,OK,0.9117293189223467,26.191840277777775,210.0,204.0,0.9714285714285714,32770.5,4,3,1,75.0,66.0
721,candidato_selecionado,OK,0.9124478520608449,26.24191623263889,210.0,204.0,0.9714285714285714,32761.0,4,3,1,75.0,65.0
722,candidato_selecionado,OK,0.9113325114171756,26.262056327160494,211.0,204.0,0.966824644549763,32786.5,4,3,1,75.0,65.0
723,candidato_selecionado,OK,0.9115621110186812,26.248392124368685,213.0,203.0,0.9530516431924883,32890.5,4,3,1,75.0,65.0
724,candidato_selecionado,OK,0.9098786386541892,26.272286532856384,216.0,203.0,0.9398148148148148,32937.5,4,3,1,75.0,65.0
725,candidato_selecionado,OK,0.9052797325364935,26.24951774691358,220.0,203.0,0.9227272727272727,33071.0,4,3,1,75.0,65.0
726,candidato_selecionado,OK,0.8931430198352891,26.169270833333332,227.0,204.0,0.8986784140969163,33168.5,6,5,1,75.0,65.0
727,candidato_selecionado,OK,0.9022232341760887,23.6640625,201.0,204.0,1.0149253731343284,31521.5,7,6,1,75.0,66.0
728,candidato_selecionado,OK,0.8969900539922704,22.8921875,200.0,204.0,1.02,31210.0,7,6,1,75.0,66.0
729,candidato_selecionado,OK,0.8934391547119734,21.9375,197.0,203.0,1.0304568527918783,30820.5,5,4,1,75.0,66.0
730,candidato_selecionado,OK,0.822988264512745,20.695374503968253,231.0,204.0,0.8831168831168831,31353.5,4,3,1,75.0,66.0
731,candidato_selecionado,OK,0.8403013403731195,19.533854166666664,216.0,203.0,0.9398148148148148,32435.5,2,1,1,75.0,66.0
732,candidato_selecionado,OK,0.8609766467176516,18.164641203703702,197.0,203.0,1.0304568527918783,31623.5,2,1,1,75.0,64.0
733,candidato_selecionado,OK,0.8675182532909528,16.87065972222222,180.0,203.0,1.1277777777777778,29313.0,2,1,1,75.0,64.0
734,candidato_selecionado,OK,0.8706091299833686,16.668059593023255,175.0,202.0,1.1542857142857144,28688.0,2,1,1,75.0,64.0
735,candidato_selecionado,OK,0.8767702827026309,16.73673349056604,176.0,197.0,1.1193181818181819,28810.0,2,1,1,75.0,65.0
736,candidato_selecionado,OK,0.8797823717173453,16.92896412037037,178.0,191.0,1.0730337078651686,28623.5,2,1,1,75.0,66.0
737,candidato_selecionado,OK,0.8759359933099934,16.93005299707602,179.0,187.0,1.0446927374301676,28380.0,2,1,1,75.0,68.0
738,candidato_selecionado,OK,0.8556575433269769,16.70168043946302,183.0,180.0,0.9836065573770492,27624.5,2,1,1,75.0,69.0
739,candidato_selecionado,OK,0.866255018124016,16.79730902777778,185.0,173.0,0.9351351351351351,27366.5,2,1,1,75.0,70.0
740,candidato_selecionado,OK,0.8650620573848352,17.294965277777777,190.0,171.0,0.9,27808.0,2,1,1,75.0,70.0
741,candidato_selecionado,OK,0.8614995628746946,18.004613095238096,198.0,171.0,0.8636363636363636,28855.5,2,1,1,75.0,70.0
742,candidato_selecionado,OK,0.8450622025362033,18.404194078947366,204.0,172.0,0.8431372549019608,29092.0,2,1,1,75.0,69.0
743,candidato_selecionado,OK,0.8391732659519432,18.79541015625,210.0,172.0,0.819047619047619,29150.0,2,1,1,75.0,69.0
744,candidato_selecionado,OK,0.8587794907387658,18.91722470238095,210.0,163.0,0.7761904761904762,28290.0,3,2,1,75.0,69.0
745,candidato_selecionado,OK,0.8553599192990418,19.01878720238095,210.0,162.0,0.7714285714285715,27680.5,3,2,1,75.0,69.0
746,candidato_selecionado,OK,0.6280243443699833,18.892395534003832,209.0,160.0,0.7655502392344498,15671.5,4,3,1,75.0,69.0
747,candidato_selecionado,OK,0.605489367221975,18.552083333333332,206.0,158.0,0.7669902912621359,14446.0,7,6,1,75.0,70.0
748,candidato_selecionado,OK,0.5828655658165705,18.207899305555557,201.0,170.0,0.845771144278607,13820.5,4,3,1,75.0,72.0
749,candidato_selecionado,OK,0.5753648261913287,17.748962842712842,196.0,172.0,0.8775510204081632,13470.5,5,4,1,75.0,72.0
750,candidato_selecionado,OK,0.591942967627225,17.46031396713615,192.0,172.0,0.8958333333333334,14172.5,5,4,1,75.0,71.0
751,candidato_selecionado,OK,0.6006576021324593,17.32062456955923,188.0,173.0,0.9202127659574468,14481.0,4,3,1,75.0,70.0
752,candidato_selecionado,OK,0.8678990344451553,15.861365176151761,165.0,188.0,1.1393939393939394,25838.0,2,1,1,75.0,66.0
753,candidato_selecionado,OK,0.868116661685061,15.969687500000001,166.0,189.0,1.1385542168674698,26177.5,2,1,1,75.0,66.0
754,candidato_selecionado,OK,0.8665650400746261,16.19325813585324,169.0,187.0,1.106508875739645,26348.0,2,1,1,75.0,67.0
755,candidato_selecionado,OK,0.8669861795426808,16.25089089912281,171.0,185.0,1.0818713450292399,26542.0,2,1,1,75.0,67.0
756,candidato_selecionado,OK,0.8662239081872425,16.202604166666667,172.0,184.0,1.069767441860465,26575.5,2,1,1,75.0,67.0
757,candidato_selecionado,OK,0.8652510832265232,16.26940914499858,173.0,184.0,1.0635838150289016,26696.5,2,1,1,75.0,67.0
758,candidato_selecionado,OK,0.8683148073098482,16.447256944444444,173.0,184.0,1.0635838150289016,27005.0,2,1,1,75.0,68.0
759,candidato_selecionado,OK,0.8680802633987338,16.472482209158414,174.0,185.0,1.0632183908045978,27193.0,2,1,1,75.0,67.0
760,candidato_selecionado,OK,0.8674334008439699,16.39702380952381,173.0,186.0,1.0751445086705202,27071.5,2,1,1,75.0,67.0
761,candidato_selecionado,OK,0.8685017888958426,16.190104166666664,169.0,187.0,1.106508875739645,26679.0,2,1,1,75.0,67.0
762,candidato_selecionado,OK,0.8660212540656784,15.910400390625,167.0,188.0,1.125748502994012,26250.0,2,1,1,75.0,67.0
763,candidato_selecionado,OK,0.866367331866188,15.7103851010101,164.0,189.0,1.1524390243902438,25813.5,2,1,1,75.0,67.0
764,candidato_selecionado,OK,0.8652487505997788,15.639174107142857,163.0,188.0,1.1533742331288344,25506.5,2,1,1,75.0,67.0
765,candidato_selecionado,OK,0.8664701704385619,15.692336309523808,163.0,186.0,1.1411042944785277,25248.5,2,1,1,75.0,67.0
766,candidato_selecionado,OK,0.8645900185042372,15.775150767543858,165.0,185.0,1.121212121212121,25244.0,2,1,1,75.0,67.0
767,candidato_selecionado,OK,0.8665555562609972,15.863095238095237,165.0,185.0,1.121212121212121,25405.5,2,1,1,75.0,67.0
768,candidato_selecionado,OK,0.8644331705264369,15.88547722868217,166.0,186.0,1.1204819277108433,25453.0,2,1,1,75.0,67.0
769,candidato_selecionado,OK,0.8655152586301064,15.795885416666666,165.0,186.0,1.1272727272727272,25432.0,2,1,1,75.0,67.0
770,candidato_selecionado,OK,0.8659106021262467,15.724914965986393,164.0,186.0,1.1341463414634145,25336.5,2,1,1,75.0,67.0
771,candidato_selecionado,OK,0.8654635544465585,15.719618055555554,164.0,186.0,1.1341463414634145,25281.0,2,1,1,75.0,67.0
772,candidato_selecionado,OK,0.8644638119489052,15.736124067164178,164.0,187.0,1.1402439024390243,25301.0,2,1,1,75.0,67.0
773,candidato_selecionado,OK,0.8659539251255931,15.729876893939393,163.0,187.0,1.147239263803681,25332.0,2,1,1,75.0,67.0
774,candidato_selecionado,OK,0.86665393777276,15.733723958333332,163.0,187.0,1.147239263803681,25380.5,2,1,1,75.0,67.0
775,candidato_selecionado,OK,0.8663923925316999,15.7421875,163.0,187.0,1.147239263803681,25398.5,2,1,1,75.0,67.0
776,candidato_selecionado,OK,0.8668005361833162,15.757050304878048,163.0,187.0,1.147239263803681,25404.0,2,1,1,75.0,67.0
777,candidato_selecionado,OK,0.8657829131434558,15.708559310248923,163.0,187.0,1.147239263803681,25374.0,2,1,1,75.0,67.0
778,candidato_selecionado,OK,0.8642615867512352,15.717953383799172,164.0,187.0,1.1402439024390243,25373.0,2,1,1,75.0,67.0
779,candidato_selecionado,OK,0.8639054041609333,15.723423368863049,164.0,187.0,1.1402439024390243,25334.5,2,1,1,75.0,67.0
780,candidato_selecionado,OK,0.865163441102577,15.716027462121213,163.0,187.0,1.147239263803681,25305.5,2,1,1,75.0,67.0
781,candidato_selecionado,OK,0.8653955100785378,15.713975694444443,163.0,187.0,1.147239263803681,25301.0,2,1,1,75.0,67.0
782,candidato_selecionado,OK,0.8656866481805272,15.729387589896662,163.0,187.0,1.147239263803681,25286.0,2,1,1,75.0,67.0
783,candidato_selecionado,OK,0.8654474816311025,15.720023148148147,163.0,187.0,1.147239263803681,25277.0,2,1,1,75.0,67.0
784,candidato_selecionado,OK,0.8652691866448555,15.761065228174601,163.0,187.0,1.147239263803681,25284.0,2,1,1,75.0,67.0
785,candidato_selecionado,OK,0.8653739351680443,15.761264054232804,163.0,187.0,1.147239263803681,25287.0,2,1,1,75.0,67.0
786,candidato_selecionado,OK,0.8653436875923894,15.77730659816576,163.0,187.0,1.147239263803681,25295.0,2,1,1,75.0,67.0
787,candidato_selecionado,OK,0.866311860281489,15.785210503472223,163.0,187.0,1.147239263803681,25300.0,2,1,1,75.0,67.0
788,candidato_selecionado,OK,0.8659301653847995,15.770539148557232,163.0,187.0,1.147239263803681,25295.0,2,1,1,75.0,67.0
789,candidato_selecionado,OK,0.8660069160525159,15.778141192144542,163.0,187.0,1.147239263803681,25296.0,2,1,1,75.0,67.0
790,candidato_selecionado,OK,0.866014479757651,15.778192713424568,163.0,187.0,1.147239263803681,25294.0,2,1,1,75.0,67.0
791,candidato_selecionado,OK,0.8660065775287279,15.784301122931442,163.0,187.0,1.147239263803681,25292.0,2,1,1,75.0,67.0
792,candidato_selecionado,OK,0.8659632466730154,15.776041666666666,163.0,187.0,1.147239263803681,25293.0,2,1,1,75.0,67.0
793,candidato_selecionado,OK,0.86607502756393,15.796505349548111,163.0,187.0,1.147239263803681,25293.0,2,1,1,75.0,67.0
794,candidato_selecionado,OK,0.86570125992173,15.757902298850574,163.0,187.0,1.147239263803681,25279.0,2,1,1,75.0,67.0
795,candidato_selecionado,OK,0.8657622875340968,15.759747262669114,163.0,187.0,1.147239263803681,25278.0,2,1,1,75.0,67.0
796,candidato_selecionado,OK,0.8656686582384115,15.750337577160494,163.0,187.0,1.147239263803681,25277.0,2,1,1,75.0,67.0
797,candidato_selecionado,OK,0.8652867593675596,15.760988326224163,163.0,187.0,1.147239263803681,25275.0,2,1,1,75.0,67.0
798,candidato_selecionado,OK,0.8654447896176846,15.775665509259259,163.0,187.0,1.147239263803681,25279.0,2,1,1,75.0,67.0
799,candidato_selecionado,OK,0.8653667779237858,15.767251866024187,163.0,187.0,1.147239263803681,25280.0,2,1,1,75.0,67.0
800,candidato_selecionado,OK,0.8653202580488352,15.76414364432367,163.0,187.0,1.147239263803681,25276.0,2,1,1,75.0,67.0
801,candidato_selecionado,OK,0.8653351822425972,15.770399305555555,163.0,187.0,1.147239263803681,25277.0,2,1,1,75.0,67.0
802,candidato_selecionado,OK,0.8650504359499647,15.76451937134503,163.0,187.0,1.147239263803681,25278.0,2,1,1,75.0,67.0
803,candidato_selecionado,OK,0.8653381904816058,15.77016173245614,163.0,187.0,1.147239263803681,25277.0,2,1,1,75.0,67.0
804,candidato_selecionado,OK,0.8655951014666354,15.77016173245614,163.0,187.0,1.147239263803681,25272.0,2,1,1,75.0,67.0
805,candidato_selecionado,OK,0.86566457457244,15.786372166053921,163.0,187.0,1.147239263803681,25275.0,2,1,1,75.0,67.0
806,candidato_selecionado,OK,0.8656477301137273,15.776612242509362,163.0,187.0,1.147239263803681,25278.0,2,1,1,75.0,67.0
807,candidato_selecionado,OK,0.8655114886557911,15.777145606884057,163.0,187.0,1.147239263803681,25275.0,2,1,1,75.0,67.0
808,candidato_selecionado,OK,0.8657667909389274,15.784328884548609,163.0,187.0,1.147239263803681,25271.0,2,1,1,75.0,67.0
809,candidato_selecionado,OK,0.8654193861237482,15.77796852934856,163.0,187.0,1.147239263803681,25272.0,2,1,1,75.0,67.0
