frame,rank,x_center_px,y_center_px,bbox_x_px,bbox_y_px,bbox_w_px,bbox_h_px,bbox_aspect,area_px,fill_ratio,circularity,mean_gray,confidence,method,mask_threshold,q_dark,fracao_bbox_a_direita_da_regua,limite_regua_x_px,topo_ruler_mm_estimado,topo_score,valid_ball_candidate,top_valid,top_reason,y_top_blob_px,y_top_subpx,x_top_blob_px,top_columns_used
29,0,196.2494586423969,327.42265071978056,93.0,228.0,232.0,185.0,1.2540540540540541,31479.5,0.7334459459459459,0.6854979442041937,48.37736560829928,0.8625388739119216,dark_blob,75.0,38.0,0.0,455.0,13.683045612923662,0.2754732713484507,True,True,OK,229.0,229.38311688311688,189.0,227
30,0,196.27365523083438,327.4235969927996,93.0,228.0,232.0,185.0,1.2540540540540541,31480.0,0.7334575955265611,0.6917125721939608,48.38199880536955,0.8634050556292827,dark_blob,75.0,38.0,0.0,455.0,13.704560197197717,0.27673883512927744,True,True,OK,229.0,229.11170212765958,189.0,227
31,0,196.27365523083438,327.4235969927996,93.0,228.0,232.0,185.0,1.2540540540540541,31480.0,0.7334575955265611,0.6917125721939608,48.37722028356754,0.8634140153576615,dark_blob,75.0,38.0,0.0,455.0,13.704560197197717,0.27673883512927744,True,True,OK,229.0,229.11170212765958,189.0,227
32,0,196.27365523083438,327.4235969927996,93.0,228.0,232.0,185.0,1.2540540540540541,31480.0,0.7334575955265611,0.6917125721939608,48.37819485051401,0.8634121880446368,dark_blob,75.0,38.0,0.0,455.0,13.704560197197717,0.27673883512927744,True,True,OK,229.0,229.11170212765958,189.0,227
33,0,196.27365523083438,327.4235969927996,93.0,228.0,232.0,185.0,1.2540540540540541,31480.0,0.7334575955265611,0.6917125721939608,48.38089848784935,0.863407118724633,dark_blob,75.0,38.0,0.0,455.0,13.704560197197717,0.27673883512927744,True,True,OK,229.0,229.11170212765958,189.0,227
34,0,196.27365523083438,327.4235969927996,93.0,228.0,232.0,185.0,1.2540540540540541,31480.0,0.7334575955265611,0.6917125721939608,48.37926373039077,0.863410183894868,dark_blob,75.0,38.0,0.0,455.0,13.704560197197717,0.27673883512927744,True,True,OK,229.0,229.11170212765958,189.0,227
35,0,196.2404721432316,327.40761275358636,93.0,228.0,232.0,185.0,1.2540540540540541,31473.5,0.7333061509785648,0.6904996058865465,48.42178410841745,0.8631177175557173,dark_blob,75.0,38.0,0.0,455.0,13.698790269988262,0.2763994276463683,True,True,OK,229.0,229.18449197860963,189.0,227
36,0,196.2580903064574,327.415226507402,93.0,228.0,232.0,185.0,1.2540540540540541,31478.0,0.7334109972041006,0.6901557281914055,48.41805262992423,0.863106463779593,dark_blob,75.0,38.0,0.0,455.0,13.698790269988262,0.2763994276463683,True,True,OK,229.0,229.18449197860963,189.0,227
37,0,196.25146672597108,327.41099567924766,93.0,228.0,232.0,185.0,1.2540540540540541,31476.0,0.7333643988816403,0.6901118781546692,48.41732432007546,0.8630923384560986,dark_blob,75.0,38.0,0.0,455.0,13.698790269988262,0.2763994276463683,True,True,OK,229.0,229.18449197860963,189.0,227
38,0,196.1795210158407,327.38917595433804,93.0,228.0,232.0,185.0,1.2540540540540541,31448.5,0.7327236719478099,0.6884431537257057,48.39240984328781,0.8628818761273962,dark_blob,75.0,38.0,0.0,455.0,13.713022216855832,0.2772366009915195,True,True,OK,229.0,229.0049504950495,189.0,227
39,0,196.18886910628558,327.3971375279517,93.0,228.0,232.0,185.0,1.2540540540540541,31453.0,0.7328285181733457,0.6911193005473472,48.39594739160531,0.8632193958680154,dark_blob,75.0,38.0,0.0,455.0,13.713022216855832,0.2772366009915195,True,True,OK,229.0,229.0049504950495,189.0,227
40,0,196.24666995037364,327.4142078586523,93.0,228.0,232.0,185.0,1.2540540540540541,31468.5,0.7331896551724137,0.688880976078352,48.39357821246619,0.863034513118027,dark_blob,75.0,38.0,0.0,455.0,13.713022216855832,0.2772366009915195,True,True,OK,229.0,229.0049504950495,189.0,227
41,0,196.19194327864682,327.3961645258383,93.0,228.0,232.0,185.0,1.2540540540540541,31452.0,0.7328052190121156,0.6910973274668604,48.386394386583184,0.8632295565327475,dark_blob,75.0,38.0,0.0,455.0,13.713022216855832,0.2772366009915195,True,True,OK,229.0,229.0049504950495,189.0,227
42,0,196.15771760503287,327.3849978004971,93.0,228.0,232.0,185.0,1.2540540540540541,31446.5,0.7326770736253495,0.6868964309278166,48.37613293051359,0.8627165597030488,dark_blob,75.0,38.0,0.0,455.0,13.713022216855832,0.2772366009915195,True,True,OK,229.0,229.0049504950495,189.0,227
43,0,196.23146175775494,327.39153127947515,93.0,228.0,232.0,185.0,1.2540540540540541,31453.0,0.7328285181733457,0.6911192998936826,48.416619470140326,0.8631829439793254,dark_blob,75.0,38.0,0.0,455.0,13.713414634146343,0.2772596843615496,True,True,OK,229.0,229.0,189.0,227
44,0,196.2211626083455,327.38278551295906,93.0,228.0,231.0,185.0,1.2486486486486486,31458.0,0.7361179361179361,0.6927460786339168,48.4122125397175,0.8641084877763868,dark_blob,75.0,38.0,0.0,455.0,13.713414634146343,0.2772596843615496,True,True,OK,229.0,229.0,189.0,227
45,0,196.20456663066724,327.41575079939855,93.0,228.0,231.0,185.0,1.2486486486486486,31482.0,0.7366795366795367,0.6947976631097684,48.43349784665682,0.8644380461350366,dark_blob,75.0,38.0,0.0,455.0,13.713414634146343,0.2772596843615496,True,True,OK,229.0,229.0,189.0,227
46,0,196.26067399081305,327.42607586630254,93.0,228.0,232.0,185.0,1.2540540540540541,31494.0,0.7337837837837838,0.6898810001398983,48.36862116641528,0.8633328773687942,dark_blob,75.0,38.0,0.0,455.0,13.713217449338673,0.27724808525521605,True,True,OK,229.0,229.00248756218906,189.0,229
47,0,196.2786773343493,327.43506259855434,93.0,228.0,232.0,185.0,1.2540540540540541,31497.0,0.7338536812674744,0.6914584700232165,48.33455870801521,0.8636025441250043,dark_blob,75.0,38.0,0.0,455.0,13.713414634146343,0.2772596843615496,True,True,OK,229.0,229.0,189.0,228
48,0,196.2473442685425,327.41976171194773,93.0,228.0,232.0,185.0,1.2540540540540541,31488.5,0.7336556383970178,0.6893187982138079,48.36293921679552,0.86324909722869,dark_blob,75.0,38.0,0.0,455.0,13.713414634146343,0.2772596843615496,True,True,OK,229.0,229.0,189.0,228
49,0,196.1402884177289,327.3692848893268,93.0,228.0,231.0,185.0,1.2486486486486486,31459.0,0.7361413361413361,0.6927681005905979,48.356864225493894,0.8642200450908605,dark_blob,75.0,38.0,0.0,455.0,13.713414634146343,0.2772596843615496,True,True,OK,229.0,229.0,189.0,227
50,0,196.2487480810968,327.3887936054206,93.0,228.0,232.0,185.0,1.2540540540540541,31485.0,0.733574091332712,0.6875551719305523,48.32471083731456,0.8630935946812084,dark_blob,75.0,38.0,0.0,455.0,13.713814979058881,0.2772832340622871,True,True,OK,229.0,228.9949494949495,189.0,227
51,0,196.2663870841342,327.3755460596337,93.0,228.0,232.0,185.0,1.2540540540540541,31475.5,0.7333527493010251,0.686908216111762,48.325724706030314,0.8629654717038631,dark_blob,75.0,38.0,0.0,455.0,13.713814979058881,0.2772832340622871,True,True,OK,229.0,228.9949494949495,189.0,227
52,0,196.24788727919685,327.37537065277246,93.0,228.0,232.0,185.0,1.2540540540540541,31476.0,0.7333643988816403,0.6858597998706671,48.3208413242368,0.8628636621211927,dark_blob,75.0,38.0,0.0,455.0,13.715903735124309,0.2774061020661358,True,True,OK,229.0,228.96859903381642,189.0,227
