frame,decisao,explicacao,confianca_selecionada,topo_ruler_mm,bbox_altura_px,bbox_largura_px,bbox_aspect,area_px,componentes_encontrados_na_mascara,componentes_rejeitados,candidatos_aceitos_no_frame,threshold_usado,percentil_escuro_q
40,candidato_selecionado,OK,0.863034513118027,13.713022216855832,185.0,232.0,1.2540540540540541,31468.5,12,11,1,75.0,38.0
41,candidato_selecionado,OK,0.8632295565327475,13.713022216855832,185.0,232.0,1.2540540540540541,31452.0,12,11,1,75.0,38.0
42,candidato_selecionado,OK,0.8627165597030488,13.713022216855832,185.0,232.0,1.2540540540540541,31446.5,12,11,1,75.0,38.0
43,candidato_selecionado,OK,0.8631829439793254,13.713414634146343,185.0,232.0,1.2540540540540541,31453.0,13,12,1,75.0,38.0
44,candidato_selecionado,OK,0.8641084877763868,13.713414634146343,185.0,231.0,1.2486486486486486,31458.0,12,11,1,75.0,38.0
45,candidato_selecionado,OK,0.8644380461350366,13.713414634146343,185.0,231.0,1.2486486486486486,31482.0,12,11,1,75.0,38.0
46,candidato_selecionado,OK,0.8633328773687942,13.713217449338673,185.0,232.0,1.2540540540540541,31494.0,12,11,1,75.0,38.0
47,candidato_selecionado,OK,0.8636025441250043,13.713414634146343,185.0,232.0,1.2540540540540541,31497.0,12,11,1,75.0,38.0
48,candidato_selecionado,OK,0.86324909722869,13.713414634146343,185.0,232.0,1.2540540540540541,31488.5,12,11,1,75.0,38.0
49,candidato_selecionado,OK,0.8642200450908605,13.713414634146343,185.0,231.0,1.2486486486486486,31459.0,12,11,1,75.0,38.0
50,candidato_selecionado,OK,0.8630935946812084,13.713814979058881,185.0,232.0,1.2540540540540541,31485.0,12,11,1,75.0,38.0
51,candidato_selecionado,OK,0.8629654717038631,13.713814979058881,185.0,232.0,1.2540540540540541,31475.5,12,11,1,75.0,38.0
52,candidato_selecionado,OK,0.8628636621211927,13.715903735124309,185.0,232.0,1.2540540540540541,31476.0,13,12,1,75.0,38.0
53,candidato_selecionado,OK,0.8629903301021999,13.715903735124309,185.0,232.0,1.2540540540540541,31470.0,13,12,1,75.0,38.0
54,candidato_selecionado,OK,0.8631057824653319,13.715903735124309,185.0,232.0,1.2540540540540541,31472.0,13,12,1,75.0,38.0
55,candidato_selecionado,OK,0.8641345105972307,13.715903735124309,185.0,231.0,1.2486486486486486,31498.5,12,11,1,75.0,38.0
56,candidato_selecionado,OK,0.8632841770366702,13.715903735124309,185.0,232.0,1.2540540540540541,31497.5,13,12,1,75.0,38.0
57,candidato_selecionado,OK,0.86396961076906,13.715903735124309,185.0,231.0,1.2486486486486486,31485.5,13,12,1,75.0,38.0
58,candidato_selecionado,OK,0.8649198973770045,13.7146404324868,185.0,230.0,1.2432432432432432,31458.5,13,12,1,75.0,38.0
59,candidato_selecionado,OK,0.8640042479359595,13.7146404324868,185.0,231.0,1.2486486486486486,31470.0,12,11,1,75.0,38.0
60,candidato_selecionado,OK,0.8649918916448016,13.7146404324868,185.0,230.0,1.2432432432432432,31475.0,13,12,1,75.0,38.0
61,candidato_selecionado,OK,0.864905516172118,13.715903735124309,185.0,230.0,1.2432432432432432,31481.5,12,11,1,75.0,38.0
62,candidato_selecionado,OK,0.8631704983758872,13.715903735124309,185.0,232.0,1.2540540540540541,31496.0,13,12,1,75.0,38.0
63,candidato_selecionado,OK,0.8644661948230417,13.715903735124309,185.0,231.0,1.2486486486486486,31490.0,13,12,1,75.0,38.0
64,candidato_selecionado,OK,0.8631085199461368,13.716911764705882,185.0,232.0,1.2540540540540541,31493.0,12,11,1,75.0,38.0
65,candidato_selecionado,OK,0.8617634582671285,13.717124234050221,185.0,233.0,1.2594594594594595,31485.0,13,12,1,75.0,38.0
66,candidato_selecionado,OK,0.8627506643382716,13.715627708307542,185.0,232.0,1.2540540540540541,31471.5,14,13,1,75.0,38.0
67,candidato_selecionado,OK,0.8623451119317864,13.717338807051437,185.0,232.0,1.2540540540540541,31465.5,13,12,1,75.0,38.0
68,candidato_selecionado,OK,0.8644261780884981,13.718602349636061,185.0,230.0,1.2432432432432432,31463.0,12,11,1,75.0,38.0
69,candidato_selecionado,OK,0.8637408372758053,13.730701868188895,185.0,231.0,1.2486486486486486,31466.5,12,11,1,75.0,38.0
70,candidato_selecionado,OK,0.8635459474923333,13.730701868188895,185.0,231.0,1.2486486486486486,31474.0,13,12,1,75.0,38.0
71,candidato_selecionado,OK,0.863744788923299,13.730701868188895,185.0,231.0,1.2486486486486486,31474.0,12,11,1,75.0,38.0
72,candidato_selecionado,OK,0.8636045383256666,13.713414634146343,185.0,231.0,1.2486486486486486,31474.5,13,12,1,75.0,38.0
73,candidato_selecionado,OK,0.8653277990326002,13.713414634146343,185.0,230.0,1.2432432432432432,31460.0,12,11,1,75.0,38.0
74,candidato_selecionado,OK,0.8648138415815135,13.713414634146343,185.0,230.0,1.2432432432432432,31450.0,11,10,1,75.0,38.0
75,candidato_selecionado,OK,0.8647761047774277,13.70603180296509,185.0,230.0,1.2432432432432432,31460.0,11,10,1,75.0,38.0
76,candidato_selecionado,OK,0.8648837022353199,13.70603180296509,185.0,230.0,1.2432432432432432,31467.0,12,11,1,75.0,38.0
77,candidato_selecionado,OK,0.8650858269507418,13.705874479476503,185.0,230.0,1.2432432432432432,31468.0,12,11,1,75.0,38.0
78,candidato_selecionado,OK,0.8641876885737843,13.705874479476503,185.0,231.0,1.2486486486486486,31475.0,12,11,1,75.0,38.0
79,candidato_selecionado,OK,0.8642998837521957,13.713414634146343,185.0,231.0,1.2486486486486486,31467.0,12,11,1,75.0,38.0
80,candidato_selecionado,OK,0.8645976876108482,13.713414634146343,185.0,231.0,1.2486486486486486,31479.0,11,10,1,75.0,37.0
81,candidato_selecionado,OK,0.8655130376888517,13.713414634146343,185.0,230.0,1.2432432432432432,31483.0,11,10,1,75.0,38.0
82,candidato_selecionado,OK,0.8628526366121833,13.713414634146343,185.0,232.0,1.2540540540540541,31427.0,12,11,1,75.0,37.0
83,candidato_selecionado,OK,0.8637607092332648,13.713414634146343,185.0,231.0,1.2486486486486486,31414.5,12,11,1,75.0,38.0
84,candidato_selecionado,OK,0.8647201284738536,13.713414634146343,185.0,231.0,1.2486486486486486,31474.5,12,11,1,75.0,37.0
85,candidato_selecionado,OK,0.863190410515765,13.713414634146343,185.0,231.0,1.2486486486486486,31446.5,12,11,1,75.0,37.0
86,candidato_selecionado,OK,0.864340970542056,13.713414634146343,185.0,230.0,1.2432432432432432,31437.0,12,11,1,75.0,37.0
87,candidato_selecionado,OK,0.8634274440303987,13.713414634146343,185.0,231.0,1.2486486486486486,31448.5,12,11,1,75.0,37.0
88,candidato_selecionado,OK,0.8631940393565919,13.713414634146343,185.0,231.0,1.2486486486486486,31441.5,12,11,1,75.0,37.0
89,candidato_selecionado,OK,0.8627235754275392,13.713414634146343,185.0,231.0,1.2486486486486486,31426.5,12,11,1,75.0,37.0
90,candidato_selecionado,OK,0.864071122271714,13.713414634146343,185.0,230.0,1.2432432432432432,31427.0,12,11,1,75.0,38.0
91,candidato_selecionado,OK,0.861672048199165,13.713414634146343,185.0,232.0,1.2540540540540541,31416.5,12,11,1,75.0,38.0
92,candidato_selecionado,OK,0.8618154058914639,13.733862824297034,185.0,232.0,1.2540540540540541,31433.0,12,11,1,75.0,38.0
93,candidato_selecionado,OK,0.8614469154861153,13.720740376835048,185.0,232.0,1.2540540540540541,31440.5,12,11,1,75.0,38.0
94,candidato_selecionado,OK,0.8621388407972216,13.732370095440084,185.0,232.0,1.2540540540540541,31450.5,12,11,1,75.0,38.0
95,candidato_selecionado,OK,0.8611785215026273,13.720408895265424,185.0,233.0,1.2594594594594595,31461.0,12,11,1,75.0,38.0
96,candidato_selecionado,OK,0.8629988145911309,13.720408895265424,185.0,232.0,1.2540540540540541,31501.0,12,11,1,75.0,38.0
97,candidato_selecionado,OK,0.8623981334513011,13.720408895265424,185.0,232.0,1.2540540540540541,31458.0,12,11,1,75.0,38.0
98,candidato_selecionado,OK,0.8624666785169284,13.719733121244255,185.0,232.0,1.2540540540540541,31464.5,13,12,1,75.0,38.0
99,candidato_selecionado,OK,0.8623121696560889,13.719733121244255,185.0,232.0,1.2540540540540541,31451.0,13,12,1,75.0,38.0
100,candidato_selecionado,OK,0.8627059975103958,13.71995619228037,185.0,232.0,1.2540540540540541,31467.0,13,12,1,75.0,38.0
101,candidato_selecionado,OK,0.863190469252291,13.71995619228037,185.0,231.0,1.2486486486486486,31460.5,13,12,1,75.0,38.0
102,candidato_selecionado,OK,0.8620304883927047,13.706907535493265,185.0,231.0,1.2486486486486486,31451.5,13,12,1,75.0,38.0
103,candidato_selecionado,OK,0.8619453183144185,13.71935975609756,185.0,231.0,1.2486486486486486,31431.0,12,11,1,75.0,38.0
104,candidato_selecionado,OK,0.8628578221667663,13.718417002131186,185.0,231.0,1.2486486486486486,31453.0,13,12,1,75.0,38.0
105,candidato_selecionado,OK,0.8632321511640347,13.719555688721144,185.0,231.0,1.2486486486486486,31450.0,13,12,1,75.0,38.0
106,candidato_selecionado,OK,0.8625342805531695,13.707073170731707,185.0,231.0,1.2486486486486486,31429.0,12,11,1,75.0,38.0
107,candidato_selecionado,OK,0.8629881006234762,13.706907535493265,185.0,231.0,1.2486486486486486,31424.5,12,11,1,75.0,38.0
108,candidato_selecionado,OK,0.8606049581494365,13.706907535493265,185.0,234.0,1.2648648648648648,31442.0,12,11,1,75.0,37.0
109,candidato_selecionado,OK,0.8607266339148382,13.70603180296509,185.0,234.0,1.2648648648648648,31449.0,12,11,1,75.0,37.0
110,candidato_selecionado,OK,0.8612314803982305,13.70603180296509,185.0,234.0,1.2648648648648648,31466.0,12,11,1,75.0,37.0
111,candidato_selecionado,OK,0.8633807977225475,13.70603180296509,185.0,231.0,1.2486486486486486,31461.0,12,11,1,75.0,37.0
112,candidato_selecionado,OK,0.8624404162733225,13.70603180296509,185.0,232.0,1.2540540540540541,31446.5,13,12,1,75.0,38.0
113,candidato_selecionado,OK,0.8613875146382747,13.70548780487805,185.0,233.0,1.2594594594594595,31449.5,13,12,1,75.0,38.0
114,candidato_selecionado,OK,0.8627529717620724,13.70548780487805,185.0,232.0,1.2540540540540541,31448.0,12,11,1,75.0,38.0
115,candidato_selecionado,OK,0.8614929357378963,13.705165903181875,185.0,233.0,1.2594594594594595,31449.0,13,12,1,75.0,37.0
116,candidato_selecionado,OK,0.8621835556424501,13.705248805000615,185.0,232.0,1.2540540540540541,31447.0,13,12,1,75.0,37.0
117,candidato_selecionado,OK,0.8620321326623511,13.705368304939332,185.0,232.0,1.2540540540540541,31451.5,12,11,1,75.0,37.0
118,candidato_selecionado,OK,0.8618255408322132,13.705248805000615,185.0,232.0,1.2540540540540541,31426.0,13,12,1,75.0,37.0
119,candidato_selecionado,OK,0.8627751023726005,13.705730462916874,185.0,231.0,1.2486486486486486,31422.0,13,12,1,75.0,37.0
120,candidato_selecionado,OK,0.8627109496108354,13.702963839339887,185.0,231.0,1.2486486486486486,31421.0,11,10,1,75.0,37.0
121,candidato_selecionado,OK,0.8628247920529066,13.703109756097561,185.0,231.0,1.2486486486486486,31420.0,11,10,1,75.0,37.0
122,candidato_selecionado,OK,0.8635180687195354,13.702963839339887,185.0,230.0,1.2432432432432432,31412.5,12,11,1,75.0,37.0
123,candidato_selecionado,OK,0.8136502410110904,13.702963839339887,185.0,231.0,1.2486486486486486,28252.0,10,9,1,75.0,37.0
124,candidato_selecionado,OK,0.8638996123641781,13.704921602787456,185.0,231.0,1.2486486486486486,31474.0,9,8,1,75.0,37.0
125,candidato_selecionado,OK,0.8637948977363067,13.713414634146343,185.0,231.0,1.2486486486486486,31471.0,9,8,1,75.0,37.0
126,candidato_selecionado,OK,0.8632465504735937,13.713414634146343,185.0,232.0,1.2540540540540541,31476.0,10,9,1,75.0,37.0
127,candidato_selecionado,OK,0.8633111588879779,13.713414634146343,185.0,232.0,1.2540540540540541,31505.5,10,9,1,75.0,38.0
128,candidato_selecionado,OK,0.8622582183713793,13.75072099080279,185.0,232.0,1.2540540540540541,31468.0,11,10,1,75.0,38.0
129,candidato_selecionado,OK,0.8535445170613014,13.772837408098962,185.0,232.0,1.2540540540540541,31304.0,11,10,1,75.0,38.0
130,candidato_selecionado,OK,0.8613742255922023,13.775463970303699,185.0,233.0,1.2594594594594595,31497.0,11,10,1,75.0,37.0
131,candidato_selecionado,OK,0.8144175362781868,13.791716240333136,185.0,231.0,1.2486486486486486,28482.0,11,10,1,75.0,38.0
132,candidato_selecionado,OK,0.8619526904450805,13.802237490111311,186.0,232.0,1.2473118279569892,31538.0,9,8,1,75.0,37.0
133,candidato_selecionado,OK,0.8457842950580606,13.837035423925666,186.0,233.0,1.2526881720430108,31101.0,10,9,1,75.0,37.0
134,candidato_selecionado,OK,0.8543235511560697,13.851775344284055,186.0,232.0,1.2473118279569892,31410.5,12,11,1,75.0,37.0
135,candidato_selecionado,OK,0.8476327944272382,13.871020840490095,187.0,233.0,1.2459893048128343,31180.5,12,11,1,75.0,37.0
136,candidato_selecionado,OK,0.8508795619911558,13.89837398373984,187.0,231.0,1.2352941176470589,31287.0,13,12,1,75.0,37.0
137,candidato_selecionado,OK,0.8630402869286197,13.962281469681422,188.0,229.0,1.2180851063829787,31536.5,13,12,1,75.0,37.0
138,candidato_selecionado,OK,0.8631555153555817,14.046191900598252,189.0,230.0,1.216931216931217,31582.5,13,12,1,75.0,37.0
