frame,rank,x_center_px,y_center_px,radius_px,x_left_px,y_top_px,x_right_px,y_bottom_px,confidence,method,area,circularity,fill_ratio,brightness,motion,template_score
11,2,565.0,215.0,72.0,493.0,143.0,637.0,287.0,0.5163892379637577,hough,16286.016316209487,1.0,0.78,170.5130225971307,13.92124869158303,0.0
11,3,401.0,300.0,83.0,318.0,217.0,484.0,383.0,0.44593769976732567,hough,21642.431790580085,1.0,0.78,197.49239447038698,9.97128854778307,0.0
11,4,396.0,206.0,84.0,312.0,122.0,480.0,290.0,0.4403214501647733,hough,22167.077763729583,1.0,0.78,207.05367550716124,7.963990421542492,0.0
12,0,303.0,237.0,50.0,253.0,187.0,353.0,287.0,0.6989970778861663,hough,7853.981633974483,1.0,0.78,219.74212874442318,11.935372848948374,0.0
12,1,343.0,295.0,74.0,269.0,221.0,417.0,369.0,0.5252787619947143,hough,17203.36137105771,1.0,0.78,215.11679171755947,8.610771825743035,0.0
12,2,565.0,215.0,72.0,493.0,143.0,637.0,287.0,0.5163987741654066,hough,16286.016316209487,1.0,0.78,170.50791207437965,13.925127763068776,0.0
12,3,421.0,287.0,83.0,338.0,204.0,504.0,370.0,0.44087918514597935,hough,21642.431790580085,1.0,0.78,188.82426372000555,10.88852928938,0.0
12,4,395.0,180.0,84.0,311.0,96.0,479.0,264.0,0.44033052409660955,hough,22167.077763729583,1.0,0.78,197.40961460262955,10.487733248994713,0.0
13,0,303.0,237.0,50.0,253.0,187.0,353.0,287.0,0.6991516599229324,hough,7853.981633974483,1.0,0.78,220.0528999362651,11.895347355003185,0.0
13,1,564.0,217.0,72.0,492.0,145.0,636.0,289.0,0.5162777720055376,hough,16286.016316209487,1.0,0.78,170.51166800073887,13.891878578905239,0.0
13,2,361.0,305.0,78.0,283.0,227.0,439.0,383.0,0.48888872788354804,hough,19113.4497044403,1.0,0.78,203.7047987859124,9.850489298236432,0.0
13,3,397.0,200.0,83.0,314.0,117.0,480.0,283.0,0.4502870788689131,hough,21642.431790580085,1.0,0.78,206.42082389384623,8.796893060243193,0.0
14,0,563.0,229.0,74.0,489.0,155.0,637.0,303.0,0.5281290898185096,hough,17203.36137105771,1.0,0.78,165.1500029081603,22.43407200604897,0.0
