T_US,HALL_INF_MV,HALL_SUP_MV,PWM,SYNC_PULSE
1230961258,1523,1712,0,0
1230963258,1525,1703,0,0
1230965258,1524,1717,0,0
1230967258,1532,1697,0,0
1230969258,1528,1712,0,0
1230971258,1524,1708,0,0
1230973258,1528,1705,0,0
1230975258,1525,1710,0,0
1230977258,1521,1703,0,0
1230979258,1515,1705,0,0
1230981258,1525,1697,0,0
1230983258,1521,1710,0,0
1230985258,1527,1705,0,0
1230987258,1521,1700,0,0
1230989258,1523,1713,0,0
1230991258,1516,1704,0,0
1230993258,1514,1697,0,0
1230995258,1522,1701,0,0
1230997258,1521,1701,0,0
1230999258,1524,1705,0,0
1231001258,1524,1697,0,0
1231003258,1524,1707,0,0
1231005258,1525,1712,0,0
1231007258,1514,1703,0,0
1231009258,1523,1702,0,0
1231011258,1527,1697,0,0
1231013258,1521,1696,0,0
1231015258,1529,1696,0,0
1231017258,1526,1714,0,0
1231019258,1521,1702,0,0
1231021258,1526,1708,0,0
1231023258,1524,1701,0,0
1231025258,1529,1702,0,0
1231027258,1526,1705,0,0
1231029258,1528,1702,0,0
1231031258,1530,1697,0,0
1231033258,1524,1705,0,0
1231035258,1523,1712,0,0
1231037258,1524,1712,0,0
1231039258,1528,1706,0,0
1231041258,1515,1705,0,0
1231043258,1518,1701,0,0
1231045258,1523,1701,0,0
1231047258,1526,1705,0,0
1231049258,1525,1698,0,0
1231051258,1520,1701,0,0
1231053258,1522,1710,0,0
1231055258,1525,1705,0,0
1231057258,1524,1694,0,0
1231059258,1518,1701,0,0
1231061258,1518,1707,0,0
1231063258,1525,1707,0,0
1231065258,1524,1704,0,0
1231067258,1521,1701,0,0
1231069258,1523,1705,0,0
1231071258,1520,1704,0,0
1231073258,1521,1707,0,0
1231075258,1525,1707,0,0
1231077258,1514,1705,0,0
1231079258,1525,1697,0,0
1231081258,1529,1698,0,0
1231083258,1520,1707,0,0
1231085258,1523,1697,0,0
1231087258,1524,1710,0,0
1231089258,1525,1709,0,0
1231091258,1530,1710,0,0
1231093258,1523,1705,0,0
1231095258,1528,1704,0,0
1231097258,1523,1701,0,0
1231099258,1515,1702,0,0
1231101258,1523,1697,0,0
1231103258,1520,1701,0,0
1231105258,1525,1705,0,0
1231107258,1518,1699,0,0
1231109258,1521,1705,0,0
1231111258,1524,1699,0,0
1231113258,1526,1704,0,0
1231115258,1522,1702,0,0
1231117258,1526,1705,0,0
1231119258,1523,1713,0,0
1231121258,1521,1704,0,0
1231123258,1516,1709,0,0
1231125258,1528,1700,0,0
1231127258,1520,1702,0,0
1231129258,1524,1705,0,0
1231131258,1528,1708,0,0
1231133258,1526,1705,0,0
1231135258,1522,1707,0,0
1231137258,1525,1709,0,0
1231139258,1523,1704,0,0
1231141258,1525,1697,0,0
1231143258,1520,1713,0,0
1231145258,1527,1709,0,0
1231147258,1525,1707,0,0
1231149258,1523,1702,0,0
1231151258,1523,1699,0,0
1231153258,1521,1709,0,0
1231155258,1518,1713,0,0
1231157258,1530,1705,0,0
1231159258,1524,1709,0,0
1231161258,1521,1705,0,0
1231163258,1516,1704,0,0
1231165258,1526,1701,0,0
1231167258,1523,1703,0,0
1231169258,1515,1709,0,0
1231171258,1524,1707,0,0
1231173258,1523,1705,0,0
1231175258,1525,1697,0,0
1231177258,1524,1697,0,0
1231179258,1522,1702,0,0
1231181258,1523,1707,0,0
1231183258,1521,1707,0,0
1231185258,1524,1705,0,0
1231187258,1524,1705,0,0
1231189258,1527,1705,0,0
1231191258,1524,1701,0,0
1231193258,1531,1706,0,0
1231195258,1524,1702,0,0
1231197258,1529,1703,0,0
1231199258,1513,1700,0,0
1231201258,1527,1701,0,0
1231203258,1524,1704,0,0
1231205258,1521,1705,0,0
1231207258,1525,1715,0,0
1231209258,1521,1705,0,0
